prefix,rate
1277,7.84
764,7.06
111,8.36
1256,0.66
403,7.5
1863,8.52
2930,2.93
142,6.44
1043,3.21
2490,9.58
1449,0.43
2645,5.84
2511,1.75
990,7.15
2574,1.84
1104,2.43
120,4.99
506,9.16
2766,2.2
1114,1.53
435,7.61
1938,5.06
1247,9.13
2546,1.55
2940,6.49
1927,2.41
814,1.65
150,6.87
423,5.98
888,7.57
240,3.16
569,4.53
886,4.11
1925,9.84
1457,2.99
2016,3.02
1063,3.61
472,5.69
2641,2.6
1792,9.16
2898,2.73
1279,8.97
2438,1.12
1771,6.6
205,9.08
1543,1.77
2817,9.69
1781,4.58
101,9.46
2736,6.8
2791,3.09
2237,1.96
449,3.11
1386,1.02
1162,1.52
2306,1.14
2459,4.29
544,7.98
2445,1.5
1051,1.39
135,6.47
1207,2.05
1575,1.07
1898,1.75
1945,9.24
1508,8.23
1295,3.61
1499,6.59
1808,5.42
1485,6.8
2706,6.86
2288,6.32
1400,2.73
2873,0.49
1343,4.61
620,8.92
1906,5.74
109,8.34
1083,9.92
2525,1.72
1756,6.95
1760,6.78
2829,9.8
2731,9.86
2299,6.9
819,2.51
1172,8.01
958,1.16
1416,7.83
1703,9.11
149,3.89
2811,6.34
2678,4.36
245,4.43
1014,3.17
1562,7.65
2389,9.37
680,9.41
2834,1.83
1684,8.76
582,7.4
1349,2.6
772,0.77
730,2.75
2808,9.13
761,6.37
2952,7.24
2566,2.65
1087,7.22
1646,0.38
749,3.82
1068,6.3
2737,1.55
1200,8.25
2656,2.43
540,6.56
1020,4.11
869,6.0
1443,1.16
1926,0.27
362,9.1
1677,2.77
2784,8.21
2606,9.99
1098,2.19
799,2.73
2449,6.66
1703,9.66
1341,9.17
1225,5.08
2701,7.97
2435,1.44
1290,9.78
2768,9.65
1105,1.72
135,3.06
843,1.09
1864,2.79
452,8.18
2022,3.85
172,0.98
2795,3.49
1476,9.82
2014,6.33
1193,4.22
2572,1.75
807,9.86
1904,8.23
2708,2.89
2975,0.79
1055,0.66
2664,1.29
2575,5.85
259,9.29
2296,5.02
2923,8.45
1835,4.51
1685,7.11
166,7.35
2528,1.82
157,3.68
441,6.41
1253,0.8
2874,3.68
1295,5.39
2917,9.96
2761,4.8
1332,8.18
2501,4.38
1594,7.98
1921,5.99
215,8.88
761,4.17
1565,6.08
2600,6.34
1968,4.23
2434,1.53
1116,1.03
410,0.27
307,8.75
2765,2.44
2593,2.19
2817,7.39
732,3.27
2202,5.11
756,1.71
1523,9.6
2031,8.53
2662,8.65
1779,4.13
336,7.65
447,1.52
2774,0.19
729,0.3
1640,5.91
2103,4.61
1371,5.23
463,0.17
2468,4.28
385,7.21
248,4.48
1207,7.35
2553,2.41
555,8.15
1866,5.93
899,2.19
1284,2.44
1112,6.32
2931,8.32
2607,4.21
1623,2.66
2885,8.68
2656,6.73
580,4.54
1786,4.93
2261,2.12
2896,6.31
1701,3.65
2508,9.96
440,4.85
2917,4.91
2110,5.7
2908,9.18
2596,8.03
1966,4.57
934,7.22
1303,5.9
1825,4.97
1789,2.0
410,4.69
361,2.53
1542,9.16
505,3.42
2290,9.53
441,5.38
1439,6.35
343,5.48
589,1.38
111,3.82
660,1.08
141,6.27
2825,4.52
693,7.8
1552,2.28
1926,1.73
1793,4.12
233,9.27
1047,7.13
172,4.25
498,5.22
1528,0.93
2725,9.85
229,6.7
1911,2.93
2101,5.9
365,1.18
1660,9.66
2085,1.83
892,6.52
2400,2.53
2969,7.2
1412,7.79
263,6.77
194,6.18
1905,8.94
2980,0.88
1233,3.38
2483,2.56
921,9.88
337,3.95
2528,7.35
2630,6.88
2060,2.2
1148,2.47
1776,2.88
2629,4.17
1063,2.42
636,0.29
1703,8.81
2079,9.66
227,3.48
191,3.45
642,0.17
945,6.83
1781,8.27
1951,1.55
2594,1.68
489,7.92
2819,6.2
1984,0.54
142,6.26
353,3.16
1183,3.75
2810,7.72
2614,8.13
2434,4.06
1640,9.48
2053,4.12
2925,7.74
2492,4.89
741,8.99
2529,9.09
789,0.97
1376,9.37
2050,8.27
1179,7.93
1586,2.09
556,8.07
1082,8.52
2230,2.96
1222,9.53
248,0.59
1452,1.58
1279,5.42
289,5.8
982,6.49
2410,0.27
499,9.61
2911,0.54
708,1.52
1895,0.24
1738,5.71
1675,9.33
2932,6.69
2248,8.24
1482,0.23
1503,5.47
919,4.65
919,5.04
519,0.81
223,6.88
521,5.08
1608,7.67
1697,4.9
867,1.58
2144,6.52
2630,1.81
2666,8.74
2302,6.17
2239,1.66
1649,9.63
2602,5.23
1864,0.82
2144,6.31
2745,2.61
609,8.06
1306,8.2
485,9.79
1697,5.07
2552,4.6
2393,7.56
841,1.41
2808,5.51
2797,5.51
2011,0.99
1546,4.24
1000,8.55
2212,8.58
2360,1.08
2109,1.0
341,2.7
2640,8.76
2485,1.38
2120,7.23
272,1.1
771,6.27
263,3.63
564,7.91
596,2.41
799,6.43
2542,2.43
802,7.17
2040,8.75
2455,1.36
1891,8.68
282,5.98
728,1.36
2657,4.33
1831,1.69
645,7.03
1687,7.61
723,1.15
693,5.11
843,8.16
1868,9.37
1559,5.18
2048,9.51
2701,5.4
2168,4.0
2701,8.5
2544,4.98
2772,4.77
204,4.95
2339,8.48
116,8.34
492,4.09
524,3.4
2276,4.97
671,5.77
2176,2.46
1220,7.96
341,4.92
2379,3.41
888,1.16
814,2.46
858,9.5
2949,3.12
875,1.77
2873,4.66
2347,3.14
178,0.45
955,3.3
2614,5.49
2728,5.56
1539,3.63
2596,4.53
2234,9.66
2248,3.84
1131,2.66
944,2.51
186,4.63
2190,7.62
507,2.14
2811,7.12
1768,0.31
247,4.25
2424,7.78
331,3.45
2050,5.68
465,2.13
1774,7.45
535,0.62
498,8.54
1334,2.06
1514,8.76
2646,3.59
2687,7.25
662,3.26
2589,9.07
1384,1.35
872,1.87
2497,4.98
2137,0.91
2667,2.04
1443,9.44
2285,9.77
1673,3.82
1091,9.24
2515,5.49
1346,2.77
459,7.05
1020,6.62
2476,9.89
2610,2.72
1062,6.75
1927,0.62
2983,1.23
1713,0.14
1740,9.99
2316,8.04
316,7.89
477,5.15
218,3.07
289,1.6
2914,2.92
469,3.82
1901,7.59
2296,5.44
751,0.87
1982,0.28
1611,1.11
869,4.16
2521,9.34
880,6.41
1816,8.04
2307,4.72
2498,3.68
1411,1.17
1349,8.77
622,7.85
621,1.76
882,5.17
2420,4.93
1035,6.29
2330,9.47
1788,5.84
587,5.45
1950,0.6
945,0.72
2271,1.95
2937,0.42
2561,7.46
2103,7.26
1848,1.45
785,8.38
2260,1.63
2269,3.08
1667,2.56
1345,3.79
138,2.62
2644,4.94
879,4.13
1356,9.87
2296,0.65
2808,1.51
2027,0.62
401,6.3
2385,0.64
746,8.38
762,5.17
2383,5.32
1859,5.66
2350,1.79
355,2.06
697,3.26
761,5.98
334,2.18
1468,1.25
2681,9.7
869,0.32
2688,8.05
312,7.9
562,3.04
2583,1.44
382,1.54
1586,7.0
1530,6.46
187,7.85
1167,9.38
560,6.95
2425,1.64
2568,2.51
1824,8.44
1476,2.17
2843,0.82
614,7.06
802,4.09
1753,9.21
2166,6.54
122,1.0
2560,9.48
1153,2.66
1930,3.44
2255,4.08
1404,0.61
1234,5.02
2283,1.32
461,4.07
2276,3.57
1999,7.75
1384,8.05
614,1.62
548,3.73
2023,3.8
1606,1.6
1347,8.0
1955,7.1
973,1.98
2620,3.73
1528,1.15
2449,6.32
2378,1.3
1854,9.86
1022,7.83
2259,3.96
1136,5.83
1516,9.12
2647,5.59
2745,1.83
2381,3.85
2749,8.45
413,6.48
2713,6.54
2356,8.68
2097,8.95
1137,9.21
1756,1.04
2734,5.49
1878,7.43
1114,7.59
1193,6.11
1224,1.75
797,7.99
2279,7.23
1504,0.95
1255,4.69
1143,1.82
2029,3.44
2683,0.28
1113,4.06
326,5.54
1928,6.23
1592,6.67
921,8.38
2123,2.23
970,1.29
2552,8.53
2349,1.65
2185,9.75
1895,8.44
287,5.06
1180,9.82
1040,1.06
2420,3.1
2730,6.42
2663,3.57
625,9.29
435,0.75
2845,5.54
1178,5.95
2647,6.56
2913,2.63
2683,3.71
261,8.45
693,2.03
2038,8.29
2306,5.67
159,7.65
2001,7.16
2358,2.15
505,5.73
763,8.69
1232,4.38
1199,9.67
641,4.58
1437,1.51
1097,3.96
1240,9.52
967,3.27
2166,8.69
531,8.82
839,3.57
1473,0.92
282,7.27
2260,3.18
1306,7.85
2628,4.48
1269,4.9
930,7.8
1751,3.89
1236,4.49
2910,3.82
575,3.74
2910,5.31
1426,8.11
1070,3.68
1119,5.29
1241,6.74
1936,2.77
260,2.85
2548,9.34
297,7.26
1383,5.81
759,6.51
1875,0.39
1170,6.22
2110,5.14
498,5.5
1833,3.66
1682,0.91
2225,2.01
2271,9.51
174,4.15
2284,4.72
701,0.62
936,0.47
1628,7.2
599,5.43
1696,5.14
237,2.51
2197,7.47
1894,1.77
1072,1.98
1742,4.66
1985,2.93
2401,2.55
2128,6.49
2857,6.54
2000,8.26
2710,4.24
2904,0.82
1549,2.81
646,9.8
1021,6.0
680,7.13
1472,0.17
2056,5.23
2103,0.47
2196,5.74
803,9.22
2408,9.69
2503,5.45
1725,4.64
737,9.46
2890,6.77
1109,0.74
740,4.71
2939,2.48
2759,4.75
1961,4.61
2956,5.86
1305,3.63
785,1.73
1951,5.09
287,8.32
1719,6.67
1787,3.45
1084,9.36
647,9.13
2872,2.17
1531,0.49
975,7.44
717,8.29
2561,9.68
1465,8.91
1343,6.05
1002,5.35
262,0.38
2074,2.54
369,4.65
731,6.32
1005,5.62
2114,7.45
1741,2.87
304,5.69
681,0.97
1679,4.2
940,7.53
1936,6.96
1351,9.91
1819,2.85
1742,5.03
2743,3.36
2397,4.46
974,8.58
1564,6.87
2343,8.84
789,2.11
2110,8.75
2786,0.69
1522,8.9
2101,3.36
771,3.21
1271,5.17
1595,9.41
1043,0.57
2346,3.59
1549,8.58
2639,4.02
995,2.07
2289,4.31
1436,3.92
264,9.16
2461,7.64
2168,5.1
1205,9.88
1853,4.71
2452,0.68
2038,2.7
470,4.42
1980,1.65
952,9.48
483,7.69
2031,2.76
2592,5.95
524,7.24
2308,9.42
728,8.83
994,5.2
2637,7.77
2474,5.67
697,5.57
2436,1.24
692,1.35
1787,5.34
672,2.76
2175,0.31
2190,7.26
1804,0.42
2570,5.99
276,5.44
628,9.69
1733,4.89
1065,0.73
1617,5.56
297,8.43
2757,9.97
2989,4.36
952,3.27
1637,9.08
2169,1.99
1180,6.19
2989,4.12
197,0.51
2003,3.54
534,2.73
736,6.89
687,9.49
443,2.75
1417,8.13
2079,0.65
670,5.43
710,0.8
1827,9.35
2390,7.69
1954,6.61
2708,8.26
1059,6.51
2179,9.69
2538,7.17
2424,9.25
631,5.22
1277,1.26
2530,5.33
1191,1.36
2001,5.97
983,4.88
2361,6.26
1778,0.2
2523,2.03
2891,4.96
2360,9.51
2226,3.9
1849,4.3
2775,7.18
2751,6.08
881,3.06
2827,4.17
2205,2.26
980,9.66
546,1.39
2213,3.78
1883,0.36
1377,2.3
2091,7.83
1167,2.09
1677,0.89
1111,4.8
2374,0.2
873,0.94
2826,8.1
1914,7.74
2748,9.16
2526,8.56
1301,6.86
1550,0.62
2856,7.85
406,8.47
878,8.01
2651,5.13
2415,2.41
107,8.47
2655,7.3
575,9.81
1420,1.64
2311,2.33
584,2.2
2714,7.95
1004,1.95
658,0.76
2067,9.99
2385,0.35
1227,8.37
1333,3.72
2701,8.43
2975,5.59
567,9.03
2533,9.27
2922,0.19
947,0.85
2534,2.58
358,6.73
382,8.89
1749,4.65
1998,6.11
139,1.97
2633,8.07
2367,9.68
1114,2.76
712,5.0
2015,0.95
787,5.64
712,5.08
2407,1.53
2513,4.48
1881,3.41
1910,5.27
2691,5.9
2796,0.18
1647,7.63
2030,7.16
2961,3.73
1252,0.62
674,7.57
2010,9.56
1112,2.48
769,3.3
368,1.92
1383,5.81
1023,1.63
1225,3.63
1629,7.0
1858,5.65
1694,3.93
346,4.26
1660,5.66
2278,0.16
2500,0.88
2343,8.82
2039,0.87
1029,7.1
2792,9.21
326,2.78
2848,3.77
364,5.73
1495,8.83
1557,9.42
745,7.42
2358,0.96
1518,6.72
1573,4.16
1487,4.76
1999,0.59
2604,1.99
2872,7.93
1349,4.59
1081,3.09
1254,3.9
687,8.56
575,7.52
1921,2.8
1085,1.26
2303,2.59
1341,9.22
289,5.86
1540,5.38
1080,6.0
1798,3.72
1815,8.09
2693,5.28
140,1.26
2454,1.38
1042,5.41
437,9.37
1437,3.15
1198,8.71
2426,7.66
995,2.55
2420,0.46
2984,1.11
2767,7.31
1774,2.08
1030,3.78
388,5.07
823,7.28
2419,1.22
2053,4.12
1189,4.9
582,5.45
1035,8.2
2395,1.8
255,8.1
1170,6.96
2058,5.6
2601,7.03
2348,4.18
1783,1.47
223,6.69
2148,5.29
1067,6.43
954,3.45
739,9.08
2338,5.91
1702,0.95
2663,4.55
541,7.59
2044,7.96
1938,5.0
1929,8.96
2290,2.75
632,4.16
2374,9.0
1436,8.97
1048,6.89
2119,8.6
559,0.98
650,8.66
492,3.27
1887,1.87
944,2.47
2357,4.24
1238,2.59
745,3.27
2366,1.44
2554,3.03
1566,5.77
1477,4.47
2705,3.53
2697,7.49
241,8.95
2759,7.59
600,3.39
939,7.47
2849,1.6
1782,1.39
1665,3.52
2146,8.1
1630,2.54
695,0.73
2004,1.4
380,8.6
523,6.37
369,2.61
253,5.6
2761,5.32
1850,6.59
761,2.41
2067,8.66
182,3.16
1549,6.97
1398,0.26
2431,3.79
1079,3.58
2320,5.48
2910,0.82
1759,7.92
1498,2.26
732,6.8
1631,8.05
886,5.66
497,7.43
1243,6.65
1033,3.62
1560,8.11
1952,3.02
2823,5.76
2612,7.48
385,3.85
364,3.1
2467,4.65
2820,8.2
2967,9.31
2236,5.5
1777,6.65
1326,9.04
920,1.08
1862,2.4
2481,7.12
2369,8.26
140,8.58
1831,4.21
167,0.98
1087,4.43
1899,2.38
2661,2.98
1721,7.75
1755,0.85
1378,8.29
794,4.33
2624,6.0
1185,0.99
2579,3.44
1793,0.99
2415,9.62
1158,8.09
878,4.65
593,2.31
1685,9.34
1592,3.51
1890,1.69
760,5.68
1448,9.44
1427,0.14
1399,2.46
2086,9.39
2144,1.79
2028,1.22
1447,5.74
1158,8.63
1076,4.82
581,9.95
827,6.82
2627,0.83
1131,9.93
442,4.14
1547,2.95
2479,5.62
2585,3.11
2321,0.96
2706,0.11
626,4.55
1996,8.38
758,5.77
2173,9.99
919,2.94
2752,2.88
505,1.68
2379,1.72
2680,2.92
1673,7.95
1911,9.07
604,9.75
278,2.4
231,8.82
1946,3.35
1578,1.22
2495,8.71
2687,6.4
871,1.73
1529,4.36
2223,2.94
678,7.39
1615,4.59
293,9.89
2107,0.64
1285,3.61
2494,4.87
1484,5.08
1892,3.23
1210,7.32
2361,8.76
2036,9.39
2720,8.07
879,8.52
361,5.55
829,8.28
382,3.1
1590,4.04
461,3.24
540,4.73
2240,2.93
1744,9.62
2900,3.2
966,1.07
1547,5.32
241,0.67
1414,1.19
1555,2.27
2896,4.7
1975,4.39
1947,8.02
1812,7.42
2800,4.32
800,3.4
1097,3.23
2196,7.76
1425,0.62
980,0.23
1313,7.98
1259,4.82
654,1.4
503,2.43
991,9.33
701,8.61
1930,7.13
440,4.87
2068,5.25
803,9.75
417,9.66
2765,2.23
1486,8.13
2529,2.05
2380,2.21
1900,6.79
1467,4.11
1672,9.32
916,0.98
652,5.16
955,9.19
1912,9.05
2966,1.65
282,3.73
1674,6.23
496,1.68
1827,9.68
2926,9.16
1617,1.75
1006,1.3
1456,0.95
2274,9.1
100,2.02
118,4.22
683,4.54
555,6.03
2136,0.81
1232,2.34
2592,9.32
2052,9.09
2749,7.83
2250,0.29
1087,3.34
619,6.32
958,2.82
273,9.1
1466,6.38
2578,0.81
826,9.1
1810,9.58
1975,0.87
2997,5.37
1781,3.1
1447,3.99
1089,1.88
2786,5.82
519,9.58
693,5.08
2632,0.92
1874,6.24
2559,3.47
1035,8.57
1207,4.4
1236,2.01
431,1.99
2802,7.71
2188,2.73
1893,7.7
1058,2.14
204,3.28
301,4.71
2597,9.44
1942,9.32
1966,2.15
2096,3.65
1389,1.58
1009,5.15
309,4.66
662,9.02
2860,9.31
1663,3.9
870,4.97
2601,8.97
2814,8.09
728,0.14
1728,3.27
1801,4.28
486,2.37
2035,2.08
2443,0.47
2405,6.47
1204,2.7
367,0.62
2566,2.39
2382,8.04
1956,8.53
2098,4.88
1480,4.22
1336,9.78
673,2.09
148,2.23
1250,2.99
322,1.81
1531,3.86
1628,9.12
1919,6.19
2424,4.18
1561,9.35
1230,0.58
1781,2.18
2567,5.7
2758,6.19
474,0.49
2220,4.09
2121,6.53
1153,7.01
1989,6.42
1923,3.27
1574,1.03
2342,4.33
1279,1.37
2994,9.48
1164,4.8
2170,3.24
459,7.69
2707,5.03
2819,3.17
2141,8.14
1241,8.68
1735,6.76
1503,0.56
2043,5.71
778,7.66
2587,1.45
106,2.36
2568,8.84
1691,0.3
932,7.55
2706,4.79
1910,4.52
1013,0.17
2111,8.21
1542,3.66
1550,5.45
1602,6.81
225,7.06
2542,9.56
916,5.36
1929,4.06
675,9.54
2472,6.46
1515,3.05
1029,1.35
1563,8.44
932,3.69
1154,6.64
1748,4.76
2000,2.07
1557,6.06
2984,0.7
1499,4.19
542,5.51
2222,4.42
656,7.51
1278,8.3
2137,7.74
462,0.48
2595,2.02
1357,5.41
1941,9.35
2409,8.37
1950,8.44
2272,3.1
1010,4.35
344,4.76
641,1.66
2632,0.41
2269,9.47
2272,2.48
1672,2.48
2317,0.93
223,9.29
2793,5.84
1831,6.7
885,9.12
2143,3.52
2348,6.25
2516,0.48
896,1.95
176,8.33
158,7.69
2578,3.57
2785,3.83
1623,5.38
2036,0.1
2256,2.49
1401,2.16
167,2.58
2452,8.08
2032,2.87
2821,2.0
464,5.09
920,8.67
1502,2.49
2490,0.88
1046,3.63
1677,7.5
1477,5.55
1539,8.19
861,9.6
440,7.95
482,6.08
1103,4.98
1656,0.5
399,9.84
238,3.9
458,1.61
935,6.7
1622,2.91
1727,5.9
2082,5.91
1403,4.51
2630,8.38
1008,2.72
1234,4.54
2286,5.42
1095,6.67
2582,7.86
2656,4.01
2420,6.5
2251,1.59
1337,9.33
1884,3.89
2909,7.32
2934,0.3
264,2.13
1098,4.92
2667,8.79
1407,5.32
2664,9.31
756,4.89
2760,4.96
2311,1.29
2009,8.05
2146,2.54
2211,9.01
1240,9.12
1989,9.44
366,5.25
1945,6.8
1808,7.81
2393,1.4
2542,6.05
1610,0.44
575,5.03
1076,1.63
1307,1.91
1143,3.71
2060,4.38
657,6.27
1117,0.84
1705,5.09
982,1.91
2294,5.78
765,6.41
2767,5.61
1871,7.41
2967,3.42
963,7.67
681,4.38
794,4.89
1351,6.52
1710,0.28
1339,6.57
2554,6.22
498,3.17
2046,0.95
814,1.0
803,9.24
2908,6.92
2646,1.36
1814,3.63
2072,5.97
181,8.37
703,0.53
2070,2.44
1810,8.91
2146,0.19
2919,2.09
1002,9.59
464,6.17
262,2.69
2658,0.76
1963,0.38
215,2.52
2484,8.83
980,4.22
2884,7.23
939,9.19
2294,4.14
1446,1.99
2590,5.22
2984,9.09
1136,8.06
1042,0.75
1824,6.96
2434,5.76
2867,9.08
1237,1.31
2627,5.39
121,8.81
1849,4.16
782,4.87
1933,0.8
2467,2.85
225,3.31
376,9.46
2099,2.9
1327,4.66
2341,6.75
795,1.71
1409,4.92
156,7.41
118,8.68
2411,6.3
2941,6.72
212,1.35
641,9.46
2794,1.41
678,7.77
1188,2.72
124,9.34
1672,7.23
2148,7.56
1672,2.27
240,4.49
1867,6.22
747,7.72
2335,1.13
300,9.63
356,8.91
646,2.78
2341,8.25
2850,5.23
901,4.67
1041,3.21
513,5.85
2114,7.33
1481,4.17
1198,6.33
1009,7.02
287,7.14
2115,0.61
1413,8.61
2192,4.64
2230,2.7
1246,2.49
457,4.88
1651,8.88
1189,3.85
1780,7.52
2522,1.06
261,4.81
2469,9.92
549,7.73
1597,2.18
1136,5.06
2331,2.41
2258,4.15
2050,7.82
2655,7.74
1413,2.36
2442,9.23
1338,5.97
1073,3.86
731,5.07
1690,6.09
1150,5.64
2880,4.92
1688,5.1
2468,1.85
1793,8.15
536,5.46
2928,1.4
1656,7.68
1176,9.33
1404,9.48
2873,3.75
2178,1.44
2484,5.23
282,1.21
2691,9.35
1569,1.92
1579,2.6
1689,4.13
1687,3.89
759,7.97
259,4.62
2559,1.79
1111,2.75
152,5.14
2555,1.56
2994,6.16
1145,5.7
1153,7.18
2850,9.38
2407,9.13
1328,9.47
1594,2.52
2923,1.4
1589,3.09
1135,8.96
2050,9.72
949,8.61
453,1.19
1198,9.48
1839,4.29
1564,0.19
1090,4.48
1364,0.56
1984,5.48
1909,3.45
2441,4.79
2356,6.17
1211,8.7
917,6.65
1899,4.4
2060,8.21
2537,9.07
2472,1.29
988,5.37
1955,2.92
1280,0.57
767,6.72
732,8.64
2724,1.71
1742,8.14
236,8.55
2046,9.15
1797,2.73
527,9.05
1575,3.27
2759,5.57
918,0.6
2288,0.53
1206,7.23
2324,4.5
297,2.64
2771,1.99
2095,6.73
2838,0.1
2548,8.08
570,0.88
2365,2.0
2048,3.92
1028,4.9
2110,3.61
2779,3.28
1005,9.64
2322,6.45
122,0.33
334,4.36
1224,8.76
1028,3.08
622,1.04
1908,7.61
530,6.1
892,5.75
1729,0.63
1836,1.49
632,6.26
1846,2.16
1775,5.09
1416,5.49
2957,2.91
1012,9.49
1224,8.44
1625,7.25
1427,0.87
2687,1.15
1123,4.98
1676,1.69
1478,9.78
1619,1.67
1781,4.93
2097,3.7
326,6.43
1359,1.38
972,4.36
991,2.82
1578,8.89
1136,0.5
2357,9.15
2888,8.35
496,3.05
1223,7.91
2178,0.41
748,9.67
428,5.31
1582,3.1
1051,3.69
2105,0.76
2116,9.89
2768,0.49
1978,6.58
1296,4.48
1872,9.49
261,2.54
1851,5.37
875,4.88
1927,7.06
2421,0.77
1151,2.02
2473,2.22
1039,7.41
639,1.97
2635,5.78
921,2.23
1561,8.63
1188,9.43
455,5.23
334,3.59
2374,2.42
1648,0.59
2196,2.76
217,6.58
2201,5.38
1773,9.45
2712,4.02
1167,6.97
2200,4.94
657,5.17
1915,2.75
2105,4.6
497,4.76
774,7.1
486,9.41
2258,3.36
2761,0.52
2164,5.01
983,5.49
640,1.77
270,7.63
2556,9.85
839,9.46
1501,2.05
2377,8.77
218,7.07
2931,4.59
2612,5.45
2251,8.51
2845,4.85
2095,3.79
1805,4.98
1822,5.83
2322,1.97
2892,9.02
1797,6.77
1544,6.37
1859,1.09
1624,6.08
764,1.3
132,0.88
2202,5.32
2666,4.09
2903,5.93
2159,0.98
1651,4.37
819,1.83
2702,9.87
2520,5.66
583,6.91
1072,3.32
2770,1.04
406,9.76
556,2.93
2307,4.3
430,6.53
2923,0.34
324,8.12
2876,5.41
1579,2.85
1182,0.71
743,1.71
715,8.96
294,6.89
588,2.57
2304,0.75
2757,6.94
1349,5.77
2559,4.1
1202,3.7
1247,2.25
2618,6.73
1341,9.71
615,1.84
1725,6.01
1227,4.3
492,4.52
730,2.62
1947,8.27
2755,4.9
1079,5.48
533,3.12
2687,1.9
377,0.95
332,7.17
1652,2.04
1694,6.93
1213,3.96
2509,4.22
125,4.74
1517,3.74
2654,1.1
2414,3.17
560,6.67
2603,6.69
1191,2.93
1106,4.66
2094,2.02
590,2.18
1172,0.33
2711,8.98
315,2.19
1823,2.35
1692,2.87
2706,1.36
258,6.43
2636,0.84
785,1.43
2941,6.48
1876,3.46
2152,7.11
1943,5.62
2508,2.63
2606,6.54
2395,1.25
1689,5.41
1796,4.43
2569,2.75
2046,6.08
2162,8.73
2883,9.99
1245,6.12
2424,4.11
1681,2.33
2600,2.65
2745,4.85
2593,3.74
2357,9.15
2861,3.75
2449,3.8
2032,3.9
1857,8.38
2150,6.54
1089,6.18
1641,3.41
1216,8.2
2667,0.48
592,8.72
719,5.18
2478,4.04
2480,5.02
2197,6.71
1646,0.23
962,8.73
1791,4.52
1705,3.5
2419,1.47
679,4.45
1990,5.01
1375,4.1
2707,6.82
2843,4.27
1955,9.62
2593,6.03
1455,8.09
1262,1.18
456,4.03
1724,3.43
2421,5.74
2106,8.63
2458,0.88
969,0.82
985,8.52
2101,2.21
2301,6.72
1513,5.47
1383,8.35
719,1.34
982,1.38
896,5.61
2272,9.47
1396,4.21
718,3.34
1934,6.11
344,9.31
2995,8.39
2597,9.96
1029,0.32
1370,1.22
619,6.13
2509,8.22
107,2.92
2625,2.47
2119,7.89
594,0.66
1729,3.76
2980,5.11
1162,5.65
2740,7.31
286,3.61
2901,6.17
1977,5.9
2240,5.52
185,6.44
236,2.67
2568,0.94
2221,1.28
1736,2.32
2318,5.05
1851,8.42
2317,7.04
1887,7.91
971,3.57
2469,4.11
2603,4.0
1043,2.0
1726,0.71
2937,5.95
2760,9.89
448,1.75
1776,0.56
1296,7.82
109,2.6
2887,8.31
1561,7.07
766,9.46
2693,4.15
1622,6.65
2276,4.7
700,6.34
2752,4.55
426,1.97
1079,5.13
2551,5.33
728,8.12
1729,7.38
2865,6.67
373,1.22
784,7.23
215,5.05
960,8.95
2103,9.21
792,0.65
1205,8.22
2471,0.47
2261,3.73
1892,5.47
253,1.57
2000,7.49
1527,0.18
1389,1.77
414,5.85
1164,7.17
204,9.17
2024,7.08
2013,6.75
1316,4.0
1524,0.11
2501,1.29
1872,5.39
2060,6.78
2880,4.23
1703,7.33
808,5.27
750,0.83
2971,2.0
1046,8.42
760,7.28
2246,8.96
2735,1.26
2429,9.9
2550,2.17
1232,0.22
799,9.97
2346,2.88
2138,6.71
2474,1.85
2301,5.84
651,9.05
504,3.27
561,6.74
2279,1.96
2938,6.29
973,3.43
183,2.19
1522,3.2
2901,1.87
2775,9.03
320,4.03
2700,2.53
1491,4.54
211,3.27
714,7.47
1681,9.72
574,4.44
2983,8.62
2013,5.7
370,1.66
2568,6.94
2020,5.18
2854,6.54
1490,8.91
139,4.46
2082,9.02
2336,7.53
1093,4.94
2112,6.07
2683,3.32
389,9.84
2580,6.71
2618,0.53
2775,3.33
378,6.27
680,0.66
962,0.34
353,4.56
280,3.39
780,4.44
924,2.7
799,1.73
2713,6.92
1449,5.19
1480,2.08
1773,3.26
2827,5.96
2538,0.82
1738,1.56
2057,0.83
311,8.14
1638,7.55
483,7.56
1814,7.19
441,6.73
1938,4.82
2087,6.46
943,0.48
1634,6.25
519,7.8
2898,5.05
2088,3.64
2032,2.85
1949,6.46
405,6.96
2849,8.72
968,3.49
2684,7.72
1235,5.66
1534,8.84
305,5.33
595,5.22
2009,5.82
2651,7.52
1145,9.65
312,0.83
409,0.63
2808,9.38
2091,5.35
2900,6.19
371,4.88
1922,1.03
2179,7.7
542,7.5
2309,3.19
2914,3.13
353,8.39
620,0.82
1076,8.82
109,2.64
2873,5.97
2652,9.37
2932,6.81
1683,4.2
2583,6.93
1234,3.51
252,2.84
1758,9.97
2900,7.53
1956,6.48
1314,3.62
1852,0.59
2710,0.41
1204,5.59
2636,7.64
994,5.42
1211,8.42
203,0.43
2014,3.73
1106,2.45
506,4.53
1501,0.82
266,9.55
608,2.31
1761,9.23
2460,4.32
862,9.86
780,5.59
2624,9.32
2220,0.15
1264,7.51
681,9.04
361,1.48
1463,1.05
1431,4.3
2392,9.34
1638,5.47
660,5.32
1199,1.5
2003,0.11
274,8.12
2256,0.97
2330,6.38
291,9.15
164,2.17
1597,6.69
1667,0.88
1251,6.08
2037,1.72
468,7.39
950,3.08
142,4.69
2007,6.03
2635,1.8
177,7.44
2973,3.1
1924,6.66
