prefix,rate
700,5.85
780,2.47
1970,8.6
2728,9.26
2620,8.14
1119,9.0
998,1.97
1521,0.52
1266,3.44
2965,7.59
1581,0.27
1511,9.74
1892,4.52
2290,3.8
2925,7.27
783,0.17
1918,5.22
1110,6.66
2057,2.65
1095,2.28
1268,1.52
472,9.33
1781,7.0
2277,0.61
2335,6.43
451,1.46
831,1.61
735,4.07
272,4.31
808,8.6
1286,7.49
897,8.25
1332,8.29
1587,9.64
298,6.59
430,5.48
2012,9.62
2224,4.54
2622,5.15
2753,9.18
567,8.21
2447,0.98
303,0.81
1526,8.86
2888,2.39
411,7.38
1400,1.99
2607,0.3
1969,4.74
1923,7.55
348,9.4
2967,1.0
1631,6.71
2622,2.13
436,8.94
1274,0.11
273,9.37
1630,5.17
1529,8.6
1276,9.33
1043,3.03
2585,6.65
483,9.96
890,5.5
1103,9.91
2622,5.07
2858,7.17
2756,1.91
2522,2.79
1381,7.81
2578,0.11
2920,7.03
1688,2.04
2954,2.94
1575,2.64
2172,5.92
1923,9.33
101,1.37
2635,3.65
1950,4.52
2201,0.23
1301,1.65
876,4.36
371,3.65
1404,0.46
1109,6.36
2223,9.86
1519,1.37
2045,1.22
869,2.56
1767,3.62
526,1.0
380,4.99
133,1.97
216,8.46
1907,8.25
910,9.8
497,4.86
2023,7.0
2969,9.14
624,8.09
2085,9.53
1778,2.44
2883,5.78
913,6.68
549,8.38
2773,3.94
674,0.18
2958,5.67
1143,7.69
735,5.44
1732,5.35
363,6.76
394,8.52
2532,0.54
342,6.77
2807,2.95
2368,9.21
1952,6.71
2649,3.47
2567,6.25
760,5.81
1905,7.03
164,8.43
2425,8.68
206,8.75
664,3.18
428,1.6
2390,6.63
1797,9.58
2994,0.54
930,2.25
2011,8.36
1072,8.74
1776,8.54
1866,2.07
776,5.85
2131,5.34
1804,2.97
2058,1.93
835,6.8
876,7.93
856,8.53
999,5.04
2785,0.37
1241,5.82
464,7.29
1856,8.7
2774,7.2
2636,0.46
2761,8.77
2811,6.99
2807,6.47
780,3.84
2096,5.58
2038,9.59
1230,7.67
519,8.18
828,4.05
2601,0.14
668,0.49
1273,9.2
1858,1.66
1270,1.36
2587,4.63
2526,4.96
2166,5.96
2007,0.96
950,5.98
453,1.54
1179,7.77
1800,9.19
2408,7.22
1924,8.73
1763,8.99
793,5.49
2894,5.99
1257,6.22
2757,6.76
2492,9.5
1959,9.35
2091,9.09
386,6.78
2970,0.8
2703,5.74
2148,0.27
2507,7.45
2317,8.62
2109,1.55
1534,2.49
1794,8.61
777,7.98
1788,2.35
720,4.91
826,6.33
2204,6.47
1787,5.99
1344,3.67
574,6.8
2312,8.92
1978,0.32
204,2.79
1715,5.96
2071,7.04
2285,2.59
2985,6.95
2058,2.58
1705,1.7
1905,5.45
962,4.44
1183,9.52
2926,4.21
1577,1.61
2948,1.62
2344,6.38
1989,7.97
950,4.03
1080,9.43
2334,2.74
2451,6.61
1923,7.17
2428,2.64
1280,2.15
1797,2.4
2514,9.78
894,1.83
1253,8.65
2506,3.88
1650,9.7
172,5.06
2678,7.38
727,9.71
168,7.8
1931,5.41
272,7.17
108,4.55
1862,8.39
248,7.27
1788,8.41
2989,8.68
2388,2.51
1526,4.39
2070,3.36
2295,6.28
2470,6.61
380,5.51
1148,7.44
2159,3.53
1613,2.89
1141,1.62
2360,5.67
2859,4.15
1365,6.83
224,2.1
453,6.28
489,5.48
622,8.18
431,2.5
553,6.3
1946,5.14
1877,3.09
1008,1.24
1928,3.61
2393,3.08
2322,9.73
2919,8.25
2404,8.7
504,1.63
1316,8.8
1087,7.05
2146,9.4
1468,7.55
2992,8.39
2046,4.35
686,8.54
1608,4.4
1656,3.38
1508,9.03
522,6.72
1419,9.91
2155,2.1
251,9.53
2026,9.33
1326,0.9
1160,8.76
2140,6.29
1312,5.92
1279,2.56
1993,4.09
654,9.55
2671,0.69
1997,0.34
2184,7.05
1386,8.98
515,1.64
304,1.89
954,0.59
2401,4.88
2459,1.32
1663,6.15
1598,3.05
718,6.15
1589,4.7
2477,8.41
1280,0.77
2672,9.73
169,6.79
2088,2.42
1451,5.72
716,6.01
1744,2.81
2194,9.3
1509,2.4
1710,1.31
1071,6.9
2466,9.12
2001,7.22
2977,2.52
823,1.41
1719,1.89
1725,5.06
123,3.87
287,3.21
901,2.19
1518,6.08
1739,0.25
1358,9.01
1859,7.45
1084,6.14
1864,9.59
1361,2.65
1133,0.59
2564,9.38
2783,4.08
1034,1.03
343,8.48
1800,7.35
1217,0.32
538,7.03
2522,3.46
2121,8.51
927,6.53
1495,5.33
2876,1.01
2850,9.74
366,9.03
413,7.41
496,0.63
1791,9.94
759,6.64
1688,3.23
1134,9.79
748,6.91
2207,4.45
177,6.4
2612,4.06
1432,7.09
2894,7.72
2837,9.28
1748,6.56
532,1.5
1145,9.54
145,0.25
1573,3.49
135,9.43
1679,7.84
1045,1.78
1968,2.23
839,4.16
2056,4.78
184,7.16
2111,1.16
1764,6.82
2593,5.95
1196,2.04
1793,3.3
940,5.18
2448,5.4
2951,4.78
2237,2.87
2482,6.19
1021,7.69
708,9.24
482,7.71
1331,9.29
2515,7.71
1542,8.6
431,6.95
2021,5.2
237,0.61
2453,4.31
833,2.11
1531,7.68
1091,2.27
501,0.39
1324,1.74
2643,6.28
2093,3.39
1603,0.87
892,8.11
2046,7.88
2249,8.68
1491,9.74
578,9.5
2370,7.49
1697,1.27
490,3.48
1581,4.54
244,4.88
576,6.45
2341,9.03
890,7.5
294,1.32
2030,4.43
907,4.05
966,4.33
2439,4.06
1270,0.46
249,8.0
1644,6.79
2259,7.35
1304,3.93
2457,3.68
308,6.25
2418,2.03
2303,5.72
231,8.01
2575,7.7
899,6.26
1717,1.28
1715,5.6
2763,5.94
1886,4.7
772,4.15
2791,5.21
1174,1.81
1244,8.28
2289,1.32
2806,3.91
2311,1.49
1284,7.54
2935,4.23
2323,1.33
2613,8.48
1553,8.86
713,0.44
810,6.57
1669,4.43
713,8.05
192,7.03
270,5.05
2812,7.56
1901,3.67
1612,9.92
588,6.66
2426,3.54
2167,2.21
1832,2.23
2785,9.8
946,6.33
2455,9.46
2323,5.89
266,4.57
970,9.1
1572,4.68
824,6.16
358,8.73
1378,6.89
2910,7.09
708,3.92
2799,9.6
1844,2.47
648,3.67
1048,2.27
186,5.91
1404,4.58
2899,3.69
2273,2.34
1310,4.15
1747,9.04
1163,3.17
139,6.29
651,6.33
243,9.13
734,3.58
2204,3.85
2179,3.8
2484,7.04
795,5.62
177,2.82
2768,8.74
1233,1.89
340,2.41
2708,2.49
2992,8.92
2734,9.54
849,9.6
2432,9.88
601,7.7
2618,5.61
1715,5.05
769,1.77
697,1.97
2451,9.07
2200,8.02
2731,4.25
1639,0.55
1241,4.58
1702,1.87
1543,2.96
1253,8.93
367,8.45
662,6.13
553,0.77
2058,7.52
2913,8.47
1874,3.95
2352,6.4
223,4.71
1431,5.14
676,3.13
2621,8.98
1057,6.19
1349,6.86
2198,1.78
864,3.8
447,9.29
2080,5.05
113,2.53
772,9.86
250,1.77
2610,6.81
1684,3.67
316,6.03
1126,2.86
947,9.63
122,3.14
1540,5.94
1119,8.48
342,3.29
1716,3.79
1382,6.32
2690,7.37
2476,3.62
246,2.55
984,0.61
2903,2.95
1844,3.24
2216,7.8
673,8.77
2359,0.72
1363,8.56
1621,8.89
2736,0.71
1914,7.41
819,1.99
1678,2.54
647,5.46
2772,3.38
254,0.33
424,6.48
2544,1.42
969,0.24
1759,8.52
2488,7.83
2401,1.79
1874,6.12
1567,4.58
2346,7.37
646,9.87
1405,3.19
2372,5.27
755,0.57
1490,1.21
950,3.77
113,0.13
1854,2.04
1191,4.3
2075,1.0
1197,9.29
2715,0.13
1269,9.06
497,0.73
669,3.14
2916,5.45
620,9.12
953,1.4
2738,9.95
2895,2.82
992,4.28
1894,8.24
932,3.37
2137,7.54
2582,3.54
1778,4.97
1094,5.95
235,0.85
887,1.21
2004,5.87
1618,8.4
133,5.76
2182,8.13
2138,6.16
2428,0.13
250,5.44
2284,2.7
2094,5.45
332,4.5
2846,3.31
425,1.32
2797,0.58
1087,4.2
2905,9.98
2403,7.32
1803,8.89
2208,9.13
835,0.16
2725,8.66
1262,2.73
1097,8.11
843,0.41
1151,1.87
2676,6.24
472,6.6
1726,6.74
2737,9.7
781,8.43
1920,1.63
1541,1.9
131,1.02
1772,1.05
796,5.86
1768,7.32
1052,8.64
851,5.15
1030,5.1
2772,1.37
2284,5.56
837,8.27
1272,9.3
176,5.84
692,7.77
628,7.12
2406,6.95
488,8.12
103,1.64
1666,9.91
1292,8.52
2817,6.62
612,7.51
1069,6.46
893,5.17
1416,9.05
946,8.05
959,6.48
827,3.82
233,0.33
2797,3.99
2514,1.67
1724,3.23
2946,9.29
944,9.77
2534,0.79
2081,8.54
151,7.6
368,1.17
1927,5.7
2580,3.44
1662,7.33
906,0.93
2092,5.59
2071,8.38
2009,2.79
975,1.83
1058,2.34
315,2.92
2250,9.72
1139,1.27
335,8.69
1541,6.8
283,2.45
2110,2.27
942,3.47
2271,4.74
876,0.15
1369,5.58
2824,8.64
2330,9.42
948,5.78
2929,7.31
463,4.31
945,4.4
2162,2.06
2448,8.01
2444,1.37
2678,4.21
2521,3.08
2380,6.34
2648,9.15
2717,2.43
1850,9.3
2948,4.55
2866,8.92
1047,2.36
1495,7.28
2524,5.61
592,5.35
649,2.4
2763,2.13
783,1.15
1841,7.28
2728,0.18
802,6.62
1886,8.89
2180,7.82
660,2.09
738,2.52
1497,1.19
882,8.01
2733,0.84
2526,0.42
150,5.48
2156,7.7
1397,9.8
2713,9.84
639,1.06
1588,3.56
2527,6.11
203,5.43
1126,6.67
2789,2.44
2448,9.57
2091,9.62
1154,3.18
2590,6.46
298,0.3
1384,1.71
1094,3.89
2663,1.79
1204,5.1
1247,8.38
2323,4.94
2290,5.49
2546,7.98
553,1.36
2419,9.07
1296,1.17
2863,2.93
1138,3.6
1901,2.97
1573,4.55
1666,6.33
2910,2.38
470,7.0
2903,1.21
1205,7.85
1853,7.67
277,5.19
2770,4.55
1977,9.37
2352,0.33
958,3.43
600,7.04
2737,9.4
810,1.49
670,0.82
1975,0.21
853,4.0
2197,9.06
1574,3.21
608,0.43
1384,3.81
2932,8.73
521,8.7
1302,6.02
2795,4.07
1883,5.4
2142,4.32
1138,8.1
1245,7.1
2457,6.84
1847,3.79
2676,4.37
1408,7.38
447,9.8
1321,0.37
1240,6.06
2202,5.58
2081,6.69
1387,6.1
2879,1.44
2689,7.84
246,4.48
2879,3.41
2960,1.07
2407,3.2
2385,4.32
2145,8.14
1006,0.82
2648,3.84
1650,2.31
1181,4.81
1330,7.67
2324,8.73
503,1.29
2286,2.8
2065,7.43
2956,6.73
2158,2.28
1194,1.23
2994,8.23
2997,6.89
749,8.9
2863,8.28
144,4.54
1773,7.41
1805,9.29
1684,8.32
1386,0.61
2444,9.53
2475,5.63
2007,0.95
2929,9.45
2193,4.7
321,5.09
186,4.42
1237,8.69
2770,3.97
1562,1.86
1901,0.13
1127,3.61
2913,2.1
2212,5.53
1617,7.44
256,5.72
774,3.07
2562,1.27
1932,2.37
2239,3.62
2728,0.59
874,8.35
970,3.75
1124,7.87
895,6.88
2770,4.37
1889,5.92
1089,6.11
807,7.67
472,3.24
1497,5.65
405,4.56
2801,1.99
881,7.45
2382,3.88
2109,2.15
749,7.33
967,9.68
1404,2.0
2360,8.91
504,9.73
714,7.51
2043,7.56
1764,3.16
1016,1.33
503,7.1
2757,8.26
2050,0.23
560,0.23
537,0.13
2200,6.81
1848,7.82
1346,5.36
1921,5.3
2751,6.99
2596,0.11
1433,4.82
249,9.28
1672,7.71
193,0.47
618,1.82
2873,1.97
2853,7.38
2301,3.47
2281,4.11
1793,2.08
1302,7.23
669,5.32
1117,9.49
1947,2.78
307,5.98
999,4.3
931,0.73
215,6.41
227,8.33
1346,2.08
538,2.0
264,1.87
677,4.43
157,5.97
1137,9.96
2511,6.57
1599,8.57
2919,8.64
526,9.25
1882,7.29
123,6.49
2531,0.43
336,2.0
2310,7.12
277,1.04
1526,2.03
1615,9.11
2607,1.72
991,9.52
2180,6.07
493,5.62
2767,5.39
374,6.11
2166,0.6
144,9.69
865,5.31
2663,4.11
626,4.51
2991,8.82
930,3.41
688,1.91
463,3.52
1294,9.67
894,8.9
1138,6.45
273,9.49
1035,1.0
2627,1.83
1152,3.62
2694,8.2
1198,0.18
1477,3.03
2359,2.26
413,4.95
968,7.71
1649,5.67
2047,2.91
2140,7.06
240,4.87
2780,6.58
1970,8.35
2884,0.28
1391,7.35
1730,7.11
362,9.5
888,4.28
650,4.51
1127,3.07
2646,6.3
317,2.37
950,9.63
2795,9.53
956,6.25
2572,2.12
2833,1.24
1238,8.92
1908,1.53
1925,7.7
532,0.37
1268,4.56
1794,3.83
2526,6.81
1108,6.17
2935,9.5
2015,8.12
284,5.67
953,6.59
1159,4.24
1942,2.15
1310,7.3
159,1.2
482,3.63
364,8.06
266,6.19
374,8.5
1859,3.24
2632,5.22
2240,3.94
2741,2.19
1365,6.01
2751,1.96
605,2.0
862,3.38
2606,0.76
1927,8.57
664,4.07
2779,1.86
1764,0.2
2931,7.15
247,2.15
133,3.92
1741,4.35
1637,9.2
754,9.78
2357,3.63
1657,7.01
187,5.13
654,4.07
2684,5.54
2163,0.36
685,9.3
569,0.43
1268,2.68
1960,7.69
1850,2.94
1691,8.56
2469,4.09
2991,9.67
417,5.85
2973,8.82
2112,2.86
1105,6.98
1099,1.03
1902,0.16
359,1.56
2942,1.05
1639,0.12
2481,6.76
781,7.73
2894,0.82
2967,1.63
2333,7.17
825,8.61
467,3.75
674,1.52
2534,5.61
2345,7.23
2492,5.67
2564,6.31
690,0.78
1694,9.23
2388,9.85
1811,6.68
2237,7.26
2975,8.48
1827,3.12
370,7.42
2831,2.03
1340,6.46
2052,3.66
496,7.47
548,9.89
1384,9.57
2708,8.48
372,5.7
1585,8.33
549,8.7
2915,0.42
1297,7.6
2981,4.28
2106,7.21
1670,0.33
715,5.9
2796,8.11
2389,2.72
2050,4.79
1019,5.03
2473,4.78
1927,9.19
1402,2.79
1363,1.93
304,5.33
1314,2.1
742,8.3
2825,1.55
1391,9.07
292,5.0
2050,9.32
2128,4.75
1506,6.99
256,3.63
2872,5.88
1377,9.67
982,8.95
432,3.98
2820,6.51
1702,3.52
316,6.4
2865,6.22
2665,9.27
1871,2.34
914,7.16
1248,1.56
2948,8.34
2271,3.48
544,4.43
1076,6.36
297,3.28
528,7.51
1307,5.84
2290,9.27
260,3.13
2618,5.76
1593,3.62
1358,4.01
318,4.94
1896,1.73
1387,3.81
1743,4.0
337,6.48
2161,0.5
2046,5.72
2788,5.15
1470,1.56
1925,4.06
2155,4.93
2533,6.2
1577,2.79
2903,5.28
332,5.64
2783,5.17
1396,1.08
1995,4.65
1044,1.1
630,5.4
2800,7.94
1898,5.95
2195,3.31
1309,1.34
2232,8.3
2037,5.52
2912,5.26
991,4.96
1977,6.68
602,5.14
2444,2.07
2132,3.45
2440,8.05
2052,6.46
2483,8.86
1697,7.0
1612,7.76
1548,3.32
339,5.14
2102,1.31
2782,4.19
2861,2.68
105,6.55
2982,9.81
2422,0.69
1850,3.2
2422,7.89
409,8.3
423,4.02
1039,6.59
2627,5.25
912,4.05
1586,7.35
2597,3.68
2388,0.59
2662,2.79
1900,6.13
1626,8.36
2045,5.6
297,5.78
1982,9.75
1957,6.31
104,5.98
749,4.03
768,0.37
2787,1.43
2359,3.5
596,7.59
2317,8.8
2023,6.76
1287,7.44
1949,1.53
2313,8.59
2526,7.97
1755,1.18
2590,9.25
569,7.63
917,6.4
623,7.48
710,5.94
2557,3.01
380,6.13
812,3.68
2123,9.06
2299,8.84
2754,4.57
1277,5.21
1840,2.61
1430,0.15
2627,7.53
275,1.41
1825,9.48
939,1.81
1685,2.38
2157,5.56
587,6.74
863,9.26
1612,0.22
874,2.56
2084,8.74
1575,6.63
632,3.69
1395,8.66
205,8.73
494,1.24
2214,5.64
321,0.4
695,2.64
1845,6.5
2703,7.23
1265,8.93
2686,4.4
993,6.76
2998,7.14
368,9.32
774,0.21
469,6.56
2231,4.81
2658,7.59
1416,7.12
2227,5.45
2487,3.42
1569,0.44
657,1.5
1749,7.15
2697,9.87
598,1.9
666,5.31
2374,5.28
2954,2.07
170,5.48
2866,8.85
1532,1.21
1605,9.45
2849,0.21
2556,6.63
131,5.13
139,6.17
223,2.06
685,6.39
915,5.48
2098,4.59
291,5.67
2904,3.75
1146,9.79
916,4.33
1190,8.27
734,1.6
2048,6.29
1942,9.27
2324,3.12
1333,4.22
120,6.87
144,9.54
2856,7.13
1732,6.6
933,6.4
2998,3.72
1579,8.95
923,7.55
2123,6.85
1402,3.99
2320,4.41
766,9.51
1161,2.13
1002,1.74
398,9.84
624,7.78
2921,6.76
2933,6.24
688,5.2
1566,5.76
550,1.47
540,1.0
2441,7.26
1352,2.97
744,5.54
126,3.11
2135,0.26
2680,3.6
280,7.11
1243,8.87
690,1.2
377,0.58
2267,4.57
2504,4.14
1837,6.23
772,7.51
1195,8.26
2570,8.99
2059,0.98
2008,8.22
1411,8.23
1502,0.97
1889,9.16
1392,4.01
1775,4.68
633,5.72
1886,1.51
2107,3.75
1002,9.18
1097,2.22
1200,2.94
758,2.18
943,2.7
635,9.35
2392,4.37
132,2.35
2753,9.49
113,7.99
2994,5.36
2533,5.41
1821,7.48
2710,6.27
2373,9.3
1540,2.82
2267,5.12
468,5.7
2448,1.29
1660,3.89
929,7.95
408,3.77
781,1.84
1600,1.82
470,6.56
2880,5.6
1301,9.46
561,0.9
1956,3.34
2528,0.89
2082,3.91
1770,9.91
890,6.04
1408,8.53
1947,3.52
1904,8.79
1510,0.34
991,5.74
1268,7.07
2924,9.71
2485,5.98
2351,5.39
1222,7.25
2887,7.39
2362,7.54
342,4.39
2025,0.65
2229,1.84
1910,0.86
966,0.27
605,6.89
1009,8.91
2032,3.27
1500,2.61
1288,9.74
879,1.73
2754,9.74
651,7.89
1157,6.92
1205,1.22
2013,5.4
2797,7.87
1549,1.44
1477,1.21
577,5.59
1442,0.11
712,2.06
331,4.31
1073,1.15
1804,1.81
2769,3.93
1513,3.96
704,3.27
1978,2.02
972,3.2
2712,2.7
1058,4.08
2799,6.09
628,7.51
1994,0.98
1495,9.84
531,9.31
744,7.43
1979,8.49
211,0.6
2427,6.23
241,4.1
165,2.75
1590,6.83
1359,0.83
2751,5.22
467,7.03
2904,1.26
2956,8.99
794,7.08
1359,1.82
1242,2.34
133,0.88
1224,7.69
2673,2.52
2669,2.57
2469,7.08
2564,5.68
1486,9.39
735,9.89
1303,5.84
949,2.32
2262,4.72
2001,3.98
2154,2.65
2964,0.36
137,4.01
175,4.74
2969,2.02
2289,0.54
655,4.45
1332,2.75
1648,7.58
895,9.47
1981,1.93
2630,9.58
2448,7.37
1499,1.47
2961,0.61
786,9.81
1798,3.27
2207,8.98
905,6.26
2094,4.04
2836,0.39
925,2.44
478,1.86
1749,1.35
372,4.66
2539,5.41
102,8.94
2178,2.32
231,2.39
1400,2.17
1760,4.28
795,0.43
315,5.03
559,8.04
844,8.6
960,5.82
1541,3.9
2532,9.25
830,2.64
1043,0.49
2905,8.5
1105,3.96
1540,1.12
113,8.09
2887,0.88
319,5.37
1050,8.98
481,0.8
2971,4.11
2645,5.91
789,8.31
519,7.34
397,1.03
2461,3.14
1541,9.44
636,4.24
853,9.09
408,9.82
361,4.66
2938,4.45
1854,6.21
2179,2.25
1607,6.78
2247,8.52
2721,4.58
2455,7.76
515,4.33
1312,9.79
2312,5.51
1963,2.94
1248,2.35
1001,2.19
1727,7.94
798,0.12
2543,3.09
2985,9.61
117,3.57
2838,3.31
367,4.83
1432,2.46
405,7.08
2552,9.89
1818,3.71
1647,9.08
1701,8.88
340,3.89
2063,1.09
1259,8.51
2821,9.08
2628,6.68
2045,3.88
2417,4.79
248,0.79
1555,9.68
2270,0.94
2348,8.66
1278,9.93
735,4.76
1182,4.56
2974,9.45
253,4.82
1749,4.38
699,4.61
2239,7.03
907,9.42
1357,0.62
1984,1.83
1217,0.7
822,2.42
1281,4.75
2772,0.11
1764,8.37
1584,9.3
319,5.77
1297,3.2
1334,2.49
645,1.16
1379,9.4
921,6.86
255,5.04
678,8.78
539,3.9
308,5.87
371,0.52
2280,9.12
912,3.9
739,2.1
1542,8.93
976,2.56
2389,8.75
2674,9.08
2805,7.72
1975,6.91
205,7.97
178,6.32
1827,6.48
925,9.04
1457,8.32
2422,8.82
244,0.34
1955,7.66
2623,6.95
1851,7.67
337,2.7
1363,2.77
1862,4.53
2111,7.61
2542,7.36
1245,8.5
354,9.45
2256,1.57
400,8.26
194,7.71
643,6.22
2227,4.23
1381,5.48
2619,9.49
2440,8.97
762,4.45
1583,8.57
2673,0.44
879,2.38
1021,0.23
129,4.47
1046,5.4
160,2.37
2503,0.2
2875,7.4
1033,0.67
2276,0.37
386,3.59
501,1.33
2742,4.19
983,5.6
2510,9.52
2840,6.12
1162,9.1
2611,2.88
1730,7.19
857,0.65
1751,5.63
949,5.25
2090,1.46
1265,2.88
1120,7.15
1901,3.45
1813,8.49
1157,6.54
2353,9.7
1414,9.78
1585,9.35
2353,8.68
423,6.86
968,8.63
2373,0.65
506,9.88
2782,2.76
133,7.65
947,6.82
2340,4.34
1445,8.7
1205,2.3
2030,4.2
2079,9.0
1247,7.18
2856,0.45
2235,2.97
559,7.66
1327,9.79
581,5.81
1552,4.79
1449,7.99
233,8.91
1328,0.72
2703,7.82
2868,8.31
1541,8.76
1480,6.74
562,2.09
2318,7.75
2346,3.73
2901,6.94
2299,7.6
2041,8.85
2342,2.84
760,4.68
976,4.62
2121,8.81
834,1.72
2063,8.23
1180,1.34
2601,3.53
2989,9.44
2429,0.4
518,1.08
2058,9.43
2711,7.76
1608,7.69
313,5.06
1168,8.51
404,0.22
2486,8.14
1253,9.73
2572,5.79
879,1.91
1236,1.36
1755,6.12
1968,3.62
468,1.87
1714,3.21
2937,6.0
2571,3.9
2461,0.69
2059,4.57
792,4.59
2888,2.5
479,2.14
1738,3.46
2938,3.09
175,4.28
2766,6.59
1240,5.31
1990,3.8
1908,5.85
1997,3.69
2265,9.16
1131,5.38
848,7.49
2074,0.17
336,1.0
1632,8.28
1855,2.35
1442,4.36
1906,8.58
1462,8.22
2787,2.18
2019,5.75
446,1.71
764,6.83
1965,6.98
1849,9.67
2131,0.41
173,5.41
223,4.37
2678,2.3
756,7.61
675,1.0
2480,9.4
1439,1.13
2801,8.35
1045,6.26
2264,7.06
2123,7.73
673,0.59
112,1.75
2262,1.73
1283,3.12
1720,7.06
2479,7.28
1861,3.88
2859,6.21
2647,9.47
1858,6.15
2173,7.47
1781,2.18
2700,3.67
1810,9.78
1591,2.56
1263,3.67
2531,8.89
2123,2.34
1362,7.11
668,3.42
169,6.79
2545,7.51
2021,9.67
875,3.48
1669,2.42
1048,2.39
2895,2.86
2884,8.0
2147,8.08
2162,6.12
1606,4.08
728,1.05
2254,5.34
1238,8.67
2389,1.18
2819,7.63
2160,3.0
838,6.68
2275,9.91
1488,6.76
304,5.54
1245,3.18
367,4.45
2638,7.76
601,2.23
1008,7.34
1153,1.97
1146,2.39
2262,5.92
1458,7.63
946,3.75
1802,9.73
2680,4.83
2499,4.55
788,8.45
2125,2.41
1114,1.67
2731,2.54
2440,4.32
2954,8.08
2617,1.79
2326,8.68
217,9.48
2741,4.01
1348,2.23
2941,3.26
525,5.3
937,7.17
186,0.56
184,6.81
1544,0.45
1695,3.68
118,9.93
2096,1.83
1106,0.95
2750,8.23
1245,6.24
2017,3.68
2099,8.54
1141,6.65
587,1.75
1933,5.63
2764,3.2
2995,6.69
451,2.94
2477,5.57
723,3.0
2629,5.33
2838,5.08
493,1.48
2142,6.96
886,9.51
1169,3.31
2932,7.61
808,3.4
2244,6.13
177,2.71
2625,4.3
2332,1.4
2802,4.77
751,2.23
2641,5.5
1047,6.78
2695,7.34
1354,1.14
2694,6.25
1917,1.51
1791,4.69
201,5.71
1288,6.6
185,2.86
2644,7.53
2742,8.86
1421,5.48
2073,9.74
2047,8.72
882,3.54
1976,7.89
700,1.31
1880,7.51
442,3.76
298,7.6
2399,0.9
768,6.1
1500,2.5
1946,1.52
385,1.19
2139,5.17
1895,1.13
2024,7.18
2240,7.1
1018,7.75
473,3.44
2448,7.57
1339,6.5
883,7.14
1998,0.1
505,7.43
2994,6.11
1654,3.71
1850,1.21
2404,5.5
2696,5.19
540,2.64
448,3.65
1249,2.92
1986,6.47
658,1.99
2971,3.7
2651,4.66
1284,3.36
2077,5.11
2885,5.71
351,8.3
965,3.1
685,3.39
1030,7.91
192,7.95
1434,7.15
288,8.76
1762,1.36
1671,9.47
122,9.57
2532,7.14
416,9.59
683,4.45
2394,1.91
719,4.84
1264,0.49
201,6.87
725,2.23
216,5.15
1544,9.49
2062,5.51
1817,9.64
2518,8.42
1991,0.7
2238,3.25
890,8.71
296,4.18
1569,8.67
2325,3.9
338,4.97
2385,1.48
1667,3.63
1962,2.66
1868,2.75
1160,0.23
2723,4.76
2281,2.01
2872,9.28
685,7.29
249,0.5
2216,3.41
1810,7.61
2597,3.16
1116,5.14
1166,1.35
808,1.82
900,6.03
582,7.04
489,7.11
622,3.77
2496,2.08
2808,0.75
1084,3.97
982,5.12
2033,7.51
501,6.12
762,2.83
309,3.98
1995,8.93
1578,7.09
588,7.51
426,3.24
730,7.52
2015,7.79
1729,8.91
144,6.82
2550,6.01
1521,7.39
2817,6.53
185,8.24
2050,5.97
2044,9.54
2886,7.53
193,4.14
1110,6.82
156,1.32
547,3.81
2450,9.62
1176,5.56
2817,2.51
1254,4.14
2160,9.39
1577,7.05
1718,2.44
1909,6.09
459,9.9
429,5.86
2699,6.89
2741,6.54
788,9.52
2315,2.1
466,6.27
1630,7.28
2045,8.82
1989,6.74
1596,9.02
2350,5.43
839,1.59
2432,8.9
2428,2.4
1217,7.28
639,5.94
2679,1.07
378,2.66
713,2.6
2365,0.74
419,9.75
2535,0.74
2508,7.12
2060,5.85
2117,2.46
1440,7.49
361,3.77
1990,1.55
1827,2.3
2356,1.9
713,1.37
508,4.23
2211,4.52
2993,3.69
2762,2.86
596,2.06
2756,1.22
986,2.81
284,3.73
878,4.92
2364,7.01
1535,7.56
1169,1.33
2351,8.54
1057,4.19
659,5.15
231,5.82
760,1.81
1052,6.89
2015,0.28
350,0.68
2124,6.24
991,1.09
1555,3.34
635,5.46
2612,2.1
834,7.17
575,5.87
494,8.4
874,3.3
2547,4.38
2917,3.96
463,4.15
1471,2.39
2905,8.43
538,1.27
2669,1.28
705,6.16
1690,6.47
979,5.58
2924,4.61
2845,4.68
1252,0.67
1725,9.7
1651,8.82
2226,1.05
819,0.65
1675,4.13
2527,9.96
2590,7.05
1894,7.67
2209,2.17
2083,0.97
2984,2.42
195,2.23
2018,3.43
816,7.08
1361,0.97
738,9.98
2465,3.59
1097,6.4
689,8.21
1952,1.66
2984,1.42
2969,3.83
1886,8.1
743,4.46
1339,8.23
2439,1.72
1308,9.49
1121,2.73
1285,7.89
1340,0.44
2588,8.95
1468,9.18
2629,4.24
1224,8.58
473,6.04
446,9.58
454,0.87
1046,3.73
1806,8.18
899,6.78
863,0.93
1568,9.21
1053,7.97
2354,0.29
1592,5.65
2538,6.92
1596,9.63
1134,2.57
1020,4.22
823,1.94
890,6.88
1958,4.78
2922,1.77
1957,2.35
432,2.09
2053,6.93
1150,0.44
1141,1.98
118,4.3
399,6.89
2496,0.15
339,4.7
905,1.02
310,5.16
1045,3.3
2773,5.74
790,6.46
1500,9.28
2902,7.76
1788,2.58
254,9.64
2895,4.16
2442,9.25
1895,6.69
2890,8.69
1292,7.77
212,2.98
1264,9.31
762,5.32
2347,5.45
