prefix,rate
1503,1.28
2147,4.23
2807,7.32
1969,0.14
1508,7.25
454,4.89
2922,2.43
2493,5.34
142,4.05
150,4.17
449,0.56
1000,7.58
2866,5.48
1358,3.94
2332,1.15
2431,7.79
966,2.93
1123,1.55
347,0.39
2575,9.81
2754,4.0
1884,1.62
2888,8.55
469,1.79
731,9.55
1656,5.12
2229,2.46
1259,6.39
1912,0.17
2667,6.38
1843,5.67
1228,0.8
1717,2.07
1193,5.77
582,2.43
2717,3.02
2185,6.67
967,3.01
2659,6.43
1893,0.41
1298,3.21
1437,7.34
882,7.36
1006,9.88
2545,1.66
872,4.78
539,6.4
2295,0.29
946,5.25
2753,9.34
1777,2.55
1611,1.58
2446,2.02
1903,1.98
1678,4.74
1662,7.78
2504,6.09
1514,8.63
670,7.08
183,7.36
2225,4.92
2694,2.62
2441,9.81
1069,5.25
569,7.25
2157,3.71
1370,2.77
2071,5.93
1825,2.25
922,7.81
2958,3.53
2500,8.44
2333,3.85
2627,8.07
470,7.03
2269,1.04
1004,2.38
1407,5.03
1886,3.87
1854,7.69
1996,9.75
525,0.64
1270,0.92
1595,1.33
2829,0.21
2618,8.29
1907,9.19
1032,0.36
2062,8.76
439,5.43
538,1.42
1777,0.82
2648,7.31
1660,2.25
2909,6.41
808,7.16
604,4.41
2885,6.58
2220,2.07
1835,0.15
1693,2.44
429,2.45
1974,3.3
573,3.74
2524,6.99
2995,7.6
2431,9.35
342,3.91
2939,8.78
1135,0.14
1430,2.6
2814,9.32
837,2.17
1509,5.74
1346,4.26
909,3.19
1629,3.39
2368,0.48
2480,5.58
1725,6.13
189,3.44
2936,2.62
1226,4.46
826,1.35
2781,4.26
433,5.84
2689,7.42
1442,8.4
415,2.14
252,8.66
1991,8.31
1532,1.69
2444,7.95
1221,3.58
1112,4.71
2879,4.65
1669,4.1
650,3.08
499,7.49
1974,3.26
1368,2.56
2378,4.56
870,7.79
2967,5.66
103,1.38
1694,9.25
1490,4.3
2606,7.27
2514,1.52
1980,5.59
1739,5.41
2675,5.4
2349,8.5
1810,1.14
2493,2.58
1165,0.78
2466,5.55
1561,4.41
600,4.08
877,9.44
2924,9.99
1600,8.08
1769,7.5
229,8.15
2101,7.88
671,6.98
176,2.2
644,7.69
1745,5.91
1920,5.9
1624,3.25
2390,3.51
1511,7.93
2076,1.61
1314,8.49
2176,3.31
1793,3.48
2366,7.99
1201,3.77
2420,6.26
2390,5.52
1931,6.56
2521,4.25
1085,8.28
2618,1.29
1559,0.77
799,0.97
1344,0.5
879,8.33
632,3.55
471,3.92
622,3.39
610,4.63
1404,1.64
340,9.02
2468,3.61
347,8.49
2578,9.39
2466,1.72
619,0.51
402,4.39
385,3.68
1786,8.52
1207,0.85
1187,1.77
1531,1.55
1971,7.7
1227,9.36
2854,2.41
1678,6.33
721,2.34
2740,4.49
1768,6.77
2448,5.97
265,1.37
2386,4.15
758,9.41
2633,9.76
937,9.61
1693,7.08
622,5.34
2187,1.29
1131,2.49
2281,5.15
1208,3.62
1815,9.67
810,0.18
868,7.92
795,0.73
2814,6.77
1661,9.92
225,2.22
1727,9.33
2446,3.99
1665,5.96
2780,0.44
2807,9.22
1840,9.56
2507,8.14
1765,2.96
1202,5.36
2615,1.08
2253,5.83
2842,1.95
1583,5.06
2984,1.83
379,3.76
612,0.14
1158,6.98
1262,4.91
2390,6.63
749,4.94
1755,0.35
2362,1.93
225,0.78
2822,6.25
523,8.92
1868,0.82
2044,4.03
2976,3.81
1590,0.26
1256,0.71
937,6.02
2347,1.01
1470,6.1
674,8.34
2093,3.17
2419,1.03
404,1.67
652,3.92
1308,3.36
834,7.79
474,4.07
2169,3.68
2698,7.89
1321,3.48
849,2.01
2087,3.32
1260,8.23
2379,2.16
2243,0.74
392,1.48
1237,2.9
1595,4.16
717,8.21
2261,0.62
2987,6.14
202,3.8
376,7.95
154,8.21
2545,7.12
2407,4.49
1791,8.14
2241,9.04
1221,5.45
419,7.04
1610,5.5
1963,8.5
2469,8.93
2586,2.3
704,9.76
187,5.69
2325,5.86
900,8.19
1674,6.5
635,6.15
1310,9.37
2654,1.47
296,2.02
176,7.3
257,7.1
1696,6.99
703,8.81
1790,0.87
1794,9.69
2523,6.99
2387,2.6
1887,1.63
2829,6.71
2392,4.44
2073,0.27
491,8.87
1973,4.61
1269,8.94
1906,1.15
857,5.6
2544,4.16
1422,1.32
909,7.29
1879,1.33
1976,1.24
118,1.65
2951,9.12
674,2.23
861,3.36
2837,6.09
2616,0.76
2885,2.34
2093,6.95
2781,3.48
297,6.5
440,5.71
2268,3.12
2627,0.7
729,1.71
344,2.61
1810,2.57
362,8.07
1130,3.59
1946,2.89
1485,8.83
1881,7.67
556,9.58
1055,0.65
1101,2.87
2207,3.64
1791,9.27
714,2.21
896,8.05
538,1.75
1974,4.27
2778,1.38
188,1.65
1951,4.12
228,9.08
355,0.14
1096,1.43
2782,4.6
1434,8.58
1630,8.76
119,3.26
2180,6.45
1139,0.36
1274,0.67
2027,2.03
2881,0.99
975,6.44
1293,8.85
2080,0.71
2580,9.88
2841,2.33
2066,9.19
831,3.92
2116,7.69
708,0.43
2340,0.97
147,8.04
1406,0.71
1020,4.34
495,7.05
2832,3.32
2530,9.37
1782,2.53
2172,1.94
1161,3.18
862,7.0
1310,7.84
108,2.73
2256,0.98
2309,1.38
2662,6.01
152,7.13
2623,9.76
1879,1.47
2938,8.61
1364,3.8
490,8.93
371,8.49
2358,5.44
1127,3.78
224,9.62
1650,9.14
2065,1.78
1140,6.75
1123,6.65
2205,1.45
1796,1.21
1469,7.41
1479,9.09
710,3.03
851,1.22
2441,3.97
117,7.51
586,3.34
171,1.45
1444,6.0
1825,8.28
2344,5.67
2019,7.22
1196,5.31
942,3.02
1497,9.05
1450,3.54
2648,0.36
556,7.26
708,3.77
1290,1.5
1574,5.94
2592,6.17
1036,2.62
2274,1.46
712,9.06
2581,6.5
2047,8.71
162,3.87
2114,7.16
2701,5.4
2275,8.01
2513,1.38
139,3.91
367,5.37
316,8.68
1336,8.76
1842,9.24
2625,2.17
1692,3.15
1712,5.98
502,6.63
1234,2.76
1188,7.3
2771,0.46
2562,4.09
1239,2.43
369,4.37
2452,4.77
616,5.6
1668,1.42
1072,7.52
784,8.32
2575,4.97
1208,6.41
1492,9.95
2793,5.31
2664,1.64
631,5.23
458,3.96
895,1.62
2917,0.7
143,5.72
2712,6.09
2471,5.61
2373,9.84
1217,1.24
2487,0.1
700,7.92
472,3.76
1892,0.79
2900,6.99
2385,4.5
1656,4.43
755,9.63
681,2.59
214,3.37
1942,3.93
1846,1.77
1518,5.45
689,6.39
527,9.07
2537,9.27
2131,7.63
253,1.53
2329,1.48
484,4.07
415,6.27
1267,7.25
1983,1.22
1231,8.96
2114,1.96
2459,0.94
2462,7.71
2457,0.79
710,2.17
998,1.0
2201,8.36
492,1.65
2404,9.82
2813,5.46
222,8.33
1253,3.85
138,0.97
387,2.93
2513,8.71
1424,3.66
2153,0.65
1543,3.5
2949,4.05
1537,7.03
1374,4.28
2026,6.87
1794,5.57
2628,7.23
2048,5.79
2014,6.87
2525,7.92
613,4.27
573,0.94
2674,8.77
2338,4.61
2672,1.57
912,8.23
2451,0.35
889,5.85
1729,2.52
2810,0.75
1763,9.76
1152,8.19
754,3.8
2346,3.59
650,2.92
2175,3.84
1002,7.59
1606,3.16
402,1.21
428,5.82
1699,6.01
2447,8.43
706,8.22
2551,3.89
2027,5.98
1629,7.04
1156,8.97
264,1.78
643,3.45
430,2.58
1778,3.68
2466,4.29
2737,7.54
703,9.26
2825,2.48
2145,6.67
2307,8.19
1521,9.05
2569,8.62
576,3.66
1976,0.98
330,3.88
2980,7.11
305,3.42
2312,0.71
1222,3.56
1011,6.62
1630,2.91
834,1.56
1780,7.43
2198,1.21
573,0.32
517,8.37
2117,6.46
2499,7.41
1939,4.86
2160,2.48
1059,9.53
824,5.85
521,3.94
530,8.04
395,5.64
1549,8.15
1106,4.93
634,9.3
427,2.75
654,6.61
107,1.29
2743,6.12
764,9.21
2898,3.43
233,1.83
1018,3.27
2760,4.21
1374,8.48
1590,0.88
2379,9.17
2091,4.59
2199,8.48
1595,4.13
176,0.69
401,0.67
2935,3.76
322,1.26
1040,0.87
123,5.53
753,3.69
1005,5.45
672,0.24
683,7.19
1297,2.84
607,8.17
387,8.34
579,5.67
2422,1.19
783,0.46
1171,4.64
576,9.29
273,2.84
2331,8.9
2636,2.32
539,1.66
2936,7.23
2875,7.55
932,8.86
155,4.65
1200,0.42
2529,8.77
1573,3.18
184,0.18
206,8.97
414,4.02
1542,9.95
1729,6.66
2946,1.21
643,4.55
2216,0.27
1385,8.63
511,1.07
2384,1.03
459,4.75
2523,0.86
2328,3.96
529,1.74
921,10.0
1484,8.86
119,8.78
1164,5.21
133,0.53
2460,0.12
182,8.57
2392,8.02
2487,8.2
420,6.68
2515,9.57
697,4.38
190,7.16
2638,9.98
660,3.11
801,0.56
1254,1.25
2151,9.71
628,10.0
917,1.83
2396,0.62
2001,9.09
2012,2.18
1523,4.37
2023,1.83
2536,2.04
584,5.85
2962,4.56
703,8.65
405,3.29
407,0.26
2125,3.86
1942,2.17
2331,4.24
154,5.32
2519,3.15
1086,1.46
1608,4.81
452,7.75
1958,9.75
229,2.89
2284,1.58
1664,5.22
1221,1.12
2733,8.82
952,9.37
1798,3.71
2074,9.38
2526,5.89
253,6.21
1048,0.8
1935,4.22
2761,7.3
1921,4.92
2603,3.44
1834,5.34
1164,2.5
525,7.43
2089,2.73
2585,5.69
2471,5.67
654,2.43
2723,0.87
2559,8.71
862,7.08
1693,5.75
1478,4.77
2483,1.09
2921,6.35
2427,4.98
2263,6.33
2776,9.77
594,8.84
2578,1.36
1765,4.78
1091,1.52
1479,5.23
2524,0.26
766,8.66
108,4.58
2997,4.15
2272,4.5
2986,5.11
1920,8.97
1411,6.92
1650,3.49
2771,1.27
1366,7.83
1430,0.95
2892,8.11
503,1.82
1542,3.64
400,4.43
943,2.16
565,2.81
462,2.56
1025,2.12
2002,8.89
812,0.71
2505,6.42
2430,5.33
344,3.3
2293,3.86
2532,5.2
2497,8.96
2834,2.0
589,5.21
595,1.14
1789,1.47
604,2.41
1300,1.6
1086,6.43
869,2.92
1919,7.68
1387,8.15
1614,0.89
2538,3.42
1930,8.69
2824,9.15
225,1.25
669,8.68
1298,8.83
591,9.0
2890,1.49
2683,7.22
1531,1.52
1923,2.47
2036,3.89
2302,0.71
1565,2.92
2916,9.1
2569,2.72
362,8.34
149,8.72
299,2.11
1531,0.18
929,0.77
2463,5.82
251,3.54
1795,8.87
820,5.57
1164,4.42
2668,6.05
2313,0.18
924,3.4
2191,3.8
1510,0.94
2207,5.59
2855,7.15
2762,7.58
1609,1.64
929,1.72
2172,1.22
1875,9.7
259,9.38
2349,4.08
483,0.49
646,0.54
1662,6.14
2107,6.13
2104,4.91
179,6.22
1350,3.21
2137,5.79
2862,2.51
2842,4.02
542,6.77
1878,4.44
1924,9.66
1540,8.1
545,6.37
2010,2.95
2464,4.6
2708,8.25
2695,3.09
1252,1.93
225,2.08
1586,6.83
2083,4.22
492,4.99
1983,8.62
2467,2.59
2646,3.27
1760,7.77
1333,7.4
295,4.66
1598,6.46
2425,5.05
484,9.12
2797,4.9
1928,5.0
391,7.14
2807,8.11
1180,8.19
2050,9.36
2416,0.91
1604,5.21
1223,2.51
1519,2.99
1058,6.4
2555,1.81
1125,5.96
675,3.21
2906,6.08
2910,4.7
2113,3.65
2033,1.61
2744,8.18
2708,9.48
2196,8.66
1686,9.08
2195,0.32
579,9.29
423,3.06
2122,0.49
1433,7.17
812,7.33
2578,9.96
752,7.64
2709,1.57
2116,5.65
2958,9.69
2465,3.91
1736,9.54
165,3.22
2660,8.53
966,0.49
1369,5.56
2465,1.58
1173,2.56
2532,4.64
317,3.41
2070,0.4
1594,7.71
1540,9.17
951,6.42
440,0.24
1431,9.03
2842,6.68
1662,1.0
900,0.78
900,4.52
2165,1.18
1699,5.19
805,0.19
580,4.69
181,1.86
2005,6.53
2149,9.77
1087,7.85
710,6.46
476,9.23
705,0.38
939,6.51
1763,4.88
1693,1.54
1358,3.56
1966,4.31
206,7.7
1342,1.26
1064,8.4
655,8.97
2639,7.48
1232,3.19
615,5.68
2224,7.6
2241,0.39
1215,5.18
2239,5.51
363,6.25
2929,6.01
1159,9.79
515,8.37
1108,3.28
2635,6.74
2794,7.58
721,4.12
2111,1.43
2777,6.46
2758,0.66
1867,7.99
1438,2.55
2893,6.71
1531,9.83
655,6.15
2104,9.63
2195,8.1
798,9.69
1774,7.06
2646,4.76
575,6.47
1292,8.15
2117,8.98
1835,1.04
406,7.94
2681,3.52
1209,3.44
834,9.26
2361,9.4
2867,2.09
748,9.31
1676,3.68
2070,4.61
1875,2.5
1040,8.81
2716,7.19
244,9.29
551,1.71
2882,0.54
1637,1.25
1999,0.44
1717,1.47
2228,0.31
1618,1.7
1919,6.71
1821,9.19
2978,0.29
2162,4.21
645,2.29
2632,1.62
456,8.24
2243,9.22
128,0.4
2892,4.29
2493,6.08
2938,8.38
1579,9.9
251,7.57
1129,3.64
435,3.49
1203,4.73
2603,4.33
173,9.16
998,4.35
1884,0.54
835,2.32
535,0.93
893,8.36
2946,1.88
2672,7.73
1282,9.29
1376,8.17
2141,9.74
1865,3.47
1812,2.3
1846,8.38
1917,1.93
143,1.54
2342,5.1
2674,4.41
2579,1.72
1691,3.25
1637,9.47
136,7.46
350,0.43
1351,3.02
2147,4.84
2696,3.79
138,3.48
2035,3.74
2403,5.98
1681,1.01
1276,1.21
1258,9.71
2430,0.33
2875,5.6
2361,7.1
2412,6.04
1854,6.14
2254,0.89
509,3.85
172,3.21
1529,3.59
707,2.77
1577,0.66
2707,1.45
666,6.12
2488,9.68
2305,8.1
1634,5.35
2958,2.2
2401,5.16
1299,8.21
1431,4.05
2440,9.32
2002,8.75
2125,3.09
720,0.81
1190,2.04
1450,3.26
357,9.99
273,6.17
2930,5.17
2751,9.54
470,3.22
175,0.15
1112,2.32
2565,5.68
2972,4.83
1836,5.17
1271,7.29
113,0.23
1918,0.8
1901,2.06
1247,9.91
1435,1.21
2139,0.66
1113,5.55
1188,0.65
2661,8.63
979,1.65
2121,0.13
2677,3.15
2337,0.48
909,6.07
1779,7.43
2892,4.5
183,8.28
2893,8.7
2713,3.13
906,2.96
240,1.67
2699,8.35
161,3.57
765,5.72
2609,9.4
1884,4.85
329,0.64
387,8.38
2301,4.79
633,5.52
471,6.92
2533,3.05
397,8.65
2778,6.66
165,8.63
2905,7.15
774,9.51
2743,3.91
846,9.01
998,1.04
1626,5.11
761,4.13
514,4.63
321,4.9
1612,1.93
860,3.35
711,3.77
1917,2.39
1533,7.28
1247,6.51
2347,0.38
1947,5.04
592,9.27
1039,7.91
516,0.25
2254,2.55
262,6.52
835,7.83
2171,7.6
1796,3.24
637,1.25
1598,7.22
825,2.31
859,8.97
2253,1.2
2317,3.17
1237,7.86
1499,7.33
532,3.38
1745,2.31
2540,1.42
157,0.43
1125,0.97
2972,5.91
2915,1.34
327,3.11
2630,8.33
732,0.34
1609,3.99
348,9.71
530,1.17
2291,9.77
2636,8.8
1683,0.85
745,8.86
1877,1.94
1502,8.64
945,8.67
1975,0.36
123,8.23
1343,7.76
1776,3.05
1059,5.41
565,9.44
1449,7.57
347,2.61
2388,5.8
827,5.07
1387,7.51
1347,2.36
346,9.69
802,9.1
833,7.09
129,7.78
498,9.3
2297,4.45
2301,3.72
548,4.24
1496,9.27
2441,4.35
1202,4.66
1958,1.92
2268,6.79
2770,9.96
1617,1.44
2414,6.28
774,2.88
1078,5.17
1866,0.87
660,6.1
2491,6.39
2273,1.43
137,4.74
2378,7.04
2117,0.62
2692,5.34
157,6.75
794,3.61
835,2.34
2027,4.02
448,8.91
1734,7.96
1619,1.76
553,9.54
1943,7.73
2531,8.15
110,9.04
662,9.74
493,0.17
2702,1.03
1282,3.43
1860,3.91
2037,0.78
1883,5.74
2922,8.23
2621,1.56
942,4.86
2066,0.68
490,5.46
2010,3.02
1000,0.83
2008,9.08
2546,9.97
2766,9.28
1877,0.67
2135,0.38
1049,5.99
171,5.46
1035,6.3
1686,9.05
2410,5.96
1862,8.69
655,4.46
1833,0.84
931,0.79
119,7.99
1693,3.18
1463,6.76
2517,5.79
2886,0.88
2306,3.38
1907,5.0
1156,1.4
259,8.45
2786,2.97
1195,4.58
1811,5.2
1916,2.43
496,7.27
1810,7.71
112,1.27
119,7.18
183,6.06
890,7.62
1230,1.3
2630,6.96
2018,5.7
2098,9.6
1653,6.16
1829,5.95
2793,5.13
2581,8.35
2382,0.24
794,6.1
1068,6.77
1258,0.69
2395,5.45
1581,0.18
2760,1.81
2138,2.5
2623,2.2
2320,6.03
1043,2.77
1089,2.15
227,2.17
1895,6.14
825,8.23
847,0.86
1906,9.47
1628,3.08
2394,2.9
2616,4.74
1881,2.83
2200,0.3
1202,1.5
189,6.43
2593,5.63
1788,5.45
2923,0.41
2474,9.69
298,0.91
2962,3.04
1205,2.43
794,7.4
1589,8.21
1513,9.33
2568,1.86
2480,1.32
1102,5.15
547,7.91
490,6.89
941,1.75
722,5.07
2132,7.69
1303,6.61
2650,2.68
2948,9.2
1218,6.39
597,4.92
1742,1.5
2695,3.03
2633,9.65
302,4.53
2639,5.66
751,5.33
2441,8.53
517,9.26
2241,7.49
2395,7.93
1229,2.68
2004,0.59
2562,6.4
1338,3.04
1379,8.36
965,4.85
1572,1.48
2728,6.87
2990,5.83
1730,5.96
1179,7.04
1178,4.11
2523,4.47
2393,2.49
734,6.46
346,2.75
422,2.69
2660,4.35
2446,8.46
851,6.59
2754,7.7
1314,2.33
1005,4.84
541,3.73
1167,5.66
723,5.33
2132,9.22
1156,7.77
1270,9.32
2417,5.27
1540,6.08
172,8.56
2622,3.66
2118,2.82
2590,2.34
845,0.29
932,2.21
2883,9.54
2463,2.96
265,9.58
1229,6.61
2438,2.71
1060,7.14
2701,7.14
784,0.82
1562,9.86
2526,3.42
412,2.63
774,2.28
1054,4.92
813,5.13
1296,6.62
2692,2.43
260,8.55
1334,1.98
1566,2.28
1301,3.3
808,8.85
1198,3.71
1965,4.98
290,0.45
2104,3.39
449,6.85
1624,8.49
2032,5.95
2889,2.81
1959,0.42
2446,4.44
321,4.23
2601,5.46
1728,0.77
2921,2.44
2555,6.1
2839,4.93
2424,4.04
2418,0.69
403,7.04
438,5.27
2109,1.64
2518,7.42
1895,2.74
2711,8.56
1078,8.74
112,6.05
2921,4.52
551,8.25
2104,7.68
2300,7.88
2326,7.3
150,2.43
2136,4.43
116,0.94
2297,5.06
2257,5.82
1058,7.53
2955,5.5
2910,3.82
525,0.97
1427,4.34
1930,6.74
2550,4.13
1516,5.44
2992,1.57
1304,1.84
836,7.0
1687,1.09
1357,7.65
708,3.54
248,1.16
1344,3.87
2077,8.82
1388,1.98
154,2.82
1347,9.1
1447,5.59
427,8.87
981,3.62
2094,2.36
242,9.59
2348,1.55
1788,5.69
385,7.49
1031,4.72
835,2.07
2289,4.0
2159,2.5
1458,6.2
619,7.54
1522,4.43
1691,4.83
2415,7.59
2579,6.65
1281,3.11
1558,7.22
2085,4.1
1657,4.41
1068,2.51
2769,5.67
729,9.45
107,1.0
444,3.62
517,6.76
2621,8.23
141,9.5
2372,1.26
350,5.48
592,8.44
234,0.42
2113,4.72
1004,6.38
466,8.62
234,6.97
181,9.41
147,3.61
986,0.77
1470,3.41
1215,0.89
1660,6.26
2715,8.95
2475,9.03
312,3.61
987,6.13
1381,5.87
2300,4.91
852,9.12
1258,6.99
1204,4.38
1231,7.76
1370,5.93
1828,2.6
2239,2.55
134,8.04
1342,6.06
484,4.32
969,7.62
2794,7.39
1143,6.05
1182,7.41
1148,0.74
266,4.51
2701,4.86
1918,6.3
2901,2.03
2268,1.99
2524,7.47
901,9.88
1360,4.92
281,8.92
2998,5.23
1964,5.24
2797,9.89
1055,4.39
491,8.0
2877,2.37
2614,3.69
2317,7.19
2527,4.37
1559,8.79
1575,6.48
484,3.85
1819,7.46
1892,7.58
2530,4.2
695,4.52
623,4.71
113,9.48
963,9.15
720,9.2
1397,7.89
1109,7.54
1809,1.1
169,7.68
2828,7.45
533,3.17
2878,6.42
1822,3.03
449,9.23
1708,3.1
2748,8.0
2253,1.36
1962,7.24
106,1.73
1546,6.83
1175,1.39
277,9.78
1152,4.61
1697,8.68
1645,5.92
515,1.58
1778,8.83
1636,6.12
491,4.48
1911,3.14
2115,8.9
1078,8.1
2063,1.37
1022,7.86
561,3.65
336,8.72
724,4.1
1909,2.58
1638,7.24
2257,7.77
800,0.39
385,7.41
1672,9.52
501,2.88
1922,8.41
2110,5.96
110,0.2
646,6.85
118,5.12
1254,2.5
2039,7.45
832,7.81
1058,2.68
2977,8.0
2680,7.24
813,0.63
464,2.14
594,9.17
1953,8.7
834,9.31
930,6.59
1915,7.57
2823,6.72
1314,6.34
1707,8.37
173,6.85
2449,8.52
1341,7.07
734,5.83
2241,2.56
885,4.55
167,9.92
2128,8.89
248,0.14
420,0.89
2076,4.85
1996,5.01
1224,1.09
1151,4.91
2063,5.77
936,7.62
2335,6.61
325,5.41
1892,2.79
1508,1.4
407,1.13
2463,0.18
331,6.2
793,8.18
2726,7.39
2498,2.8
1174,5.6
2105,0.93
1770,1.82
1729,1.32
434,0.84
2715,2.87
1969,8.44
754,9.02
1429,2.61
1925,4.66
2803,2.93
1317,5.2
151,4.66
1124,9.87
2921,2.68
2628,9.01
685,8.85
902,9.13
2481,6.73
410,3.74
748,0.57
1016,3.74
557,2.38
599,3.84
1834,3.12
410,1.69
592,1.97
1196,7.69
2618,9.13
2481,6.57
908,9.11
183,0.74
2095,6.77
746,5.34
1868,3.84
816,8.14
1877,2.28
2025,6.32
1570,1.75
1951,6.39
1173,7.86
2519,9.06
350,3.34
1219,8.68
506,5.37
1234,3.83
837,5.35
663,1.34
1571,9.66
1821,0.31
2487,2.2
1760,5.95
1703,2.72
1803,9.43
1330,7.39
798,3.45
1141,9.86
668,0.22
2662,3.17
1434,9.04
2327,3.27
270,5.28
680,1.5
2917,1.03
485,0.55
2445,7.77
2497,0.69
347,4.21
222,9.39
1879,6.32
2682,1.53
367,9.0
1133,6.18
1555,4.87
221,4.27
783,0.18
367,2.69
1254,6.74
893,7.68
967,1.92
2284,9.91
639,5.53
230,2.7
447,1.4
2680,4.53
639,3.74
2661,5.93
2009,0.62
2431,4.62
2541,9.9
1131,3.8
468,6.18
2203,3.95
493,3.14
1976,7.08
562,7.38
989,6.52
542,3.2
133,5.62
744,5.32
613,5.65
1367,1.11
2686,4.39
1233,6.82
2287,7.92
277,0.76
599,4.18
2647,7.92
1460,6.88
1727,1.47
684,9.43
1457,3.54
2807,5.89
1119,2.65
698,0.86
655,5.55
1076,4.12
877,6.13
673,4.68
2022,4.9
924,9.52
2212,7.52
526,7.05
1403,3.83
1392,7.87
2981,8.68
1626,9.43
1176,4.14
1285,4.6
1447,1.18
231,1.44
908,6.23
1729,1.16
1018,1.61
2737,2.43
2301,0.87
1290,6.22
133,0.41
1497,7.38
392,4.14
2276,4.89
359,7.0
1607,5.18
761,4.78
1037,0.9
694,1.41
2152,7.78
1777,1.43
2007,3.48
2245,9.51
1764,8.71
1378,8.14
2948,5.49
2964,7.94
1937,5.5
2708,5.87
435,6.84
471,3.71
1017,6.14
756,9.39
848,9.51
291,6.73
2596,0.95
2973,9.67
1401,3.79
1569,6.6
351,6.26
1386,8.38
1485,1.24
1635,8.82
2829,4.89
2592,4.21
2077,4.16
564,0.79
403,3.76
1096,9.54
754,8.4
1302,2.23
1393,2.35
1090,2.87
1978,6.79
2549,2.53
2726,9.69
1283,5.63
206,9.32
986,5.57
383,9.63
2288,2.28
1100,9.99
805,7.68
690,9.45
1688,0.27
1693,2.42
215,4.79
286,7.89
2733,8.04
2971,4.7
565,9.47
2620,1.91
2476,9.94
2004,7.25
2454,4.77
170,5.26
2582,6.67
2240,8.99
1264,7.83
658,5.95
260,0.12
1711,8.21
1069,1.8
151,8.04
1905,1.91
1011,6.67
2647,5.15
1438,9.89
2348,7.27
2789,9.58
1960,2.98
340,1.33
2074,0.48
400,9.73
2300,8.22
537,2.24
388,5.43
2504,6.34
1806,8.46
2557,1.45
1878,3.36
687,2.04
2170,1.89
2561,9.54
1077,7.02
1735,2.51
737,3.68
1943,9.84
464,1.94
2780,0.73
187,8.99
409,6.38
1351,2.07
2148,8.15
2665,6.99
591,4.0
685,4.47
863,9.61
2550,4.38
636,5.09
451,4.83
955,3.72
271,3.86
570,0.2
2358,2.18
2850,6.53
510,6.2
2154,1.59
760,3.3
2047,6.46
265,1.65
2833,1.86
2698,2.39
1505,9.37
1408,6.69
1091,7.81
1892,1.64
1077,4.27
897,5.06
2479,2.89
1918,2.78
1914,0.94
2531,2.74
2045,7.99
1182,7.83
2225,3.0
2435,7.47
1022,4.88
1613,5.13
2131,9.52
856,5.13
827,8.16
852,9.97
1946,6.04
1763,4.17
1406,1.64
138,7.97
2390,2.81
2849,1.9
2461,6.7
1877,4.14
1121,4.49
2405,6.69
2796,3.48
2614,2.93
202,5.85
823,3.52
1847,8.36
919,1.32
2480,6.22
1877,3.1
1813,1.74
2873,8.73
2266,1.55
1108,2.98
2655,9.09
370,5.36
205,4.18
1215,5.14
119,6.63
1393,0.16
457,5.5
2097,9.15
275,8.57
1260,7.53
1672,0.89
1969,3.44
1816,8.18
1113,9.81
2360,7.95
1199,7.44
437,4.52
1659,7.32
2158,6.72
2527,1.38
2174,9.85
1720,2.06
1621,8.23
2465,4.38
296,5.84
2697,8.35
1885,5.64
1297,0.2
909,8.76
2209,5.1
818,4.57
444,3.69
1064,6.12
1900,5.96
1330,8.41
2489,7.88
2830,8.38
1362,5.95
2252,7.8
1051,1.42
1075,8.91
1133,0.61
1634,6.58
611,5.09
543,2.54
645,4.48
2188,7.14
123,1.8
209,3.13
1590,5.88
619,4.46
812,7.44
480,0.66
504,7.44
1282,7.65
1744,7.79
1447,1.05
136,9.01
2469,8.13
2761,2.26
421,3.44
1835,7.12
1916,4.99
1732,7.07
299,5.55
1322,3.77
905,7.96
2222,5.21
2427,7.41
1330,7.89
2884,5.74
1313,8.25
1935,8.12
2897,9.38
354,9.69
2270,1.89
2847,1.22
2611,3.51
2045,7.54
1159,4.97
890,1.22
1764,8.93
2099,3.02
781,2.9
1515,2.6
730,4.45
2964,3.59
975,1.17
1958,7.97
1193,3.19
1831,6.92
2327,2.7
681,6.75
544,8.07
1016,7.72
2077,3.55
115,8.77
2717,0.23
1481,3.59
1399,5.79
1257,6.74
2958,5.34
2305,8.39
772,8.55
2552,1.92
779,4.88
1443,2.4
102,4.58
1488,4.11
2500,9.03
2486,2.68
1399,8.25
265,5.35
1068,3.95
2545,2.69
1169,4.13
1852,5.49
628,5.92
2873,4.54
1580,9.13
1983,2.66
2794,8.83
347,3.28
263,5.02
1968,9.54
2578,0.86
2627,9.4
102,6.17
747,6.12
1796,3.48
2217,8.35
2289,3.19
781,2.19
234,2.52
1867,9.55
1754,4.17
734,6.01
2646,3.15
2539,3.79
210,2.78
445,1.52
2733,7.34
551,5.69
1571,7.13
1759,9.13
284,6.1
2845,5.73
1870,7.56
2384,0.51
2358,6.24
2806,0.59
2456,5.02
1558,7.01
2607,7.87
1863,3.58
1150,8.1
1418,3.89
2472,7.55
1956,5.33
2206,4.42
595,3.19
2636,3.44
2623,3.65
1938,4.2
2601,4.74
856,6.9
2907,1.01
2997,4.7
2762,2.82
1782,0.37
950,9.81
658,2.5
252,4.49
473,3.29
227,0.29
2457,5.38
113,7.73
145,1.22
2053,8.24
1045,1.05
1085,0.42
1175,4.19
2210,2.57
2909,5.49
2458,9.44
2640,4.43
1675,8.58
1274,7.61
2137,4.43
1029,4.08
1864,2.25
