prefix,rate
1260,2.3
1946,5.54
1283,0.77
2751,2.24
1066,0.46
2024,6.13
2670,7.98
1896,9.57
346,7.38
891,3.59
2914,7.13
2980,5.76
1321,5.23
889,4.59
2010,6.67
2789,5.0
1224,9.67
1375,0.69
2448,1.82
282,8.84
1258,6.93
1125,3.8
2232,2.29
2538,5.44
1468,1.95
934,2.15
2800,3.02
2103,2.93
434,1.1
2692,4.23
1923,0.15
1914,5.23
2965,3.44
2242,7.14
2748,8.66
1947,2.38
1691,2.05
385,0.66
2830,6.43
505,6.58
935,0.41
950,6.08
2373,3.8
2578,8.94
2002,6.06
1508,9.16
939,0.16
734,5.14
2300,1.04
2904,9.76
422,1.49
2446,0.34
1549,9.67
1986,2.67
1568,4.02
613,2.91
1492,4.87
385,4.7
1503,6.02
2121,4.1
788,4.34
2714,5.27
1428,9.8
2640,9.64
708,2.15
1917,4.37
757,5.14
2665,1.07
416,7.72
722,3.62
516,9.01
1670,7.19
1239,7.85
1067,5.48
624,0.68
724,1.8
2318,8.63
1776,8.83
943,5.56
2419,8.01
720,6.58
2666,1.67
198,8.67
1274,1.94
2067,7.43
680,3.65
2387,3.62
986,5.38
2225,0.53
567,6.38
448,3.03
536,4.17
2967,4.11
549,3.42
2841,6.63
338,4.23
1406,6.85
2282,7.39
1688,0.67
1892,5.5
2787,9.55
1695,5.3
887,7.3
1208,1.81
2835,0.54
619,6.05
1406,5.38
1341,2.22
2845,2.28
2050,4.92
919,9.3
672,5.02
1880,5.69
2553,9.07
2450,6.36
796,2.83
2525,7.12
1813,9.69
2624,5.71
369,7.76
783,7.06
866,9.6
1395,0.41
1912,0.34
1080,1.89
1137,7.99
2238,7.51
291,9.9
940,0.49
1505,9.13
1380,9.08
328,2.34
2914,8.3
2326,2.64
1024,1.91
1121,7.51
1477,8.63
515,4.84
1204,3.69
1879,3.79
1200,5.73
472,9.28
484,7.42
1737,3.21
1371,0.42
1052,1.13
401,4.06
1220,6.24
1221,7.81
2056,6.21
453,3.78
1160,8.85
2239,2.44
1341,4.41
2661,4.2
1589,2.35
2872,6.86
2192,9.26
728,6.99
1580,6.27
2128,2.78
268,5.73
579,7.7
1258,9.1
858,6.1
2082,0.23
2981,4.87
2807,6.34
1786,0.59
1959,3.43
2803,3.15
2856,2.63
1718,6.3
122,7.21
2562,9.97
1619,1.5
942,0.58
1016,9.74
2898,8.42
2484,4.33
1956,1.07
2530,1.26
184,0.85
2073,9.71
2139,4.11
1424,0.29
775,1.61
2491,0.36
2146,0.74
1764,5.39
2571,4.57
993,1.14
962,8.03
2022,6.11
2410,9.18
828,6.63
335,9.42
1166,9.02
2965,8.78
442,0.79
2855,8.92
2062,5.67
1201,8.9
2858,7.34
2114,0.12
1927,8.23
1770,5.4
1027,6.33
1553,3.11
1628,2.22
1522,0.48
601,5.85
623,4.57
2953,0.52
959,6.9
1280,1.78
2643,8.97
1215,7.34
2263,9.62
1937,1.28
1364,3.91
1170,1.43
651,5.47
1665,8.06
2260,2.23
1568,8.01
590,9.12
1581,5.49
2995,5.43
2164,9.93
1720,8.98
820,3.81
474,9.84
2686,6.65
467,8.44
1839,0.7
2330,6.25
2578,0.42
1133,2.64
2983,3.16
2297,0.64
1833,0.22
928,4.15
2483,5.93
1865,8.86
2030,8.93
1467,7.27
2681,9.48
614,6.07
721,0.89
2434,5.78
214,5.45
2180,0.81
2756,1.22
388,3.65
2346,7.28
2949,4.19
2935,2.66
2623,6.16
2762,0.66
479,6.37
2179,7.87
1432,6.26
2377,5.29
1738,1.5
1210,0.55
2479,8.03
2334,2.04
1165,0.86
2908,1.45
1306,1.39
2717,1.05
2731,3.61
1162,2.97
1829,7.91
1020,4.81
530,3.16
120,8.2
340,4.67
882,2.99
1090,6.42
1037,8.33
1535,0.94
2824,1.2
1353,2.62
326,9.62
945,7.04
2777,6.89
1765,3.2
361,9.16
126,2.78
2889,2.8
2447,1.15
2187,0.25
2548,4.31
2753,6.97
2527,9.85
1984,3.5
2224,3.78
2403,1.62
2762,1.75
2659,7.63
832,7.62
1471,8.87
915,4.33
1788,6.28
1940,7.47
731,3.32
1383,9.66
1722,8.86
507,6.87
566,4.41
498,6.46
171,0.51
1092,5.97
285,1.45
1643,6.07
233,1.56
503,4.23
1974,7.34
2319,2.62
1583,5.75
2204,1.36
1833,9.26
1456,3.86
2176,5.32
1942,9.59
1256,3.57
1126,1.78
1874,3.35
2316,6.08
1796,3.22
1993,7.97
112,0.91
356,5.16
889,7.91
1832,3.03
2988,3.53
2183,7.88
2215,5.3
2284,0.99
1281,2.19
1926,9.62
1860,6.56
125,1.41
442,7.01
133,3.73
546,6.14
2054,1.63
984,9.19
1239,5.89
706,2.63
1993,3.55
2049,4.77
1741,5.8
2122,5.22
2837,2.19
1803,5.84
1795,8.24
282,5.31
2120,5.19
1368,2.14
2664,2.87
2308,2.15
373,3.33
2019,0.77
2762,7.82
2551,9.54
2619,2.94
1752,0.53
1419,8.9
2266,4.7
1385,8.96
644,8.14
187,4.52
406,1.75
2811,7.34
1102,4.99
1707,0.97
2229,8.7
1589,8.62
1250,9.37
2113,3.36
281,3.4
2711,1.96
358,6.23
1370,3.32
2628,7.93
199,1.22
2820,6.7
774,7.38
2031,9.56
2384,7.31
2314,5.17
2730,1.21
1683,2.53
205,8.8
1267,6.21
946,0.62
2187,7.43
358,1.34
1828,8.77
2924,2.29
1802,8.42
1420,7.95
459,6.16
2527,2.71
2823,0.67
1856,1.45
1732,3.59
615,1.51
2731,7.78
1065,5.64
1446,9.49
559,8.31
2381,4.18
1966,3.29
1799,1.98
1220,7.59
680,1.13
1628,3.09
1167,9.76
797,3.27
1110,6.93
706,7.34
2571,6.51
1173,8.38
2077,2.92
2870,0.46
1718,3.08
1541,3.15
2578,7.66
1083,9.29
2654,9.55
1403,2.52
1881,5.35
2585,8.13
457,9.6
2277,6.77
2885,7.01
1348,1.51
2919,1.61
1297,9.74
985,3.69
2842,0.85
2852,8.45
448,6.79
2735,9.3
1500,8.84
2727,4.54
851,3.4
2073,6.21
275,0.56
643,2.13
829,1.57
1518,2.84
807,8.03
1140,6.89
2953,3.61
2020,6.66
2224,6.41
2357,1.88
1326,4.42
888,2.45
755,1.28
2098,4.04
1838,1.9
1139,7.86
1809,2.19
1402,7.81
939,5.49
462,9.24
1292,8.27
1188,1.88
1247,6.03
1160,8.19
2459,7.7
2761,4.96
2169,3.09
2443,9.55
1786,3.17
1600,9.51
781,8.66
1112,0.24
264,5.91
1010,5.16
2377,8.19
2559,9.74
1030,7.91
1014,0.3
2472,0.23
1519,0.86
2485,4.96
2706,5.16
1777,3.97
229,5.29
1376,0.87
2289,2.68
2712,7.36
1865,9.79
1875,2.32
629,7.55
341,4.34
2935,0.75
846,6.46
1430,6.14
1759,8.87
2232,8.84
1161,5.47
2427,5.64
2064,5.08
2891,4.53
1479,4.93
2724,4.16
263,7.05
2431,1.59
970,0.38
537,7.56
1712,5.13
103,7.94
2800,9.13
2225,4.54
2673,3.24
1128,1.41
1720,3.25
2598,0.97
1094,1.73
1008,2.54
1451,6.22
1886,7.66
1770,0.43
767,1.83
2922,5.53
2458,5.25
147,9.83
561,7.68
123,6.69
133,5.08
1007,2.16
199,0.36
1307,3.07
942,7.05
1746,8.38
2916,5.83
1024,2.25
2791,9.47
2089,3.45
2870,7.13
252,7.68
1729,1.65
2141,6.71
891,1.49
2733,8.43
218,8.02
2570,8.84
546,9.53
1197,0.31
1299,9.88
779,5.25
2435,0.89
789,2.75
994,5.42
409,5.17
346,3.24
2888,4.96
631,2.54
1915,5.55
878,9.27
1693,1.09
1783,1.16
686,5.78
1875,5.99
884,5.9
918,1.11
723,5.38
2596,4.37
1224,0.84
2769,7.19
2438,0.56
185,7.17
1881,5.94
529,2.89
1230,8.27
2933,8.84
1470,0.68
2086,3.9
1318,5.5
228,5.54
1250,9.72
1952,7.69
690,3.98
2282,2.75
2391,8.0
1653,9.02
2443,4.71
2213,6.01
1684,2.88
1423,4.98
424,7.04
1012,3.05
2964,4.27
2946,6.91
1538,4.37
1015,5.22
1691,7.41
125,9.78
2917,4.51
1456,5.49
818,2.04
1415,2.42
2531,2.02
922,4.5
510,2.11
1772,3.88
450,5.08
2563,0.34
994,7.49
598,4.45
626,9.03
2650,9.38
1870,2.59
1817,4.71
1401,3.49
805,1.33
372,7.64
1518,8.56
171,6.02
1172,2.82
2307,2.11
2070,9.6
234,3.02
265,4.5
2707,5.62
1315,4.25
1613,1.94
1480,1.78
1652,9.44
1043,7.75
1301,4.47
2558,4.5
726,5.66
1356,6.04
1037,7.89
1567,6.99
1535,8.33
2270,7.44
1024,6.72
504,4.0
2940,3.98
2965,5.05
253,7.31
338,1.85
696,0.36
2389,3.2
998,8.53
1351,4.77
2360,6.57
1314,1.64
698,3.47
1482,0.18
1109,0.35
1232,9.03
481,5.62
1636,7.41
1901,0.13
848,8.17
2720,7.13
1091,0.53
2701,1.99
975,5.78
2179,6.82
195,7.58
652,4.52
1144,1.85
1304,9.92
317,5.22
2143,3.12
282,1.68
1051,7.35
389,8.79
1006,8.65
909,9.92
1815,7.91
779,9.12
754,4.47
1335,8.15
2567,6.63
1242,5.52
613,9.32
2185,5.24
896,1.04
381,0.94
204,3.02
123,6.22
452,6.13
226,5.88
2439,7.84
618,7.5
1621,7.55
2302,2.45
1628,5.55
1360,8.5
1989,2.93
2036,0.81
2966,4.35
679,6.68
1243,1.61
2134,5.27
2964,8.89
967,1.95
1466,8.61
436,5.1
551,4.59
1149,0.44
2817,3.32
797,2.86
992,8.73
1734,0.43
1277,9.69
1770,0.39
2657,9.79
2313,7.0
819,0.51
643,2.8
1738,0.22
2673,5.16
2479,9.79
1172,0.5
1668,7.61
2936,9.21
596,3.46
546,6.81
1267,6.61
2122,9.86
2463,2.91
2984,7.85
414,4.85
2234,6.55
893,1.49
2285,3.3
1857,9.99
844,5.52
2436,4.06
1286,2.38
1994,4.39
2136,7.66
1592,8.41
1508,0.97
2940,2.09
2508,5.04
684,2.16
1282,6.71
2939,9.02
2852,8.07
2352,1.62
1063,8.92
2416,8.51
2233,6.23
1112,1.35
2375,0.77
2590,6.02
2634,6.99
2898,8.88
2433,4.31
2763,6.17
902,2.67
1017,7.46
2551,9.89
2746,8.17
781,5.85
2797,4.17
288,1.7
2943,3.52
833,8.94
2134,1.0
2256,9.0
785,6.85
778,5.4
2821,7.32
325,4.77
2247,6.92
1424,3.94
2689,6.93
2024,1.6
360,7.62
1955,6.3
1201,9.91
448,6.28
2618,5.82
2370,9.75
1310,8.78
2057,5.71
1854,7.95
1076,6.7
2480,8.1
518,5.37
1312,0.71
2294,7.44
540,6.62
2423,3.93
103,8.41
1060,8.77
2146,6.18
1628,9.87
746,5.24
2411,1.02
269,6.67
2388,3.13
1300,7.03
1204,3.46
2648,4.45
2858,6.97
2373,9.02
2897,3.48
2978,0.24
2717,6.79
916,3.47
1718,6.05
863,5.66
594,5.23
279,4.75
897,3.53
1201,0.38
1707,2.5
1532,9.91
1703,9.05
2414,1.38
664,1.96
705,1.05
1836,5.84
2835,9.69
2892,0.35
2289,5.55
1979,2.95
1049,8.56
1266,2.57
331,8.43
2160,7.45
2737,4.61
846,3.81
2918,9.13
1288,0.81
1241,8.15
2926,6.75
2871,3.36
1867,0.68
1894,1.09
2848,3.57
1621,8.89
2508,8.92
1187,5.74
444,0.9
824,6.98
506,2.1
720,5.6
589,9.15
483,1.57
1076,3.99
909,0.76
1611,3.38
1504,5.6
1796,6.64
851,7.87
350,0.5
2820,8.43
2643,9.24
755,0.13
373,6.24
1960,8.47
940,6.83
2756,4.21
1573,2.81
2239,2.65
1580,6.59
209,4.61
539,6.17
1405,8.27
296,5.43
2283,9.38
2048,3.34
1124,2.13
1502,4.8
1542,4.42
1680,6.89
2418,5.17
1740,9.75
1105,5.76
1668,3.92
1558,0.15
2690,0.77
583,4.24
2524,9.07
2171,0.52
2465,2.15
2022,7.45
1862,6.99
1215,0.18
1539,0.69
1628,6.77
2784,2.21
1316,9.79
1110,2.65
371,8.99
2278,1.31
467,1.08
1688,5.59
143,3.03
546,0.88
2149,9.73
850,8.44
624,8.49
2905,6.17
1021,5.64
2973,10.0
2179,5.76
620,8.44
2371,1.07
2776,3.73
203,3.94
223,3.17
1596,9.63
2625,2.96
2771,0.89
2304,6.55
2545,9.42
2696,1.92
1347,7.98
1277,3.53
2077,2.17
183,0.71
1607,4.97
2982,5.08
319,4.27
2567,2.28
2359,0.25
732,0.64
2514,6.93
1378,9.74
315,5.31
1040,1.72
2497,4.7
677,0.64
1172,3.37
728,7.81
1474,3.01
2073,1.74
1257,1.31
1079,2.65
2353,4.37
2069,1.56
2169,9.53
2675,6.16
669,4.81
2222,6.47
1681,4.55
1388,2.19
1293,7.1
1109,5.29
1165,4.37
121,2.93
2096,4.86
2822,8.4
1239,7.66
344,4.11
881,4.82
1978,3.35
2654,2.79
1207,2.39
2573,2.09
2662,5.36
2639,1.24
1660,7.07
2286,7.07
137,0.9
2955,7.97
1608,4.73
863,3.69
1586,4.35
877,3.49
1003,0.34
1434,7.55
1819,0.38
2220,6.85
1242,8.71
1566,1.74
1692,6.84
300,2.99
597,1.2
1812,6.44
235,4.05
1303,4.6
2783,5.96
1847,1.08
1451,6.65
1611,9.41
1143,9.71
849,0.2
2704,5.57
644,3.8
2936,9.1
921,7.79
1822,6.51
749,2.98
447,6.08
1525,5.59
2770,4.07
615,6.34
2101,1.18
2543,6.95
1694,1.98
742,2.71
1227,3.99
2764,2.69
1804,7.99
2476,6.24
2659,0.92
1228,1.94
2243,4.4
1678,4.06
234,1.85
1435,0.74
246,9.98
2789,6.77
1928,3.24
1199,3.66
1107,8.53
1180,4.8
1228,4.98
1271,5.48
2735,1.37
608,0.72
1024,0.29
1915,6.97
1673,3.37
438,3.49
985,9.99
1975,1.87
2727,2.41
679,7.37
100,7.26
383,2.49
975,6.68
2627,1.47
1455,1.78
1388,6.52
2862,7.17
496,1.54
2829,4.52
1900,1.97
2885,0.53
1119,7.62
2317,2.01
2547,5.09
2861,8.55
1553,7.98
2269,7.38
1004,5.89
594,4.02
2236,8.47
1578,8.06
2787,4.32
2846,6.87
2389,2.26
406,5.27
1410,6.32
715,6.38
191,9.94
928,2.81
2489,8.88
409,4.6
1404,5.81
1116,4.9
1369,7.88
2325,4.28
1771,4.77
1321,8.49
2642,6.11
945,6.37
1173,9.46
2350,9.03
582,1.17
653,1.92
2102,3.86
280,0.42
2273,8.47
2880,1.7
1051,0.32
2719,4.47
2975,3.99
2128,5.93
2696,0.81
1962,9.95
2268,6.86
1603,7.36
2074,8.49
2713,5.69
2183,0.15
2000,7.22
1589,9.29
334,1.57
1252,7.42
139,1.86
1059,3.51
594,4.72
1161,5.57
1343,0.6
1446,4.45
2181,1.62
1726,4.7
586,1.68
1145,0.19
1135,3.89
2846,2.06
1372,9.34
169,5.97
1499,7.65
2309,7.11
415,2.97
1935,1.88
2146,4.32
1069,9.35
1636,9.1
884,7.44
1127,3.19
584,5.63
2071,7.01
949,0.44
1327,7.04
2693,2.13
2064,0.2
2695,1.77
1506,9.52
2457,1.83
1575,7.31
966,6.68
215,5.26
1508,4.44
186,4.31
1157,3.75
2678,8.65
316,4.55
2229,0.46
2779,7.83
1434,8.1
1405,5.66
2627,4.98
809,0.94
273,8.98
2299,1.29
1541,4.02
886,6.78
1639,6.88
1189,5.86
515,3.17
2620,2.92
1178,4.13
1420,9.45
599,0.11
391,5.45
158,6.18
200,7.52
1540,7.37
1493,6.08
2779,5.15
1372,5.92
1805,7.14
1613,2.77
1569,4.79
1337,8.87
472,8.87
1113,8.48
2573,0.9
989,9.82
659,3.81
1861,2.3
2027,1.53
208,6.7
448,2.98
2309,1.36
2006,8.32
1740,1.92
2129,2.68
1854,6.55
871,3.39
660,3.21
1050,6.51
1897,1.49
1350,8.48
581,8.15
2825,7.26
399,6.93
1737,6.61
854,3.04
1335,5.89
2639,2.34
1935,4.02
2863,9.74
1636,2.56
2922,6.27
2987,2.76
1024,1.35
576,3.33
125,0.66
723,5.38
686,7.16
2570,0.15
244,0.54
1315,2.82
874,4.32
2907,0.85
1815,0.36
2543,1.62
998,5.33
2307,9.12
2866,9.47
1250,4.52
1856,7.6
2633,9.76
2482,4.16
1827,4.9
1512,3.91
2491,0.3
2485,1.42
1284,3.66
1901,4.24
2037,1.18
688,6.4
2838,6.48
988,0.19
1616,5.8
1331,4.65
451,3.8
2986,1.15
638,9.83
582,5.64
1581,9.65
2721,7.7
2192,7.97
1799,1.08
601,6.16
1455,9.84
1650,3.31
2182,5.49
1314,2.53
640,7.3
1680,7.09
827,2.06
362,7.64
2622,1.56
111,5.31
612,7.84
2056,2.78
1352,1.88
2014,5.63
792,0.51
1659,6.82
696,5.48
1020,7.12
2392,3.75
2541,5.99
1762,2.18
354,1.99
2319,1.87
2268,7.98
390,6.59
2586,5.26
827,7.05
2083,9.95
2310,9.77
700,7.02
2675,5.88
1336,0.77
2792,6.21
1726,4.98
1966,6.04
2024,5.38
1184,6.44
2142,1.7
2736,5.98
1305,7.24
1788,2.44
2939,4.86
2348,5.94
844,5.26
1760,6.99
144,0.53
1968,0.31
2724,3.23
203,5.11
2089,9.45
1044,8.21
838,3.61
1468,7.38
1593,2.75
537,5.05
2697,9.37
2597,1.0
2406,6.3
1628,0.18
2970,3.84
367,7.72
742,9.64
1170,5.25
1728,2.42
1259,9.27
1561,7.68
155,7.74
2122,8.0
425,4.74
2469,0.43
2214,6.04
2048,6.63
2473,2.88
334,1.38
1429,7.06
1226,1.2
567,2.88
2743,8.98
2039,8.03
1666,1.49
1176,7.85
2160,2.14
1665,6.77
687,7.42
2711,7.3
1447,5.52
2325,5.69
2316,8.81
1403,9.72
772,2.17
2790,4.66
446,3.35
440,0.3
1681,2.8
1387,8.46
1603,1.25
2379,5.28
888,7.86
116,0.58
2912,0.44
735,8.21
1898,7.17
1928,5.53
222,4.93
1653,2.84
1829,3.16
1069,1.69
710,0.4
185,2.31
1982,5.59
2261,6.39
1321,2.93
200,0.58
1843,9.81
2468,3.68
663,0.14
505,8.7
442,7.86
691,2.27
616,2.17
727,4.66
1091,3.26
1640,8.9
1858,8.1
796,6.71
1077,6.69
2405,5.21
568,9.69
465,3.32
1183,2.18
2223,4.6
1784,5.51
2999,0.81
660,7.36
997,6.03
1164,8.91
1018,3.99
2707,9.59
1149,0.58
880,7.85
579,5.88
2113,6.91
956,3.37
431,0.59
2189,1.66
2809,0.96
2121,4.98
572,7.72
278,1.91
1810,1.56
2888,8.46
409,1.07
2929,5.17
1918,2.19
401,2.14
2090,8.82
983,0.14
2734,4.39
2806,9.6
152,1.72
1591,5.66
734,5.72
2371,0.47
492,5.58
2930,9.54
2655,3.55
1066,4.31
1196,0.51
357,4.1
2956,8.03
553,9.65
2303,1.97
120,3.46
2498,2.17
2365,5.49
1310,8.42
1394,1.9
2348,0.57
1778,9.89
2626,8.98
2671,1.22
1264,3.16
848,3.51
1817,0.66
2957,2.11
2509,3.76
540,3.33
963,5.67
2843,9.14
2286,2.19
1580,1.63
843,3.09
495,8.87
2919,5.12
354,7.37
2662,2.42
1549,6.57
1789,3.43
394,8.01
1582,8.88
2178,0.66
2625,0.46
772,0.14
2123,6.16
1231,7.52
1173,8.79
763,1.03
232,7.39
871,4.94
2379,7.31
1428,1.01
2634,1.2
2674,0.92
619,7.37
766,9.29
1392,5.74
1375,6.3
230,7.87
445,3.52
2677,5.64
1110,9.53
1466,3.05
1414,5.5
1288,6.51
1998,5.06
2564,3.98
1649,3.49
1135,7.85
800,9.59
2503,1.45
1120,3.3
1545,9.96
479,4.64
718,1.94
2122,3.43
1895,7.55
2565,0.23
247,7.91
244,9.82
2206,3.63
1454,8.7
1409,7.96
2467,5.14
290,8.37
1049,4.53
2001,2.45
1689,5.02
2820,8.05
2640,8.0
2642,9.16
1755,6.79
988,3.69
2068,0.91
2257,3.97
2195,2.48
734,5.09
1838,8.25
1187,9.92
1351,6.14
1793,2.95
1929,2.02
683,8.04
608,9.6
2688,4.14
879,7.11
898,9.27
768,0.77
2820,4.84
1483,1.37
893,9.32
292,0.8
2149,9.85
2205,2.43
2051,2.68
1189,8.96
1729,6.23
2594,7.96
2619,6.63
414,4.05
1366,6.45
2396,2.75
1067,4.59
2930,7.94
2492,0.64
2234,1.68
971,8.37
105,3.86
1019,7.33
1014,3.8
794,3.15
1778,9.78
2220,9.47
2452,4.66
1465,8.68
1517,7.33
1332,3.85
2013,9.73
590,1.43
1819,4.76
1036,7.58
896,6.75
2575,5.67
2143,1.09
2451,0.55
2345,8.03
460,5.87
392,2.17
1163,8.01
2191,8.19
2528,7.22
1529,6.97
2068,9.8
2516,9.66
1493,0.43
2447,7.54
747,7.68
701,4.74
565,9.6
114,7.03
2937,2.45
1508,9.55
717,7.37
316,3.96
675,9.01
1654,6.7
1785,2.57
2996,9.86
1161,7.84
2090,0.98
1542,8.98
1879,4.01
2766,3.06
983,2.89
2842,4.91
585,4.35
1437,6.79
1926,5.38
1585,6.71
2488,8.89
718,5.99
1624,7.33
2391,7.54
2673,0.49
2494,8.11
1227,0.31
386,8.41
848,3.18
116,2.5
2679,2.84
2691,2.57
2128,0.57
795,8.11
1563,5.0
1677,0.53
1171,9.21
2162,5.31
2501,3.72
2220,3.67
2059,9.82
2359,7.06
2298,3.11
677,9.82
257,8.15
1791,9.98
103,1.72
1695,5.99
1607,6.06
340,8.37
2657,3.62
702,7.99
2560,0.22
1453,0.33
502,9.0
374,6.88
1181,0.56
1765,7.32
2818,2.42
1454,6.9
2838,7.78
1217,2.73
310,7.88
1015,5.45
168,2.61
1904,5.69
2985,2.43
2651,5.67
1854,1.38
2543,2.94
2811,6.7
1710,8.81
2154,3.04
2241,2.57
950,0.46
715,9.84
2189,1.43
1069,7.37
367,9.59
365,0.97
2026,7.41
779,2.52
1050,3.95
2241,6.93
157,6.03
379,0.21
180,5.38
2467,5.53
1113,0.83
2536,2.5
1136,3.76
1130,2.89
2784,1.18
2972,0.47
1843,6.67
1302,4.93
1105,2.57
1018,7.78
1611,5.57
2703,5.63
2576,9.22
318,9.85
1506,0.83
233,2.6
1160,8.48
818,1.71
1307,1.73
724,8.99
623,9.37
2878,7.71
1876,6.57
2428,7.38
2792,1.3
1834,5.94
1737,7.13
1527,8.27
526,2.19
586,1.89
2982,6.26
400,7.41
1612,9.27
2478,3.98
362,3.58
2384,7.88
2119,4.68
667,2.24
383,0.74
2070,6.26
1684,4.67
2648,0.69
1670,7.82
116,8.12
2440,7.13
2115,5.22
1527,9.3
1476,5.41
2212,4.27
1227,8.96
2953,6.84
1311,3.69
337,1.41
2986,6.9
2330,2.54
2742,9.46
406,8.89
1922,7.85
654,6.49
1260,3.3
1062,6.48
2321,2.91
937,9.96
2604,2.42
2520,6.49
236,2.64
890,8.49
670,8.74
1794,8.28
2160,2.8
483,0.7
1792,1.09
2031,6.52
1671,1.23
639,9.46
1446,5.25
643,6.39
1951,4.01
644,8.53
434,7.63
436,5.72
2745,3.18
1982,3.2
1339,6.23
180,5.03
785,0.74
2446,7.44
1908,6.9
1144,9.08
1747,1.66
581,7.79
2523,5.77
1021,8.85
2466,9.32
1669,7.55
1520,6.36
2799,7.48
1678,7.76
275,1.27
1319,5.77
2700,7.04
2150,9.56
355,0.32
2749,9.26
2812,6.9
1975,6.65
1932,0.41
1676,3.11
1100,5.37
449,3.7
1367,4.66
1866,0.7
1849,2.22
2778,8.99
553,4.68
1010,9.61
852,7.14
330,1.42
1955,3.88
1739,4.17
1894,4.46
199,2.87
1834,6.79
2492,7.54
2040,3.97
1080,5.78
380,9.26
441,1.27
1959,9.49
2433,0.62
2399,3.95
1126,7.04
1758,5.05
2451,8.92
2267,1.95
702,3.53
2869,8.98
1146,4.01
737,9.95
1314,1.68
1445,5.48
655,5.43
1084,1.24
2095,1.31
2215,6.27
1272,5.09
1986,1.02
2900,3.17
2400,7.42
2534,3.62
1135,9.74
855,7.35
356,2.72
2567,8.37
128,4.16
2087,4.62
571,1.54
354,3.37
2835,9.52
2319,0.57
1699,8.38
434,1.94
2668,5.45
2170,1.06
2648,6.2
519,8.3
1817,1.23
351,7.58
928,7.82
1680,7.89
1416,7.41
360,8.15
2230,3.0
2152,9.04
2573,6.29
1910,8.06
889,3.03
146,1.82
785,9.13
2214,1.66
2005,5.77
191,4.17
633,0.43
163,9.73
1695,8.38
906,9.82
2923,3.84
878,5.68
978,2.72
244,0.59
431,2.31
1420,8.33
818,7.18
280,8.56
2544,4.56
920,2.56
2614,8.4
1774,5.06
2733,3.38
964,8.73
861,5.29
228,1.32
2003,1.42
1005,1.86
279,0.53
1472,7.47
1192,1.47
1356,9.78
2827,5.95
2712,6.17
2327,8.68
2416,6.17
873,7.96
2033,9.63
1903,2.97
2933,1.62
397,8.31
619,9.98
2492,8.77
1816,5.98
628,2.45
1038,7.9
748,4.35
596,5.1
2132,2.43
2215,0.44
986,0.92
2847,1.28
2181,5.84
2286,5.31
554,6.75
1305,8.96
1713,9.7
2553,5.4
993,0.3
2603,0.65
570,6.03
323,5.26
600,8.9
1285,1.05
1383,6.59
826,3.26
869,0.81
1328,3.19
2386,4.27
2126,1.82
2403,1.25
1801,7.91
2939,6.16
233,5.12
2270,4.61
423,6.45
142,0.85
114,9.07
751,6.06
2737,9.12
1226,0.24
1593,0.33
2532,7.35
1383,3.94
955,2.69
1699,6.49
199,0.98
1686,1.39
2276,1.31
466,9.26
2426,2.03
687,5.09
2657,9.18
1223,9.97
2804,6.71
2826,9.41
933,7.24
2869,5.63
261,4.06
2242,1.71
1365,2.79
2788,0.73
2310,1.26
2505,5.9
2578,8.8
334,9.79
2017,7.65
1514,6.53
570,2.76
294,8.99
1174,4.26
2622,8.84
2883,5.71
2344,2.7
2212,5.23
1523,6.06
173,8.33
2251,2.65
406,5.88
2579,4.48
2047,7.38
750,1.56
2449,2.49
563,4.48
1011,9.31
1976,5.67
734,1.31
2034,3.54
1944,9.03
1354,0.4
1529,6.92
1785,9.43
2228,0.21
2895,0.25
1192,6.87
2447,6.36
665,1.04
1125,8.83
692,7.19
2567,6.95
1241,2.03
735,7.38
2039,7.88
2205,7.18
2723,3.41
1464,9.44
2039,6.97
995,1.73
642,1.97
1850,0.86
824,3.3
2938,9.81
1068,6.06
2373,4.97
2796,1.2
1636,5.94
2084,7.36
1415,8.28
912,2.94
1743,8.27
387,0.61
186,6.04
2243,6.59
2901,0.14
1903,1.72
1473,1.48
765,4.47
680,3.29
2777,8.83
2233,1.93
1274,9.84
861,4.96
1743,5.38
1782,7.88
1481,0.27
747,3.7
559,8.64
1871,7.71
2978,7.26
1528,0.93
1202,1.13
1973,3.14
2583,6.74
2894,1.82
1301,3.23
728,0.14
1765,3.89
2310,3.27
1463,0.18
261,9.55
302,5.31
890,4.38
1576,5.88
1139,6.73
2934,4.01
196,2.92
1429,0.44
1216,7.83
1093,9.14
2234,3.54
1938,3.31
1186,3.35
618,8.07
2765,5.57
2734,1.22
2382,8.06
2067,5.26
1699,3.3
1646,6.12
1110,1.8
2199,1.06
2678,6.23
1289,7.66
2018,3.96
571,3.35
1013,7.4
281,4.8
821,4.61
2833,5.31
1019,0.85
1245,4.98
428,4.44
1361,2.13
1855,0.37
1542,1.52
2309,2.06
2440,1.32
1686,3.8
776,9.79
1893,4.34
1948,7.43
244,9.39
2244,6.5
2342,2.07
1057,2.49
1130,6.81
227,1.64
235,4.59
130,2.23
2804,5.17
2937,2.43
2837,4.58
1738,7.81
542,3.06
265,4.2
2239,5.22
854,1.05
504,10.0
910,8.09
2697,8.15
1154,0.66
2692,0.3
340,7.5
1863,0.46
2806,8.3
1903,5.56
2068,8.27
538,7.53
1854,0.57
939,7.78
430,6.76
2132,8.81
2216,0.88
918,9.74
2513,1.7
2019,2.86
