prefix,rate
2425,3.52
2308,6.27
1412,4.1
2680,2.14
1228,7.27
2050,2.02
2037,8.08
2307,3.93
1447,6.81
1536,4.7
2102,6.76
1979,8.8
2055,0.48
832,0.22
617,5.75
382,1.84
1656,4.9
411,5.65
1134,7.39
1678,3.98
347,2.44
1456,1.81
1389,5.35
1087,2.06
853,0.29
2212,0.28
161,3.04
2984,5.82
746,2.98
1323,7.84
2353,9.61
422,7.31
1264,7.34
1735,3.25
491,9.32
375,0.5
102,9.17
1064,6.77
2610,4.65
1421,3.93
2288,5.49
750,5.45
510,9.88
1630,7.88
1601,9.6
1546,3.09
1300,4.65
489,0.53
1466,7.21
2786,9.15
700,6.71
1545,4.24
1888,3.65
312,8.79
2006,1.6
1652,9.08
2190,6.23
118,2.7
745,6.4
1126,4.8
994,1.34
893,4.49
2424,2.63
1085,8.44
2736,5.76
148,1.77
2878,1.88
2251,4.62
2242,7.2
877,8.63
2509,8.36
1078,9.88
1556,3.21
2644,2.86
1500,2.21
2248,1.07
1491,7.04
1838,7.93
567,0.65
401,5.82
2497,9.14
233,5.72
812,7.13
583,9.83
1824,9.79
253,6.02
2561,2.73
2768,0.35
1047,4.61
1163,9.32
2982,3.04
1711,8.1
1397,2.25
2523,2.07
1133,7.53
994,2.85
875,1.88
620,1.87
1238,3.64
1899,2.95
2403,6.58
305,3.17
396,4.15
573,6.23
1290,6.47
2250,1.23
1630,2.36
202,2.15
879,6.92
685,7.27
459,0.59
1415,6.73
1269,9.07
1576,5.87
1247,2.71
395,2.27
1307,4.32
1246,8.36
1331,2.87
544,9.05
187,1.94
1750,0.25
1827,3.16
2068,1.2
1655,2.22
391,3.6
2586,1.68
901,0.21
2733,2.62
1479,9.18
1598,9.75
2413,9.36
144,1.89
2355,8.35
1023,8.24
164,2.95
1701,1.88
188,1.76
406,9.64
1785,0.66
2084,5.26
2901,9.07
840,1.69
1079,5.82
254,7.83
2409,6.2
1768,3.18
2426,9.15
1569,0.77
1455,4.69
1611,8.09
859,7.32
482,9.44
1302,7.02
581,7.88
2023,3.71
2381,0.28
2319,4.27
2117,5.95
1549,7.31
2246,9.33
564,4.48
2263,9.43
887,7.59
1698,8.91
299,3.46
201,8.06
2579,5.94
2405,6.09
2509,2.76
2517,7.98
892,6.22
2557,7.54
2436,8.53
2925,0.67
306,3.51
2628,0.43
587,8.94
656,9.45
897,9.5
1931,5.81
1310,4.39
956,0.39
788,7.6
120,5.48
938,3.28
2729,2.94
1358,1.41
2089,5.31
2391,4.11
932,7.46
2024,5.48
2836,3.32
1481,9.85
2449,7.14
1968,2.7
1145,6.46
1985,9.39
1525,9.78
850,5.55
318,1.3
1799,9.36
2307,0.5
884,5.82
2366,4.74
1031,6.75
2861,0.72
1388,5.93
1676,1.69
1769,2.36
685,5.15
718,0.62
1905,1.61
1909,3.93
1507,3.91
2636,6.74
2213,4.19
752,0.35
2347,0.43
1438,7.19
2232,2.0
1721,0.77
1580,9.61
1279,7.52
1786,8.36
1962,1.78
662,6.74
1258,1.54
1635,5.98
2893,4.14
2069,4.93
2906,6.51
223,0.7
1592,6.57
796,4.86
198,4.62
2572,5.65
508,7.62
1107,3.79
637,0.22
1106,3.64
1470,9.7
947,6.37
2202,3.46
1240,5.87
1132,6.14
1668,9.75
2213,9.52
1713,1.53
2359,7.8
2224,8.38
1007,8.4
1972,6.78
1287,2.88
2791,9.59
2045,7.72
2223,6.77
1639,2.14
2198,0.94
2613,8.71
1824,2.59
298,5.34
1620,0.69
560,1.19
897,1.72
1683,9.04
2789,6.86
2433,8.3
1882,5.12
1256,2.96
1925,6.79
611,0.68
1318,1.31
259,1.9
317,3.78
513,9.43
374,6.64
583,8.67
2353,0.23
995,1.65
2220,9.49
348,9.69
868,4.6
2776,8.24
1199,1.67
1635,2.26
471,8.74
2026,0.91
1644,8.54
1054,5.07
1542,2.43
1206,2.79
1283,5.39
2897,7.0
2982,5.82
606,8.72
720,6.46
2116,3.68
1313,4.02
134,8.07
180,7.73
816,8.36
384,3.56
2850,2.48
2028,3.01
2879,7.91
2706,5.57
2377,7.22
658,3.71
767,9.71
877,8.03
373,5.25
1858,7.27
1508,3.52
2856,3.96
666,3.77
1363,4.0
2838,0.53
2451,6.06
2283,3.39
528,3.85
867,0.39
1980,8.0
2138,8.16
908,8.2
571,0.91
1575,1.35
2903,2.89
2982,8.98
2477,2.79
775,9.71
2653,3.26
342,5.33
2312,4.32
302,3.07
2468,7.07
1142,1.85
1223,1.21
727,4.85
339,4.01
429,6.54
667,9.49
1275,4.38
1188,3.18
2965,1.9
198,2.72
2935,7.3
2566,5.57
2516,6.19
750,6.54
720,1.93
1067,2.57
729,8.55
2032,4.28
2468,0.98
1038,2.73
2155,4.26
1784,5.0
2227,9.37
2566,2.8
171,3.11
1893,7.45
1774,3.59
1847,5.86
2994,4.89
940,3.52
1836,5.18
1481,9.02
2160,0.85
105,8.78
2337,8.77
1600,6.74
2518,7.63
2502,7.26
1007,7.73
2875,8.48
512,7.1
2486,9.23
2661,6.91
2887,6.65
1970,5.9
2679,2.89
1941,9.86
419,5.67
345,3.45
2085,7.75
935,0.11
879,5.33
2020,4.94
2083,7.7
1423,7.69
810,2.59
1916,1.57
109,1.21
1999,5.48
565,5.24
576,5.44
1690,1.44
2394,6.79
567,5.7
2746,7.54
1778,8.12
2693,3.69
893,7.44
1207,8.17
1546,5.55
2436,5.38
507,2.53
2338,1.12
2448,0.58
2324,8.4
879,3.26
500,1.01
1668,8.46
890,3.29
2845,7.91
2568,1.48
634,7.37
1756,2.57
956,2.05
2168,0.66
1168,7.65
936,5.04
2954,9.9
1825,7.63
1523,5.92
927,5.22
2779,5.11
392,8.34
1322,9.93
1228,8.13
2215,5.83
619,0.58
2895,3.26
133,6.62
2269,7.22
253,5.72
1840,2.41
1724,9.76
1709,6.11
916,1.23
2248,1.77
1565,5.22
857,1.61
2048,3.07
2597,5.05
1843,7.38
2554,7.32
506,6.88
1384,6.72
2741,3.69
1740,2.5
627,6.42
553,8.07
1833,4.34
391,1.39
1871,0.46
1119,1.22
366,3.26
2102,0.11
2885,9.0
1651,5.07
2716,9.76
622,8.04
1590,6.43
806,5.33
2116,5.98
2878,4.32
2371,6.59
2139,5.61
1849,9.06
1240,3.37
2083,2.29
2593,8.94
568,9.53
1009,7.05
576,6.27
1388,2.76
2058,7.0
1153,3.07
131,0.63
596,1.18
364,4.0
574,9.07
2063,2.53
425,9.66
113,2.73
795,2.22
1525,2.76
340,3.88
2361,8.16
1239,4.97
439,6.26
257,5.57
2064,7.3
2452,5.77
2685,9.8
1095,8.92
2777,4.16
1200,2.28
707,8.24
142,9.8
2654,3.08
1112,8.38
2277,7.52
2672,7.6
469,7.21
2604,5.59
941,6.39
1671,5.99
1824,5.86
313,6.59
319,0.63
1200,9.87
141,6.63
1168,5.91
592,3.21
2032,6.05
2315,1.95
1281,2.42
321,6.07
245,9.89
1003,4.48
1139,8.78
1387,9.1
2992,8.81
2231,3.72
962,3.36
2390,0.39
2729,8.87
1395,9.88
1644,7.94
248,6.17
1730,5.96
1993,1.05
2667,7.6
2960,6.43
246,7.5
956,3.76
2653,5.53
1236,4.73
140,0.63
1294,2.98
988,2.84
2683,4.32
2356,6.62
323,5.1
2200,1.05
1833,3.4
2209,8.72
379,7.71
922,3.25
2523,1.06
887,3.99
2848,3.95
2167,6.87
2550,1.68
1332,9.89
829,1.83
123,5.53
389,0.74
1730,4.84
1694,6.28
2601,4.89
791,2.07
2806,2.2
2379,3.13
1276,5.13
1125,4.9
810,2.89
753,7.75
184,0.64
2936,4.53
2403,2.6
2860,8.32
875,5.11
289,7.2
1858,0.44
1722,6.47
2565,5.76
1812,0.46
2355,7.72
1244,2.82
1147,7.24
2333,5.57
1761,7.72
662,5.62
1966,5.17
2870,9.48
795,1.45
804,3.67
1249,6.37
2345,1.77
1832,2.23
2229,1.4
2852,0.87
1009,3.18
277,7.08
1734,0.51
2167,1.85
2062,1.13
755,1.14
2055,4.07
2988,7.64
371,9.63
286,0.3
841,6.47
1867,7.4
2275,8.11
2860,4.56
2103,7.29
933,7.63
1806,4.78
2442,7.15
812,1.22
1177,4.71
807,3.39
2422,8.6
379,3.27
2828,6.71
106,1.16
263,5.73
459,6.54
2757,4.77
1452,5.1
536,3.25
2706,4.04
2091,6.95
1317,9.38
1205,1.37
1054,1.71
1105,7.82
183,2.66
1549,7.14
825,1.8
1381,7.81
2063,0.21
1697,3.15
2369,4.85
1333,7.25
2249,2.1
1229,3.56
2691,3.71
2648,8.49
2914,8.11
1958,1.19
950,2.14
2478,1.57
368,8.29
1831,8.83
2543,6.68
1871,9.99
242,5.37
1268,4.04
1317,1.76
2216,4.7
1044,6.29
1496,7.24
1038,3.94
1472,9.15
699,8.54
1806,3.08
1841,2.03
1625,1.46
2217,5.46
1691,7.08
2305,4.75
1293,6.18
1774,4.08
826,4.74
2021,7.11
2436,5.88
1265,9.82
1833,0.36
1618,9.83
351,9.5
2583,1.62
2016,1.95
499,4.77
577,8.66
1942,0.13
1348,5.9
2082,9.27
692,7.43
2060,5.25
977,1.84
636,8.64
851,9.1
1832,9.78
224,7.71
1793,5.13
1949,8.13
602,8.6
1931,9.4
1896,0.2
757,4.76
487,6.92
2034,7.84
2813,2.49
1809,5.1
1858,8.64
1018,0.52
485,9.98
1137,3.46
2754,1.1
1754,7.11
500,0.67
401,3.97
1564,0.86
2938,5.34
1223,3.29
1542,7.16
2166,7.94
384,7.48
2164,9.21
1564,8.74
921,3.47
2793,8.79
1380,2.72
1652,7.31
1775,4.83
2320,8.73
424,4.81
2092,8.99
772,5.01
2908,0.9
1728,9.42
2303,3.31
192,2.39
853,4.93
342,3.74
1988,2.9
514,6.05
2284,8.38
1267,9.49
555,2.07
229,8.53
1635,5.82
2181,1.6
605,7.7
1698,4.08
1295,4.45
2578,8.93
1192,6.38
520,3.38
601,8.66
1296,8.62
138,5.83
2410,0.48
1300,7.24
374,7.94
1196,4.98
2093,2.98
700,8.35
2461,4.66
1427,1.57
1234,9.07
1633,2.07
1334,7.14
1343,3.14
1154,4.04
993,4.4
2876,1.55
2394,2.22
1354,6.37
1217,7.66
2335,2.79
1406,4.88
552,8.75
2726,9.74
2529,0.1
1582,7.27
2004,6.56
1215,3.98
633,0.99
1536,9.67
1691,0.58
1640,0.7
864,1.28
942,4.95
2278,7.06
865,2.59
2244,4.68
2063,6.61
953,3.97
499,8.18
347,5.18
2202,8.68
2173,5.36
581,1.93
458,8.29
2653,9.64
2650,0.78
1983,1.07
368,1.37
811,8.9
2942,5.23
1031,6.88
1405,8.02
1165,9.4
1595,2.31
1692,4.92
954,6.59
1526,6.59
179,7.44
348,2.03
1238,5.63
2280,7.98
931,5.1
2996,7.77
303,8.36
277,6.66
206,2.16
1669,5.1
2052,2.41
1578,9.18
1637,5.01
312,3.53
1938,9.17
1208,1.57
1461,3.91
2053,6.15
1727,1.61
2049,4.63
1490,2.74
390,7.73
2164,0.1
2984,1.06
835,4.68
2188,2.77
802,3.52
960,8.2
954,9.91
1555,8.17
1149,1.76
1854,5.52
1270,8.27
148,8.21
1364,1.24
2913,3.2
1467,0.3
1135,5.21
2732,8.45
1063,5.05
727,3.4
2861,7.19
1960,9.46
609,5.78
2995,0.62
2855,7.89
1581,4.0
674,1.25
1911,6.04
2504,4.13
742,3.24
2709,5.08
630,2.74
612,1.7
411,8.59
1637,9.08
1888,6.74
1626,4.18
293,7.19
2937,3.56
2381,3.27
2737,2.36
2764,7.75
2411,8.46
2292,9.11
324,6.42
1919,6.72
2474,7.43
1916,5.92
2617,3.31
2331,6.21
2754,6.1
1390,2.46
976,5.16
1428,5.92
280,5.37
2061,9.85
2109,1.12
1025,0.33
224,5.57
1725,6.41
2053,2.84
2393,5.7
215,6.02
2204,9.83
134,8.42
932,3.08
174,8.54
695,0.51
1416,6.33
232,6.95
744,5.44
712,9.71
1013,9.44
2497,8.47
2140,0.14
1186,9.6
1720,2.47
1823,6.41
954,8.08
2757,0.26
1254,8.14
2235,6.61
2355,4.99
2035,8.39
2533,1.77
2126,8.92
706,6.48
853,7.93
744,5.72
412,1.49
2763,6.99
1080,5.99
2654,5.55
261,6.23
483,8.86
564,2.76
379,6.12
233,7.12
876,7.48
2984,9.62
2039,2.44
2201,8.89
849,6.64
1396,9.02
256,0.45
731,2.05
512,2.75
2375,8.37
157,0.8
2905,1.12
1250,7.43
1193,6.57
659,1.09
114,7.98
2700,7.79
927,8.34
1799,3.41
481,8.27
1877,2.74
450,4.34
2280,5.7
2368,4.13
1623,7.24
1075,4.61
2821,0.57
2792,2.74
651,4.75
563,7.94
1208,0.92
693,9.11
1141,2.51
2741,1.36
1173,2.33
2770,3.57
2670,6.22
1106,0.53
2111,0.17
2742,3.32
2950,9.44
2986,2.58
347,1.06
1859,4.9
2312,1.98
1112,4.28
2529,3.67
1379,7.52
1843,8.13
2061,2.32
572,7.68
959,3.01
229,0.55
2273,5.87
1465,0.86
538,6.34
1430,2.99
1823,8.95
383,4.74
675,4.53
1860,7.96
752,4.58
1098,9.29
2001,3.08
662,0.79
1306,5.88
629,1.69
2600,8.6
1580,3.0
2463,5.7
1586,1.06
563,7.48
1572,2.17
993,5.64
2174,1.39
2365,9.6
484,3.75
660,4.65
851,5.54
416,2.26
1553,2.52
825,7.84
1804,2.15
1068,7.99
2620,9.82
1516,4.94
826,9.6
2665,7.17
1847,5.52
409,3.46
1433,0.13
1536,8.09
625,2.36
1329,1.63
2647,1.49
1065,2.88
1965,6.79
1998,4.78
2214,9.04
2934,5.1
1583,7.7
1403,9.61
1486,2.52
1597,1.96
1395,3.02
270,0.24
1782,2.58
591,7.21
2372,5.81
1843,3.44
2145,9.86
2021,2.63
2103,6.86
2030,6.93
2496,3.96
2454,8.13
404,5.62
2917,3.17
2147,5.26
2617,1.62
2652,4.6
2735,7.27
2099,2.72
932,2.15
2358,4.51
2198,9.08
675,7.11
2368,6.35
649,0.91
2989,8.97
1299,8.19
968,4.33
789,2.11
855,4.86
2953,3.44
1076,4.98
952,9.63
266,9.43
1257,8.64
960,8.93
2586,9.5
1922,5.15
776,7.56
1370,5.43
1551,8.83
1412,7.14
2389,1.75
1689,3.11
2527,8.94
201,8.63
2834,3.04
679,2.93
2136,9.76
1655,3.71
238,9.27
2149,6.71
1390,8.28
1580,6.21
1011,5.73
1940,6.88
2848,7.79
2365,2.97
2261,3.59
2241,8.53
2268,2.73
997,1.73
1838,6.54
773,0.48
688,6.8
2494,2.53
2361,9.7
127,7.11
851,6.05
2837,1.28
990,7.35
2379,7.39
1040,5.28
480,2.75
2155,5.34
419,9.46
1702,4.89
514,6.87
470,8.14
2783,1.55
1887,3.38
408,6.09
144,6.59
1960,2.02
2684,1.07
465,1.09
408,7.14
2048,7.29
1480,4.77
2674,3.95
542,4.38
1507,4.54
612,0.17
290,3.69
360,1.71
1688,6.25
2525,1.0
1509,2.1
489,4.74
2136,2.66
148,7.96
1064,9.5
2823,4.92
364,3.2
1509,5.64
1267,9.59
2789,0.25
2002,4.31
2836,4.78
2070,5.3
201,0.82
2262,9.43
2088,4.26
2822,6.57
2165,7.36
2190,1.91
770,3.11
2857,2.07
201,0.4
2912,6.69
1580,3.41
1580,3.59
1474,2.53
260,9.57
2356,6.06
1511,7.78
587,1.47
1972,4.13
2688,3.34
664,9.99
1118,4.9
1298,8.1
1745,9.67
782,0.26
122,0.17
2488,2.48
545,6.95
317,6.19
128,1.15
1481,9.7
1908,8.51
1359,0.61
2754,7.47
1499,9.84
232,1.27
2347,4.18
2699,3.57
2675,4.05
1402,2.0
770,1.03
1209,1.26
1871,6.45
1068,1.64
2993,1.04
1090,5.54
1641,6.24
2572,0.32
2183,0.6
1046,4.74
2568,1.0
2811,2.41
1423,4.35
2465,5.6
155,7.79
2913,0.89
336,4.81
123,3.23
246,1.62
1886,3.8
2883,1.42
1150,0.26
2555,2.4
2505,4.56
682,4.52
1679,4.4
2795,6.83
2317,3.97
496,5.39
1321,6.32
2361,5.36
1117,4.32
706,8.41
2038,3.61
1867,2.57
1314,5.73
2448,8.73
2387,5.12
533,2.55
818,7.28
1420,6.13
2783,6.41
2743,3.08
2338,7.0
2203,8.71
807,1.51
2011,6.38
619,0.14
2006,1.07
509,0.55
1116,5.08
1155,3.63
701,4.86
790,0.14
2887,9.7
1147,3.55
2870,1.96
814,5.51
1453,1.45
2653,5.17
699,9.97
2210,5.43
2915,8.44
1480,6.73
1038,2.36
2902,2.1
150,1.14
1939,9.79
2392,2.46
1654,0.48
2716,4.82
320,3.13
2480,1.28
1587,9.41
2414,2.07
2675,6.77
690,2.67
516,8.83
1627,1.8
2085,0.77
204,1.29
1461,4.73
1368,5.95
2156,6.42
2656,6.98
818,9.64
249,5.94
940,9.34
389,0.12
2905,5.12
1482,5.83
2348,1.63
166,2.38
1102,5.66
1532,3.72
1100,4.64
1207,5.97
2895,3.39
1701,7.01
1964,9.65
2817,6.03
2440,5.59
2355,0.9
2706,0.24
304,3.07
1778,0.97
1759,7.73
535,8.35
2965,0.28
642,4.2
697,5.4
512,7.45
1250,0.38
845,8.75
747,2.92
2887,4.41
1040,3.38
303,1.68
2832,9.02
1987,9.55
1765,2.4
125,0.38
907,2.54
2996,4.58
2904,6.1
2904,1.94
1531,1.95
1190,5.75
2443,7.61
2464,3.51
535,0.72
767,9.15
2440,2.3
1860,8.23
290,1.23
1145,5.0
705,6.05
149,6.32
1867,9.56
758,7.66
885,1.4
355,3.57
335,6.27
531,7.35
816,4.46
565,5.48
471,9.49
1652,2.06
660,6.06
2242,3.12
2110,5.41
1166,9.06
1666,4.42
1850,7.31
1547,0.21
1489,8.06
895,3.58
288,8.39
2675,9.5
566,3.71
2424,1.42
1185,7.51
1883,8.51
2041,5.18
1498,5.97
910,5.13
2878,6.3
1424,8.84
1996,4.67
2873,0.23
259,8.26
1756,3.63
906,5.92
1504,4.79
2883,6.45
809,5.08
1470,1.36
800,6.93
687,8.59
105,3.88
2346,5.95
2046,9.63
900,5.1
309,3.65
150,2.48
1787,8.86
2282,9.47
2401,3.14
2933,3.48
249,8.91
1643,2.41
2276,4.1
1847,8.85
1158,8.09
2248,5.63
2260,8.81
1707,3.62
1256,8.19
127,7.41
1029,2.53
534,4.25
1384,1.7
2807,5.9
2181,5.32
1484,6.51
1132,7.59
2204,3.64
843,2.34
1629,6.89
2624,4.91
1255,8.33
2121,5.75
649,7.77
2861,4.02
1761,9.29
2355,1.19
1356,7.45
2610,4.42
245,3.68
1944,2.3
1220,5.7
932,5.5
767,8.31
1326,9.73
2273,7.5
2848,3.36
1221,0.11
2391,1.03
1517,5.1
1741,6.97
817,2.73
1670,3.3
1128,4.54
1945,2.84
893,4.79
1048,1.08
1386,0.73
2592,9.18
698,9.47
686,6.11
2307,4.57
2694,1.68
1370,2.33
2210,5.5
1326,1.75
1914,8.0
1321,2.38
2589,6.71
1336,8.8
2094,1.85
1209,6.41
1861,5.89
917,0.69
2419,8.88
1471,5.28
2848,6.72
953,2.35
838,2.05
1863,3.48
1579,7.82
531,2.21
1334,7.06
799,2.51
2409,3.63
1260,2.43
2966,1.13
2051,2.3
2186,3.88
916,1.87
751,6.47
2658,7.88
1943,2.09
631,9.41
837,1.29
2348,3.13
2511,6.15
2681,4.86
1119,6.53
2240,5.22
1655,8.25
1181,5.75
2390,4.97
757,0.9
2571,2.98
1282,10.0
2961,1.89
2774,2.56
2290,9.59
2113,4.4
1136,8.89
1373,5.4
2403,9.34
1942,4.41
2494,1.9
2550,0.12
2410,0.37
2002,2.15
1020,5.84
1133,1.34
2520,3.41
1488,5.17
2623,2.73
2416,0.85
1403,1.46
837,3.5
975,2.57
232,4.47
185,6.23
2742,1.61
2577,8.55
646,5.04
2310,6.58
391,0.74
1298,7.32
1903,9.03
1427,4.7
1234,7.74
2689,3.94
1169,1.4
648,3.02
1302,6.54
2246,7.41
1349,9.73
2798,7.13
743,4.07
1960,1.16
177,1.35
806,0.5
259,9.44
1498,0.7
1679,7.27
1207,6.78
2796,9.25
1249,1.45
1903,1.54
861,7.02
2044,7.07
1008,8.73
2625,2.08
1299,0.9
652,1.95
203,3.86
2706,6.17
1857,9.48
947,6.89
2901,2.71
1569,8.05
491,5.67
1355,2.67
2464,2.13
1481,3.68
681,7.9
2546,4.7
1203,5.82
1459,5.18
2084,4.75
1820,5.3
1660,8.8
570,7.95
1697,4.38
2992,1.86
1482,5.54
1707,6.64
2811,5.46
1008,7.5
1461,0.54
197,2.49
1116,7.88
100,9.7
1626,9.44
2011,3.59
1542,9.41
1379,7.07
364,6.06
813,5.84
1603,7.53
1688,5.69
2497,2.46
1235,9.55
2855,2.02
753,2.4
1272,4.44
462,9.53
758,4.3
1375,8.72
205,1.82
1844,8.47
230,1.88
1621,7.08
2252,2.78
182,0.49
2954,4.33
2636,1.42
1001,1.3
1060,1.79
1587,7.23
660,2.49
2061,0.29
1141,2.98
626,5.33
540,0.35
2530,4.88
778,9.98
490,4.06
2939,9.67
1361,6.82
957,1.38
2017,6.92
1793,0.35
324,6.51
1638,6.24
1287,9.09
548,3.1
756,1.1
2889,0.17
2551,7.1
372,1.37
1327,9.54
377,2.95
2458,4.23
2654,2.42
838,4.81
2760,1.64
1736,6.81
1480,5.98
1796,7.2
1735,0.87
256,0.14
2630,3.66
1055,6.6
2296,6.59
781,0.22
130,7.09
2855,1.48
2198,3.37
2107,6.88
798,4.99
1525,2.87
1935,3.04
1430,3.28
564,1.43
318,3.29
2771,2.49
1653,4.5
861,7.32
2757,4.84
601,2.34
1775,0.99
1534,4.83
2628,0.86
245,6.8
1986,0.16
2926,2.73
229,1.78
635,4.07
2679,3.26
199,5.44
1680,7.87
2698,10.0
1950,0.95
886,8.6
2137,5.56
265,4.8
1799,5.52
2131,8.83
963,3.48
487,1.08
2484,3.94
1329,7.38
276,0.37
2108,8.03
1717,0.61
640,7.48
1655,8.92
2554,2.32
800,6.28
1369,4.49
347,3.93
1220,2.42
1534,9.36
190,2.41
2225,5.85
1707,9.81
460,7.14
111,1.97
2977,0.83
1411,7.25
2233,5.92
344,7.06
2278,1.04
225,8.13
1645,0.98
157,3.15
1589,6.54
2762,0.4
995,7.77
2155,3.75
957,2.02
2750,3.24
1276,6.88
2601,3.67
2857,8.06
1706,8.89
2412,6.85
1197,6.33
988,7.98
2002,3.23
474,9.58
492,2.74
2402,7.04
1879,6.68
1534,5.47
2026,9.84
2930,1.99
820,0.44
2512,8.06
1824,5.88
436,8.77
354,5.64
2393,1.01
2864,3.86
2631,1.54
729,8.32
1375,8.81
2116,4.74
2096,6.65
2374,9.22
1749,1.81
487,3.79
2048,9.22
1800,6.21
631,4.44
450,5.25
2737,1.51
2550,2.63
762,8.84
1581,9.7
723,3.7
2467,9.04
754,4.82
829,2.93
918,9.85
1967,6.54
2734,9.17
2793,5.85
1722,0.25
2050,2.44
1328,2.32
2512,0.79
1431,6.99
506,6.11
912,8.24
669,5.89
2970,0.39
2741,7.36
2305,3.41
2362,1.1
189,2.59
2075,8.57
2878,7.68
439,1.88
762,7.9
1186,1.92
329,2.11
678,6.76
1071,0.92
1087,8.42
1729,4.28
2251,2.15
1951,6.82
2439,9.64
967,5.19
833,8.74
2771,7.11
575,1.14
1998,0.48
1934,7.38
2233,7.38
2919,7.62
1704,4.21
2671,2.32
848,0.36
2474,5.97
1641,7.44
1474,2.37
1218,0.89
1389,5.8
143,4.22
807,7.7
401,7.76
1479,7.22
2832,3.87
2017,5.57
505,8.3
2072,3.79
2671,3.9
550,3.21
1971,2.28
1346,7.76
489,4.86
2851,6.09
2876,8.66
1119,5.13
763,3.08
2867,6.09
744,0.62
239,0.58
2240,4.94
287,4.79
1550,2.88
2754,7.82
1599,7.17
1291,3.58
716,9.83
266,8.43
2443,0.5
1915,5.67
1405,2.68
1646,8.46
1869,8.98
1106,7.7
2686,2.53
735,5.93
1546,6.47
1512,8.52
2127,8.61
133,1.88
1484,3.39
1668,2.29
1776,0.4
2652,0.4
560,9.81
1832,8.49
467,9.96
1436,6.43
1797,4.12
1528,2.1
2887,5.9
1711,3.71
2390,2.99
686,8.69
868,9.07
2397,0.78
2764,1.59
830,7.4
1122,7.55
688,1.64
830,3.35
797,9.43
2827,1.12
556,3.11
1904,0.97
1337,9.77
2461,6.48
175,9.0
220,7.61
379,7.5
810,6.84
2251,7.46
1551,5.15
256,6.35
1225,4.22
1062,6.63
188,0.78
348,5.18
1143,7.89
571,6.38
1478,8.78
299,6.7
1732,9.02
1554,2.67
1535,6.97
2817,3.72
1434,2.49
2516,6.27
1301,9.05
2663,3.88
2170,7.8
2377,1.64
877,5.27
1709,7.35
1087,2.24
2801,8.96
689,2.9
443,4.21
750,0.97
1124,0.27
730,1.64
1162,9.97
747,4.08
1458,1.95
359,0.22
2469,2.26
2451,0.58
116,4.65
1480,7.48
1272,0.97
1493,5.9
1930,2.96
277,0.43
1251,0.84
1087,7.3
489,0.51
605,5.12
1564,9.68
2978,7.26
2361,7.47
2984,5.29
2482,0.9
1332,7.12
518,3.95
643,3.44
1567,6.31
280,2.98
389,5.42
1948,5.25
2919,8.64
384,2.33
2355,4.46
2377,6.79
542,3.98
1975,6.79
2646,4.94
1367,1.86
2902,2.31
2988,9.23
2770,3.25
2352,1.9
465,7.0
879,4.78
2855,9.5
2690,3.82
1025,5.08
1596,3.69
935,3.49
2760,5.62
544,4.36
2064,3.11
568,5.15
435,1.27
1707,6.84
2585,3.17
2717,5.64
1591,7.65
1688,8.41
2380,7.54
538,6.41
2348,7.41
2089,8.82
2461,9.37
186,6.4
827,1.27
2115,4.98
2731,4.01
283,5.51
453,7.96
1162,7.41
1804,4.08
1349,3.29
2031,1.2
1663,8.31
1301,7.65
2341,2.74
857,8.03
1275,5.66
1511,3.46
262,0.97
1155,5.57
136,4.54
2759,8.52
2259,3.39
1485,6.04
1726,4.45
1131,4.44
1758,6.95
483,4.44
1351,3.14
2405,7.08
2725,3.14
193,4.19
2232,8.61
1811,5.3
112,0.21
164,7.83
2684,9.89
1663,4.77
329,4.17
297,0.59
2448,0.9
2907,8.24
2507,4.44
708,0.93
274,6.34
1699,4.82
912,9.33
1633,1.2
1879,1.99
1874,1.87
1493,7.48
499,2.02
676,3.19
1629,0.19
1868,0.12
953,7.54
1430,3.68
2905,9.56
1077,5.99
432,4.78
927,2.72
572,2.35
685,9.36
2832,4.95
2499,8.72
2846,0.31
2744,5.45
1785,8.72
1993,6.41
704,6.07
2283,6.69
1993,6.29
863,6.75
1656,7.48
1003,1.65
148,7.54
1872,6.09
2941,0.12
681,0.75
2924,9.43
1443,3.75
1914,3.38
2973,3.86
2721,1.17
405,3.25
2181,8.46
896,8.14
1069,9.96
839,3.03
2461,6.97
228,7.45
2179,5.0
2840,7.07
1178,4.56
630,0.71
130,2.99
457,3.15
2492,2.55
393,9.83
2727,7.5
1161,5.51
1091,7.67
2458,8.14
296,0.88
2062,7.55
2240,8.38
1639,3.39
2878,3.64
601,9.43
2171,2.33
2863,3.16
2034,7.7
2584,5.75
393,4.18
693,4.67
2024,9.51
2336,7.88
1473,0.39
2463,8.76
1365,3.27
1565,8.28
1167,8.48
2722,6.03
613,9.69
947,9.86
1865,7.92
968,0.91
300,9.43
1247,3.93
2212,2.47
206,7.68
1995,2.97
2559,1.97
510,4.38
2064,0.37
1696,9.79
2303,1.8
2633,6.57
1037,1.3
2067,1.08
1954,4.1
521,6.1
2482,1.99
2238,3.28
2069,7.85
2354,8.8
2700,0.69
1384,3.16
713,7.56
2553,8.72
1202,7.02
901,5.69
2162,1.69
2267,5.76
452,4.74
2424,5.68
2465,3.18
1330,6.21
2188,1.98
2657,6.11
1930,1.48
2406,4.13
348,8.13
1468,8.3
2207,9.9
2809,2.4
512,9.98
286,7.12
693,4.59
657,3.91
975,7.23
2747,4.4
