prefix,rate
791,8.5
1437,5.55
1368,1.54
2207,4.89
1889,0.96
1419,2.73
1756,0.64
2745,7.78
2279,7.59
1346,0.81
1991,3.33
1948,5.55
1589,4.18
1886,2.47
1257,8.9
2017,5.88
326,0.3
2097,5.31
1698,0.51
2813,5.21
150,3.91
2115,4.34
1149,0.21
570,8.33
2201,9.03
1333,5.79
1657,0.53
1726,3.64
1527,5.64
868,3.64
814,3.72
739,9.92
2542,4.52
173,3.08
844,1.31
2105,6.37
2241,3.87
848,8.93
1395,7.2
1253,1.3
864,2.68
2711,3.32
2098,1.71
1943,7.89
608,2.08
506,4.45
1061,2.0
627,5.81
297,9.14
2127,0.94
2171,0.69
1086,6.61
491,5.99
2953,6.41
2245,1.14
2892,7.76
668,3.68
632,5.44
2064,0.62
174,3.91
835,5.04
901,3.48
1133,2.57
1057,7.43
1287,6.21
2355,3.69
1833,7.18
630,5.39
1412,9.14
203,3.32
2059,6.07
2780,4.6
1261,8.02
2149,7.24
2047,1.13
1605,1.63
1225,6.76
303,0.59
1468,1.56
458,0.59
2769,9.64
2089,9.88
138,7.73
2560,9.88
790,6.22
2118,2.37
2675,1.27
2472,1.62
1060,6.67
1933,3.03
2768,2.64
2458,6.86
801,7.84
211,6.05
611,0.25
2407,6.16
2856,6.32
276,4.27
718,7.86
169,6.44
1420,7.79
2773,5.15
2248,9.68
1614,9.82
2377,6.56
1854,0.32
2494,7.72
1435,5.73
615,0.97
1364,5.46
427,5.3
1196,4.88
451,5.81
668,7.77
2058,6.3
483,5.06
2899,9.98
1681,0.49
2745,6.98
1138,5.64
2622,8.37
1019,7.91
1143,4.78
1869,3.51
852,4.33
1007,9.63
1307,3.62
2810,4.08
886,5.57
2106,0.79
670,1.71
836,2.66
766,1.65
2279,8.47
790,9.51
2823,9.81
1569,4.3
2946,4.53
327,7.75
869,4.37
2269,4.33
2351,4.1
2526,4.66
1267,9.71
527,9.87
2830,4.27
2865,5.13
345,4.09
1865,1.46
542,6.45
1539,4.32
392,3.85
2677,1.15
1666,6.27
217,0.53
2060,0.75
2426,6.15
183,2.16
2938,6.03
599,7.05
691,9.83
297,2.24
1730,8.9
2869,8.45
289,4.85
2708,3.22
439,8.02
2960,7.91
2974,9.93
2604,1.91
1321,5.82
1172,0.89
2958,7.4
1324,0.48
1550,5.59
701,3.62
2370,8.58
1336,9.18
2365,0.13
2439,1.92
2078,2.67
2260,7.39
1809,4.08
1981,0.4
500,7.34
1311,0.99
1405,8.84
1217,5.57
2545,3.34
1151,4.48
1645,9.2
2742,2.74
255,8.46
1902,6.29
1386,3.44
2845,2.12
2299,7.53
2986,6.39
1747,2.9
2502,8.66
386,6.3
1095,7.08
1622,4.01
578,3.91
1136,9.04
2582,5.55
854,8.07
1493,9.36
1891,5.46
1078,1.7
1484,3.87
2516,7.4
2571,5.06
2867,9.86
557,8.51
853,0.87
1872,0.24
2476,1.37
176,8.46
200,3.87
418,8.36
350,3.73
2757,7.97
378,4.96
974,5.67
2248,3.15
1419,3.98
1834,1.45
685,5.02
364,1.1
2961,7.43
1897,7.2
2710,5.03
1271,5.87
251,6.68
953,6.66
126,2.59
2765,4.69
2563,7.01
767,2.18
1242,9.06
519,8.87
732,3.26
2636,5.11
2680,4.33
345,3.98
2380,0.17
1564,1.28
1406,3.1
1363,0.8
654,7.2
1833,9.29
1008,3.47
1940,0.26
2292,8.35
1564,6.68
630,5.18
1149,5.15
2171,9.07
349,6.91
981,5.12
2308,1.61
1586,2.4
1178,7.87
1678,8.82
2138,1.07
425,4.86
1249,2.02
604,8.83
2001,2.22
1378,5.87
1533,8.33
1598,3.61
574,5.02
391,9.16
1204,0.58
1137,3.92
529,5.05
2642,7.45
747,7.73
2161,6.45
2417,5.61
557,2.39
1390,4.58
2214,1.84
2724,7.52
1072,2.63
2607,4.11
805,3.69
2545,2.86
2449,2.55
955,5.69
2996,5.92
478,0.71
1191,5.08
1952,2.54
2910,0.63
1140,9.3
1745,5.02
452,0.37
1686,3.08
658,1.68
205,5.67
2279,1.52
2112,7.28
260,3.88
1310,2.81
1981,1.7
1532,7.87
110,5.04
782,3.78
1647,9.35
202,5.47
1948,6.62
200,2.75
2788,3.32
379,5.31
2659,6.86
686,5.3
1078,4.6
2527,1.09
2790,8.01
521,8.3
272,9.47
1272,5.87
2907,1.84
1861,4.44
2270,6.4
1775,0.51
2884,4.66
1933,8.52
166,0.34
250,7.54
482,9.28
337,1.92
2276,5.08
2950,9.01
1697,2.58
1755,8.71
486,4.73
2019,8.77
1432,3.14
705,2.85
653,4.93
114,5.23
2059,2.4
2027,5.95
359,2.9
2844,8.05
272,1.78
488,9.25
1252,8.65
1080,0.37
1817,5.63
2268,1.76
2889,3.95
1310,4.44
1043,5.3
2812,4.56
1565,6.35
1818,3.5
332,4.49
1848,2.13
2186,8.61
1639,9.4
1179,1.05
228,2.38
1190,0.82
1336,7.63
2881,1.26
1007,2.21
1325,1.89
2547,8.69
2174,3.99
770,1.6
1916,2.0
1953,7.01
1053,0.22
1834,7.45
2612,6.21
1436,3.71
2642,1.44
990,1.41
367,8.7
2904,9.98
2491,1.23
503,1.9
1524,3.4
1504,3.51
1271,8.27
2037,8.4
2900,2.35
1564,0.31
1617,0.46
522,5.31
582,4.36
1928,1.98
1114,8.41
1478,2.16
2796,2.47
1944,9.86
764,6.5
988,1.88
1637,2.71
209,5.26
2611,7.64
949,7.4
505,7.53
458,1.6
1107,6.86
643,4.52
726,1.47
673,4.23
1854,6.7
1190,9.63
2146,0.65
1728,0.9
2542,9.74
2690,2.72
641,8.39
1345,3.36
2827,3.62
1534,9.06
2031,2.92
1998,7.13
1557,7.74
2369,2.6
1686,5.58
1521,8.73
2033,1.12
2915,7.94
2210,5.82
1793,3.87
2067,1.69
2919,8.9
1279,0.98
2268,7.13
2095,3.44
1379,7.29
1105,9.77
341,8.26
2481,5.23
2374,0.89
2284,6.08
1721,5.97
1476,0.21
1700,1.49
268,0.56
2923,7.12
674,7.01
537,4.7
537,5.94
2368,1.92
1825,8.97
2319,6.59
2372,9.18
1710,7.52
647,1.07
2428,7.23
1516,2.1
267,2.5
468,1.41
902,2.2
196,4.56
1442,6.21
2823,9.48
536,6.51
227,7.46
1663,3.09
881,2.23
2359,3.86
2992,6.89
674,0.1
107,5.83
1194,4.67
2669,9.28
175,1.05
1960,7.54
2717,9.53
1928,5.91
689,2.33
2665,5.41
2151,5.53
432,2.98
118,5.14
1701,9.64
2194,4.83
990,2.58
2797,0.22
1233,1.1
1602,6.54
2983,1.09
367,8.79
2573,2.51
1915,1.41
2401,1.87
2603,4.77
1044,7.7
1765,9.8
811,9.12
787,8.57
1951,8.59
1305,4.51
2816,5.11
1786,6.93
273,7.86
959,7.44
1890,7.35
1308,5.27
2464,7.43
2458,3.32
1219,5.55
1331,4.07
1395,0.85
1667,9.03
1210,2.11
2399,2.72
1454,9.77
173,2.36
2469,4.94
302,0.21
2130,3.15
967,4.72
2539,8.62
2360,2.14
2144,7.44
2712,6.87
1399,2.84
2005,1.21
1061,8.87
625,2.41
2860,7.0
998,6.52
1539,8.93
1065,4.23
2925,9.32
1529,9.78
1294,6.73
1116,8.47
230,7.96
1026,7.28
1818,2.36
1621,3.48
884,0.66
561,9.34
605,6.25
725,7.18
507,9.43
252,0.63
456,9.46
2477,6.63
2551,0.59
2325,5.81
149,1.31
1738,1.32
812,9.21
2337,0.68
1480,2.05
1873,7.0
2907,7.53
2269,5.34
1308,3.26
534,0.2
2466,1.47
1693,4.25
309,8.18
290,8.82
684,1.08
2753,1.31
938,0.75
2346,2.78
895,5.23
191,2.51
2049,2.41
666,5.1
2995,1.72
224,1.85
2460,3.84
2625,5.21
2387,9.52
2164,7.14
2436,1.33
2960,9.36
1646,8.3
2783,5.67
1902,6.91
1178,5.74
1510,9.83
1420,5.39
1125,2.08
462,0.65
2640,1.19
1093,5.88
1216,1.61
206,7.48
262,6.2
2670,0.51
2811,2.68
1797,2.51
1238,0.66
495,5.63
2162,7.57
2031,1.69
748,6.2
1135,3.99
1404,3.7
1423,1.99
2883,8.27
1910,3.69
2785,1.81
1919,7.11
623,4.78
750,9.74
314,2.27
2468,2.18
757,6.79
1171,3.12
575,0.52
873,1.01
2912,2.55
1263,3.6
1777,4.52
1493,9.06
621,9.3
1930,5.16
956,9.28
2380,6.23
1913,2.7
2407,5.64
1155,7.47
1794,8.11
837,1.79
1145,8.15
901,3.23
518,3.4
676,8.08
1909,0.25
327,2.82
273,7.72
2111,6.14
166,3.66
210,1.47
2732,8.62
1778,7.97
1687,9.31
2700,3.93
2477,7.88
2838,0.39
1635,5.36
2985,5.27
1061,9.02
473,4.87
1324,1.5
2944,5.88
228,3.59
1582,8.88
2657,4.78
944,8.71
2219,7.57
2563,7.6
416,0.77
2743,4.64
1710,5.76
1360,3.76
2851,1.22
995,0.15
196,2.05
2107,4.81
472,9.42
837,2.4
2793,6.32
715,2.72
632,0.48
2618,6.0
352,4.19
2188,8.12
1927,6.02
1285,1.54
2493,7.3
546,2.22
2702,9.78
138,6.93
346,8.8
2206,8.72
466,5.65
1299,5.85
212,1.71
384,3.43
1380,9.53
939,8.94
2436,1.88
1587,2.32
934,5.76
1159,9.63
2909,8.35
1235,8.12
2589,2.61
1106,5.36
2599,6.42
1233,3.13
453,8.53
2378,3.31
1402,1.0
2413,5.87
2770,7.16
2409,2.79
2527,9.69
2538,6.87
1676,6.09
161,5.9
2750,6.84
2672,9.01
635,6.27
1367,8.53
1673,4.79
802,9.26
143,5.03
698,6.19
2621,5.62
2739,1.4
1299,6.15
2342,3.53
672,2.4
2061,2.45
166,5.63
2726,7.8
648,0.27
1108,7.05
1231,4.09
2858,8.61
1039,1.2
1108,0.86
401,3.07
2342,4.38
2691,5.43
2051,0.36
2792,7.94
163,3.98
1920,0.82
2405,9.84
1335,7.61
2642,1.06
1360,1.92
721,6.33
1269,4.53
904,2.84
2561,0.59
1019,2.52
2311,2.74
2911,9.98
2092,3.83
1381,6.59
2237,6.46
2467,2.7
1939,8.49
1226,8.0
169,4.72
2294,4.68
875,9.39
280,0.82
189,8.9
2409,3.12
1849,7.91
681,2.14
2953,2.45
1422,6.35
2946,0.94
1242,3.9
362,1.7
2424,0.74
2123,2.21
1078,4.17
2385,6.62
2686,6.38
1887,1.98
1620,8.04
1999,4.5
2522,3.76
332,4.8
578,2.72
234,7.92
2053,4.0
720,1.66
476,7.53
2941,4.91
1196,8.52
855,2.15
2043,3.41
1742,4.95
2601,0.25
1181,4.74
1862,5.94
275,4.29
722,7.79
2673,0.12
554,7.49
2326,6.17
2703,4.31
1266,0.86
581,6.97
1033,2.32
1002,6.92
242,7.14
1452,2.85
540,7.1
717,0.81
975,5.8
286,0.23
2969,9.62
1743,6.39
2123,1.13
425,3.41
2514,8.24
235,6.77
2698,0.37
2973,7.16
1409,7.73
2014,4.13
197,5.85
274,3.15
1370,6.66
2176,2.5
1898,9.92
589,5.64
2613,5.21
160,2.36
2506,2.57
1422,0.64
1996,5.45
2881,5.92
2001,1.09
927,2.28
2413,7.68
2569,3.63
1910,1.61
304,0.35
1764,5.59
373,1.65
2827,7.69
1898,8.63
2854,6.55
2213,4.12
2229,7.02
2710,4.03
2788,5.66
2781,8.21
568,8.99
2833,8.41
1577,5.44
293,8.16
428,2.25
2426,8.44
2419,1.82
345,9.89
344,9.29
2658,3.5
643,1.84
569,2.48
2146,8.59
165,4.47
132,1.97
1240,8.12
986,4.6
346,8.87
2667,8.91
2456,7.78
2726,5.53
1361,9.87
2270,0.66
2599,8.31
2880,1.22
1173,1.16
468,4.11
1969,3.62
2003,5.65
154,3.77
431,1.22
1582,4.09
2487,5.41
2724,4.58
2004,3.62
2790,2.41
1988,6.6
1554,9.12
695,8.75
2581,4.63
2655,2.68
1994,1.16
209,0.5
1164,2.89
1124,3.02
351,5.29
2820,0.86
2109,4.03
2908,4.79
1900,2.59
616,6.11
540,3.63
2138,9.74
975,5.43
889,9.55
1967,9.69
1709,1.62
2641,3.17
904,5.01
566,2.94
757,1.02
1221,5.35
283,3.06
2502,9.08
1179,5.99
746,1.46
1922,7.87
1065,9.63
2403,1.1
2979,5.19
1178,0.76
2372,5.13
988,0.97
1128,3.93
1778,3.09
873,5.13
2012,5.08
2195,7.25
2909,1.45
2247,2.09
2154,7.94
2072,9.83
1705,6.79
774,4.41
2933,3.18
1690,5.6
1847,3.24
1269,0.59
1135,5.54
2483,8.41
626,2.44
2911,2.96
2412,2.38
1367,9.51
2609,5.62
1673,5.37
1010,2.89
1818,5.58
2941,7.4
831,7.05
248,6.39
463,0.97
2177,5.01
2236,5.42
1705,5.57
891,5.12
1513,0.9
806,2.73
1893,6.14
1774,3.96
1166,9.35
2828,1.77
1383,7.13
2273,1.23
2791,5.01
2958,7.79
835,7.21
610,4.3
1206,5.44
2942,4.19
1396,2.08
2968,0.12
1721,5.13
816,6.94
2863,9.44
2114,8.59
2602,2.48
1853,1.01
928,5.21
557,5.98
2035,1.95
754,4.1
619,5.97
2704,4.26
2929,5.73
2523,5.14
1500,4.37
2006,8.01
1197,2.17
1603,2.83
308,0.57
1233,0.65
1879,5.09
2780,5.29
924,0.71
873,1.47
2167,7.56
268,7.41
1833,2.51
2560,3.53
307,7.99
2359,4.48
877,7.52
2549,5.72
2690,8.94
1608,1.56
2332,5.17
436,5.9
2451,7.42
2286,5.25
2449,3.85
521,8.0
269,5.5
2683,7.02
1757,2.01
2765,3.83
257,1.43
1996,1.41
1046,3.16
2319,1.92
2823,5.81
2354,2.88
907,0.86
2789,5.4
1029,8.18
2354,5.32
851,0.25
938,9.88
2752,5.45
2668,5.51
1886,9.04
707,3.07
1627,2.41
226,9.91
2919,9.84
1440,8.17
2322,5.43
2236,8.55
273,4.87
1342,9.11
1613,3.08
991,1.91
151,5.35
788,3.02
995,6.53
1566,4.39
2235,0.32
143,2.24
1953,1.93
1446,1.33
2888,4.09
2149,0.85
323,4.99
1474,8.44
2580,8.6
1750,7.21
280,5.4
558,0.44
718,3.92
1295,0.27
2275,7.15
2630,7.82
1175,4.93
2481,2.84
1796,9.73
2446,7.8
2131,2.93
2440,2.34
2307,8.37
119,8.55
213,0.8
484,2.73
587,3.19
2752,6.1
1142,8.59
2597,9.34
2807,9.17
1950,4.6
607,6.95
869,7.69
1054,8.69
2660,8.66
629,8.72
2859,5.45
167,3.77
552,8.36
1417,2.12
2963,2.82
739,7.72
2297,7.1
1544,6.1
1567,8.05
134,5.35
2398,2.65
2128,1.92
699,6.83
1992,5.32
976,4.41
1841,7.85
1792,9.76
1918,9.42
370,2.74
2632,1.12
522,0.94
2147,0.49
2486,9.43
695,3.62
2272,1.7
243,1.06
2098,1.93
989,2.1
1536,9.61
2779,6.09
2653,6.73
740,6.91
1263,2.38
123,0.92
156,5.09
416,1.65
331,4.9
2475,1.71
1409,9.21
1768,9.39
1835,8.76
2890,5.33
2894,0.19
1574,5.69
957,5.86
1931,3.75
944,2.3
1231,5.64
1144,0.26
1869,4.98
2323,5.64
2098,6.85
1447,6.49
1220,9.86
2333,5.8
2524,1.68
1843,7.43
1572,7.82
2628,8.11
684,3.92
2756,3.87
2313,3.82
2587,6.71
2192,1.44
1889,4.04
211,7.23
1340,7.15
2478,4.32
2282,1.27
827,1.43
1631,7.37
2465,5.64
2106,3.28
1972,5.46
200,8.29
2514,3.91
1591,7.54
2362,8.33
1313,2.46
1998,9.91
249,5.34
2647,3.86
473,0.23
280,2.19
2581,0.87
371,9.33
1847,2.79
658,4.98
771,2.64
1738,6.05
2130,7.21
835,6.61
648,8.56
943,5.15
1415,5.14
333,7.58
1053,9.15
1237,0.49
1911,5.75
1375,7.72
526,4.71
133,1.67
822,2.42
898,4.03
842,4.74
167,8.84
340,6.98
1608,4.95
2766,3.8
2623,1.76
817,3.19
1426,2.01
297,9.08
1913,6.78
1367,0.25
725,5.69
2973,8.55
2471,6.05
2118,9.2
2144,1.87
1002,4.64
2721,2.24
2449,5.33
612,2.19
377,1.1
706,5.38
2653,0.13
1152,3.08
582,2.08
376,2.26
1258,2.41
1211,3.72
2491,7.44
1202,4.45
2181,9.35
927,7.42
1521,0.19
1059,2.17
1021,4.47
894,5.6
2594,3.78
2002,2.32
1473,3.18
1519,9.88
1680,6.88
1865,3.85
2076,3.66
598,5.03
1586,6.88
1831,9.01
104,5.69
2887,0.68
1349,2.67
2087,1.96
2745,1.06
2398,2.41
933,0.98
2062,6.01
860,6.55
2717,4.63
527,2.54
277,6.04
1259,1.16
2096,0.17
2789,5.68
2657,5.82
2668,7.88
2436,0.95
2774,7.84
234,7.15
300,0.17
1084,3.52
2726,3.18
1167,8.13
2870,9.21
359,8.27
1273,0.8
675,3.8
1080,0.82
240,7.88
1310,7.57
860,2.59
1469,5.93
1936,7.42
2329,8.22
694,6.86
1205,8.02
1845,8.87
519,2.5
433,9.35
1083,1.41
954,2.85
1518,2.17
1335,7.04
2608,2.12
1484,3.49
570,3.38
1133,0.76
291,0.8
1453,6.45
160,9.99
2934,8.92
905,3.36
2412,9.66
2678,9.58
1976,0.44
950,0.33
1011,9.01
156,1.07
2934,3.0
2187,1.63
1701,4.57
933,4.09
1901,8.63
2762,8.98
899,1.64
2805,7.14
1340,6.46
2755,5.67
2604,4.16
819,7.14
1288,4.75
965,4.52
1441,7.41
1864,4.62
2453,8.18
2081,4.84
249,8.64
1921,7.81
2925,4.44
1812,8.62
1157,4.8
446,8.52
2561,6.52
470,5.5
2073,0.5
138,0.86
2057,1.07
288,0.41
1478,9.33
2315,6.46
2243,6.9
2301,6.76
851,6.59
2651,2.67
1199,2.05
1251,5.67
2448,9.13
1374,3.27
550,0.92
1845,3.58
2721,7.79
890,2.34
2316,3.42
754,2.5
291,3.38
1418,6.58
2958,5.61
1416,3.41
1497,6.84
2852,1.45
151,7.96
890,4.07
2265,6.34
143,2.31
1764,6.41
1656,9.19
549,4.02
1656,8.36
252,8.03
285,4.62
2501,9.23
1187,3.85
931,8.17
2048,1.17
1684,0.76
790,9.45
2011,5.66
2419,4.4
2999,5.19
1221,5.22
2889,9.73
2442,2.71
319,3.32
1274,5.38
2856,9.05
199,9.34
275,5.31
409,6.51
661,2.5
176,6.75
2878,0.28
1319,7.04
888,3.54
2087,1.15
2868,8.4
225,4.32
2788,9.34
368,2.7
983,1.78
2703,3.89
1704,7.88
2670,7.49
134,4.36
2494,5.28
1454,8.35
116,1.52
961,3.91
2617,9.96
2358,2.57
275,6.71
1684,2.92
1813,7.86
2083,9.37
2317,9.16
806,9.17
2773,4.12
146,7.87
1058,3.79
396,8.19
2493,0.66
1797,9.87
2661,8.6
242,9.65
1852,3.23
1479,9.19
1276,6.26
1414,2.57
2529,4.71
602,8.48
2749,7.13
180,3.78
2977,4.57
2638,4.21
2881,5.83
2029,5.58
2300,3.03
1552,1.92
1122,3.92
2902,0.44
1500,5.72
1782,5.42
2808,7.55
882,5.37
2848,0.82
501,2.57
1772,9.4
1000,0.77
1862,9.38
1893,2.9
1950,6.42
2700,9.42
1663,8.02
2064,7.41
250,4.22
455,4.61
195,4.78
1771,5.6
2742,3.7
1115,1.04
2460,3.55
2871,7.73
1702,5.37
2568,8.54
2247,7.51
700,6.41
263,8.52
439,6.5
1685,5.32
1044,8.55
1284,0.64
1018,6.33
2399,5.66
2348,2.08
1797,3.49
2132,1.12
719,2.75
1184,4.85
379,5.28
2669,8.08
1301,1.14
2470,8.29
1648,6.4
969,7.1
2912,8.73
1614,7.72
1522,4.99
1651,9.25
2106,1.27
910,6.4
583,3.64
373,7.51
744,6.54
2626,7.47
2031,5.96
474,7.08
2774,0.97
1836,7.82
1202,6.27
1510,4.71
1233,5.71
2540,9.48
2265,4.01
2155,3.23
995,8.04
837,2.68
2284,8.1
1487,8.42
130,3.67
1880,6.2
2292,6.45
1435,9.04
2027,6.54
146,6.12
1682,3.64
1850,8.33
1154,0.28
2470,6.79
1414,4.52
2164,6.93
2605,4.28
471,5.91
484,6.12
2413,9.62
1190,4.85
2176,0.2
2292,4.18
2157,5.47
2055,9.84
323,0.13
1455,2.8
1373,4.75
2063,6.11
1905,6.42
806,9.77
2285,1.9
1776,0.4
853,8.12
1734,0.33
644,8.41
1832,7.52
133,4.68
2570,7.64
985,7.94
2122,4.51
197,4.55
2307,8.91
2389,0.6
994,1.93
2762,2.15
324,8.15
460,0.75
1904,2.89
1822,8.79
1938,3.03
334,4.25
2623,8.4
2647,5.85
1827,0.3
1247,8.77
1677,9.95
1360,2.66
1769,0.2
2546,3.15
781,7.01
1219,8.4
2373,3.57
2804,7.3
1658,7.7
1016,2.97
1595,9.02
589,5.93
778,5.93
2027,5.67
1427,9.15
2663,4.87
477,4.15
1569,1.92
652,5.15
1834,0.86
536,3.35
2303,0.19
372,3.81
2500,3.87
679,9.31
1510,0.35
2847,7.46
2565,3.07
112,0.35
1764,3.99
2247,5.2
2453,0.59
227,2.46
1216,9.43
2090,3.65
1091,4.55
2627,9.58
1589,8.52
571,6.96
563,5.57
129,9.44
844,6.52
1505,4.25
777,7.3
2074,9.21
730,2.77
1498,2.27
2773,2.12
1300,6.37
1899,1.56
1416,6.2
215,0.95
1716,0.17
1759,4.18
444,0.35
2654,0.74
1328,3.05
647,6.01
511,3.39
1819,4.82
662,0.11
2618,3.41
2334,9.29
1658,5.6
2659,3.1
1873,5.43
2936,0.95
2296,5.43
2205,1.81
107,9.84
2570,7.42
1280,4.14
1166,6.49
1029,5.81
2946,7.55
952,3.41
1560,8.58
1073,8.24
554,3.23
2518,3.2
221,4.59
2653,0.83
124,5.03
2955,5.54
1155,4.33
1633,5.38
1717,8.28
2615,5.22
2299,9.12
1793,5.02
2747,0.56
2267,5.14
1340,5.23
1888,5.31
1145,6.66
574,7.04
2198,5.16
1466,8.64
2737,1.74
438,4.98
903,7.89
2083,3.37
1535,8.44
2531,1.15
1810,3.77
2662,0.79
2392,1.57
890,3.22
2321,0.36
1116,4.5
1217,1.63
1415,9.73
2102,5.13
332,4.64
1332,0.15
1928,7.7
410,5.83
1754,7.23
2083,1.78
2158,7.97
2711,1.73
374,2.41
799,7.45
1570,2.42
2643,8.39
155,3.31
2050,9.51
2262,5.01
2917,8.13
2694,1.79
288,1.08
707,6.41
159,6.86
878,2.02
1732,6.92
2145,3.61
808,9.12
435,8.15
2491,4.85
938,3.7
1334,5.45
561,0.53
1934,0.36
2304,1.39
1453,5.3
1399,7.91
534,7.53
121,9.71
2298,6.55
1493,4.52
2790,8.65
2625,8.57
1233,8.21
912,9.08
1445,7.69
1128,1.8
2780,1.77
774,2.76
1678,2.41
2921,7.54
846,9.83
1981,9.36
2051,6.77
1079,2.96
459,7.48
2184,9.18
1062,1.29
443,3.09
1697,7.26
2440,5.06
1906,9.09
1198,0.27
2347,6.34
2805,3.0
2118,9.1
1286,5.29
113,7.08
149,4.42
1968,4.68
2291,4.86
2920,9.02
2253,9.59
905,2.11
2177,7.99
2359,6.44
1403,4.7
596,1.38
677,8.17
1889,1.02
619,8.97
1282,4.61
404,0.3
565,2.52
524,9.53
2126,7.21
1509,2.96
775,2.39
1373,8.32
2781,8.53
1792,4.4
2275,9.0
2662,9.87
2433,7.87
2369,8.84
280,2.78
1359,2.12
444,5.82
1633,0.91
568,0.17
2943,9.35
2917,1.74
122,2.8
1259,2.09
1708,4.12
1341,6.71
562,1.09
1318,7.63
998,8.85
2343,8.47
977,0.8
565,6.3
2464,8.61
2192,7.25
763,5.9
1797,7.25
751,6.51
122,4.9
2123,7.94
2282,9.16
1355,4.98
875,8.5
799,8.16
1208,1.0
2426,7.29
1699,7.52
518,5.68
1396,7.39
200,3.93
2787,8.11
2977,9.39
1208,4.55
1936,1.67
2594,0.25
2665,1.13
1758,1.98
891,3.77
1869,4.81
1871,2.92
2703,4.35
440,0.54
2512,4.94
1069,6.94
579,7.11
2891,6.25
2721,8.56
1938,9.79
2715,8.18
1387,1.06
410,1.18
1071,3.03
1186,2.49
2920,9.4
2005,6.88
2136,4.74
2901,4.8
1835,3.45
369,1.75
1741,7.69
2554,8.7
830,0.95
1318,0.36
146,7.25
602,8.73
2852,1.68
756,5.29
185,8.58
2788,9.58
1487,1.41
2257,0.83
2096,7.71
1113,8.69
941,3.72
778,6.49
2869,5.17
2124,9.43
1728,2.73
2108,3.78
1187,3.8
1281,0.71
734,9.83
1840,8.3
2311,4.07
1463,6.42
2078,9.7
1673,9.05
346,9.19
210,5.32
1382,2.0
2387,6.44
1405,0.33
1282,3.33
1699,2.55
315,2.96
641,1.3
2882,1.68
2927,5.12
1556,7.18
2322,4.1
1290,4.23
2888,6.2
1873,1.97
1354,7.12
2996,9.24
2089,1.18
2769,3.38
2235,7.17
2665,3.61
2369,0.78
739,4.74
2844,3.76
1088,1.57
1302,4.63
1827,3.31
717,6.81
226,4.95
2792,4.55
2591,1.25
727,7.35
2611,4.84
525,5.8
1129,2.35
177,7.15
1543,7.11
1036,7.78
821,1.11
391,7.55
2666,1.76
2857,3.91
734,0.38
2340,4.16
1921,8.06
2213,8.32
2626,3.04
2074,1.3
2931,9.49
2352,9.61
222,0.97
2931,7.05
1225,1.37
857,5.69
1340,8.58
2182,8.2
1214,2.76
616,3.73
2542,0.95
1949,9.82
2389,0.96
1787,0.49
1536,3.83
2625,9.05
2561,6.88
148,6.24
1477,4.64
1290,0.36
335,5.19
2807,3.22
1927,1.41
2989,4.71
1350,1.32
2604,1.35
2750,5.75
1209,3.88
200,5.82
716,3.67
1973,5.83
758,3.84
2941,7.3
1029,8.07
1665,9.61
340,0.57
338,3.63
245,4.87
2834,6.36
1611,7.16
643,0.61
1675,6.44
1596,3.32
205,2.88
518,8.41
671,2.84
2138,7.31
2477,2.98
2286,5.12
217,4.47
1942,9.89
159,8.66
2579,4.2
603,3.39
2800,3.05
2228,7.49
265,6.56
838,7.7
118,6.93
2207,2.19
1073,5.95
1785,1.09
2941,2.11
830,1.98
1536,1.66
2915,9.72
102,8.54
2939,7.26
2274,7.02
1756,1.57
2644,7.71
1494,1.3
1957,0.24
2771,5.88
839,9.47
1247,7.66
1965,7.36
1006,2.06
2042,1.34
1212,0.39
2693,9.92
1342,5.63
2652,9.38
722,5.78
478,4.98
2059,4.38
1999,7.04
627,2.8
2832,2.17
1968,4.39
1341,0.12
389,1.71
2856,7.81
1408,4.15
1053,9.87
1918,4.78
1061,8.14
2357,7.83
2373,2.97
1468,9.98
1023,3.85
2002,4.51
1433,5.65
1582,1.84
281,7.24
162,6.29
2277,2.54
2049,9.23
1584,0.21
2512,7.64
283,6.99
2697,3.07
2392,3.92
1763,3.72
743,6.33
2047,3.03
2650,9.27
767,7.84
1754,0.35
1516,8.12
463,5.02
2948,4.44
973,8.33
2894,9.46
1903,7.8
205,0.72
1854,2.97
2209,4.4
1257,9.96
2200,3.4
190,1.44
2718,2.85
1826,9.35
2345,9.72
2174,5.67
740,1.87
2363,1.75
636,6.36
2288,0.56
1084,5.49
1716,8.5
2330,5.55
1882,6.96
1888,5.12
1063,0.39
229,2.7
1039,8.72
2622,2.9
1870,0.77
2296,9.16
755,1.58
928,4.7
2742,7.94
1894,4.33
1393,5.61
1671,2.47
1427,5.05
1490,3.09
2874,9.34
901,4.43
2695,8.33
1762,0.63
2209,8.68
2136,9.41
463,0.6
916,5.39
198,3.69
1960,3.96
1942,5.68
2348,9.74
708,2.82
1363,5.29
1914,1.41
2407,8.24
612,2.98
467,8.02
2956,7.82
2117,4.47
2824,6.11
2248,5.46
815,3.19
2221,0.73
784,9.76
2501,0.98
922,0.14
571,3.84
2319,7.23
1600,4.8
108,7.44
691,2.84
980,5.79
2250,0.66
911,8.5
1080,7.79
1661,3.16
2187,3.77
2984,3.18
1353,0.96
486,3.5
228,0.17
2409,3.65
1041,9.01
2140,3.2
2137,6.59
2190,1.09
1819,7.45
1630,8.71
941,9.74
