prefix,rate
1490,9.35
2290,0.9
2959,8.8
2237,2.15
2594,5.33
813,0.32
402,0.87
2974,8.85
641,5.05
2851,7.1
1337,7.54
2313,5.57
2558,4.04
2844,4.69
2694,2.08
1250,4.84
1780,4.59
2196,0.7
1189,9.57
2503,1.71
2982,8.49
1859,6.8
2066,3.78
1205,6.93
672,5.48
2301,5.8
1358,1.59
691,4.35
889,8.45
2445,8.81
2669,7.68
2784,7.89
919,1.38
2503,1.29
2840,0.92
2371,1.48
2248,4.21
1883,0.79
1997,0.71
1375,4.81
2413,7.23
207,6.37
1042,0.76
2393,5.51
1070,1.34
2253,4.74
1029,6.07
391,8.81
2313,0.81
967,2.02
2651,7.02
185,4.65
2393,4.65
1748,6.67
2116,5.86
585,4.92
298,3.15
659,1.59
339,5.68
2919,8.29
2548,6.37
1142,6.05
1685,8.61
2164,7.92
807,3.57
956,3.52
732,1.7
1017,7.78
2370,3.28
232,7.62
1612,0.91
526,9.8
448,6.12
1148,9.21
2002,8.8
2097,8.98
356,9.8
198,2.18
1176,0.52
1404,5.92
1347,8.28
2116,8.57
1170,5.64
2776,9.01
2267,4.66
2161,0.9
1994,6.21
662,6.11
2101,2.85
948,9.97
909,6.9
794,7.37
2035,5.56
751,9.92
1501,6.88
2934,6.94
376,4.91
2398,8.99
493,8.66
2764,6.77
2445,3.38
149,5.9
223,5.33
2823,3.09
2757,7.51
2164,7.14
1856,1.21
839,5.83
931,5.1
2825,5.81
1077,5.07
1175,6.14
909,7.8
2847,5.59
1162,1.7
2508,9.08
2789,5.56
1240,9.32
1657,6.08
2819,9.19
2583,6.04
671,6.56
2209,0.84
1449,0.77
1515,0.66
1887,1.49
581,5.16
2114,3.81
762,7.09
1002,8.26
2219,3.27
2679,9.5
2799,0.56
2526,8.29
1116,8.69
2041,3.01
2321,5.1
662,5.96
1688,7.5
1707,3.95
663,1.35
562,6.45
426,4.6
837,0.23
1195,5.37
1939,7.94
1301,4.18
1127,8.06
352,7.2
1809,7.24
2271,3.79
1795,2.24
2955,4.3
534,3.74
2658,7.17
1506,3.07
208,8.87
2706,7.69
2624,6.28
321,1.16
2114,3.43
664,0.62
2717,1.31
2703,2.6
843,8.77
2488,6.83
1955,9.55
1375,3.91
367,9.51
617,0.53
2414,9.21
1357,7.48
108,2.32
2069,3.98
1840,8.89
1496,5.78
2678,7.59
1806,1.69
148,7.26
320,2.05
226,1.73
2379,3.87
328,4.16
393,8.79
2894,2.9
2283,2.05
756,4.1
665,4.58
1629,1.94
1315,6.42
635,0.18
334,8.16
1822,1.8
1162,4.11
1761,2.25
1553,8.79
392,3.76
2161,7.77
746,7.38
1121,5.63
274,2.78
2746,9.45
634,9.28
988,4.36
1509,0.45
1219,9.92
257,4.1
1676,6.97
2835,5.46
2631,9.37
413,3.65
184,9.56
1497,6.72
2977,8.66
2335,1.38
2171,7.96
1992,3.47
549,8.16
988,9.35
1369,0.68
297,1.62
1120,1.41
2329,5.82
556,4.52
418,4.37
891,7.04
331,9.24
2418,7.57
1859,7.1
2032,7.43
2296,8.62
2105,9.21
1147,8.05
2482,8.75
829,2.83
1963,4.65
2476,6.89
1387,2.88
2391,4.12
2215,3.3
1513,4.65
122,4.42
1847,9.82
341,8.05
1115,2.78
2959,5.15
816,4.91
2133,1.33
911,9.34
2671,5.21
865,5.65
1180,3.31
277,1.1
2810,0.11
1312,2.72
2481,7.34
221,2.37
2293,4.78
1071,8.61
1963,8.48
1741,8.25
652,8.95
1630,6.85
2025,7.95
1101,1.89
1955,2.13
2088,8.04
1112,1.39
2530,6.57
2868,2.64
2653,6.07
483,1.82
2533,9.23
2341,7.7
2774,3.87
2633,3.6
1694,8.46
1890,1.48
2659,3.67
1019,4.24
2303,6.22
2816,2.78
1984,6.43
2640,8.08
849,0.75
1899,9.8
2952,9.21
1231,4.06
2770,8.69
976,5.34
1057,7.81
985,1.8
491,8.05
1341,5.47
1596,0.81
1315,7.0
1037,6.51
666,8.39
1628,6.22
2273,8.84
543,9.42
477,0.22
2557,3.9
1620,6.51
2958,2.6
580,3.26
970,8.02
1300,1.78
999,4.55
2019,3.03
1890,7.93
2577,6.41
1359,2.95
2249,1.52
1889,6.53
2576,9.96
2183,8.14
2479,8.71
2119,3.49
2690,3.46
1088,5.03
1033,2.69
1135,3.25
1695,8.2
978,9.93
662,5.32
655,7.96
1272,9.69
1149,6.4
1569,6.45
2258,9.02
855,4.25
674,3.09
2004,3.27
587,0.97
766,8.01
2659,4.07
778,1.15
254,5.29
1700,2.76
1545,6.78
1864,6.63
1154,7.0
1866,1.76
1569,2.8
2264,1.84
2108,9.85
321,2.66
1380,5.98
971,9.44
1758,3.35
262,8.49
2492,4.29
1249,7.98
1764,4.0
2806,0.28
1759,1.8
1516,9.07
1193,7.87
795,8.41
329,1.49
2410,7.33
1605,9.18
738,2.65
1934,5.24
1255,6.67
2872,6.51
1850,6.39
973,5.53
799,1.69
1508,5.36
517,6.27
372,6.19
1610,0.63
1013,7.85
1455,6.24
1384,4.07
254,9.02
713,3.62
835,9.78
931,7.58
2183,2.3
1614,0.13
885,4.96
1068,0.72
1150,6.4
883,7.79
1883,2.46
1479,8.2
1851,9.42
562,3.32
373,3.61
2405,8.26
509,0.45
1405,3.11
2507,4.87
1671,2.29
175,0.47
496,5.12
1016,2.35
513,0.83
1428,6.1
1552,8.86
1245,5.84
1248,1.0
2550,0.55
2367,8.55
2956,3.57
2941,4.45
2602,2.33
110,1.93
1242,7.89
2324,0.25
2827,7.7
360,2.85
822,9.58
2222,1.46
2854,8.55
1556,3.92
682,2.65
1890,4.69
282,3.77
599,3.52
842,1.06
704,3.04
2828,0.32
326,2.11
2923,3.32
1413,4.63
1728,6.78
1382,5.6
2646,3.71
384,7.47
1362,0.46
867,6.36
2781,5.36
465,2.12
1151,8.95
1280,9.29
2207,4.55
1881,4.15
948,4.2
2965,9.98
2333,3.16
2939,7.88
2568,9.83
2313,5.65
2704,9.49
926,0.62
2906,6.5
2342,7.26
869,6.45
1987,2.28
1691,1.5
1273,5.48
2951,9.02
2676,7.97
2238,2.48
1441,3.96
2737,1.93
2017,6.66
566,5.82
1619,1.23
2476,0.46
2922,5.9
1002,8.46
2192,1.16
2825,7.68
2535,3.17
2665,8.14
261,4.69
1439,0.92
572,5.38
405,2.65
2682,1.68
2228,2.78
452,4.95
2495,2.28
248,4.2
436,2.3
2674,4.39
940,6.15
2261,5.32
2646,2.55
1238,2.39
573,1.94
1098,5.83
1533,4.7
915,8.22
1397,4.38
1581,6.3
1329,8.7
2100,8.94
491,9.61
747,1.62
939,3.94
816,1.64
1502,1.25
1267,5.02
2105,2.92
2958,5.62
764,9.78
1490,6.23
2371,4.58
1869,3.44
1066,2.68
1624,9.06
2960,6.88
1369,1.53
1148,5.47
1095,2.27
2383,8.09
1210,5.84
2098,8.09
118,9.11
1715,1.68
1330,7.89
2591,3.17
2995,2.08
2919,6.29
2346,1.17
1776,9.94
2222,6.09
1618,6.83
947,7.55
847,9.78
626,5.0
1087,5.31
2343,9.99
405,8.6
785,9.76
2348,0.45
1816,0.49
2180,4.82
426,8.26
942,9.65
110,7.0
1644,0.66
1645,5.78
1451,5.25
2406,4.75
2300,1.55
2598,3.84
116,5.23
2790,3.4
464,2.73
490,1.94
1283,2.08
2963,6.63
1330,1.42
2585,4.13
1149,2.02
1216,2.37
1199,2.3
794,2.98
1841,7.7
1128,4.12
246,2.58
2458,5.44
2724,3.28
458,5.87
2385,1.36
2470,7.46
1702,9.94
2348,7.22
1756,0.56
1958,6.16
560,4.53
2545,4.86
609,5.67
739,4.74
1804,0.84
2769,0.46
521,9.65
577,8.57
2023,7.66
1387,2.09
2004,5.32
939,6.74
1754,0.84
2999,9.6
878,3.16
2616,4.83
2649,9.15
939,5.32
2846,2.93
2312,4.94
1879,9.86
1188,1.95
1619,6.59
1601,2.41
646,6.25
1550,7.54
1622,9.69
2401,8.53
316,2.01
498,5.72
2645,3.05
1303,5.77
969,3.42
1754,4.49
2956,1.42
1371,6.31
1755,3.45
2267,7.61
2449,9.42
2292,3.04
1763,2.71
2892,0.89
1787,7.22
1978,0.35
170,3.0
752,0.45
2597,0.71
1381,4.44
151,4.13
2500,0.19
1404,9.62
939,0.44
2374,9.57
2056,5.5
1793,3.59
969,1.62
1672,3.82
377,0.68
2627,6.47
2944,8.24
1814,7.07
1577,7.56
256,6.93
933,0.26
1033,2.59
2100,7.4
560,7.6
2993,2.93
2729,6.94
2465,7.05
2498,7.09
1883,8.2
1629,7.16
1206,2.36
2760,4.12
1456,8.87
1601,8.88
353,2.98
2286,5.05
391,2.63
1659,5.82
1228,9.58
1108,4.63
1325,7.85
2564,4.04
1749,2.31
2993,2.7
1524,7.18
2995,4.8
1324,8.98
1939,6.77
1747,3.27
1511,9.39
1895,6.6
2963,7.41
2337,3.78
1097,0.52
386,2.74
2259,8.38
1467,7.8
139,1.42
1698,3.58
2059,5.67
971,3.39
2262,8.97
1576,5.71
2063,4.6
2615,3.25
100,1.53
2579,2.26
1777,5.7
1883,9.13
773,6.7
2665,9.29
426,4.92
2295,3.03
2814,1.81
1781,8.39
483,6.68
1617,3.2
2695,8.2
1935,0.73
338,9.12
615,1.94
918,1.52
978,4.42
2579,3.14
1500,8.53
2096,2.02
1405,4.25
1225,3.12
593,1.35
1562,5.2
177,9.62
793,4.58
2854,3.24
1953,4.55
690,7.0
1477,2.74
1437,5.41
2149,6.05
2224,8.38
566,1.17
1139,0.64
175,1.97
610,8.64
2935,6.88
1720,4.84
2505,5.2
2515,3.5
882,6.71
2281,7.28
1945,1.54
1107,6.14
1029,0.58
1747,9.61
226,8.82
130,7.65
243,0.74
244,5.01
889,2.3
1497,9.95
646,8.78
2079,2.02
2422,0.97
1942,6.15
1123,9.99
2396,8.23
2781,6.7
2140,3.97
790,7.26
2842,2.59
401,6.72
1888,3.44
130,8.23
1918,4.82
1139,6.17
142,9.85
1247,6.93
2208,0.53
869,5.38
1308,9.49
2694,7.69
2077,5.08
1239,6.68
881,9.95
2641,0.94
1229,1.59
2669,6.48
1004,4.63
1514,0.25
1727,4.7
1009,4.09
2609,9.73
1093,6.41
1541,3.16
111,6.15
1539,4.83
2310,1.19
1794,0.45
838,5.09
2764,1.07
2247,2.57
2323,9.19
737,2.44
1850,6.22
446,1.01
208,1.12
2557,6.22
2327,9.19
2786,2.17
2877,1.43
2591,5.02
699,4.86
2929,5.87
1211,8.3
1934,3.55
2628,6.82
2751,4.29
2813,3.4
142,7.58
2997,9.23
2668,4.68
2824,5.19
2319,7.21
2478,3.01
2205,9.12
2844,4.24
2649,3.2
1085,5.09
2430,2.09
473,4.44
2930,2.41
1456,7.48
416,7.05
2188,5.32
185,7.27
233,0.68
2359,4.21
510,2.28
1840,9.21
517,9.79
2105,2.25
895,9.19
2318,3.81
1911,7.63
2576,2.34
2851,7.68
1722,9.01
591,8.46
2698,2.81
2726,7.29
2467,9.55
2961,1.47
2372,2.66
1446,5.94
1831,1.99
2553,4.88
1256,7.49
116,5.53
1234,4.78
2170,7.05
671,2.97
1407,8.86
1347,3.03
474,1.01
726,8.2
521,5.63
677,3.9
725,4.57
646,5.07
1067,5.55
1505,5.51
855,2.77
375,3.22
2802,9.76
2725,3.54
339,3.54
253,0.62
2918,4.56
1775,7.42
2127,7.52
1228,6.73
1316,1.23
1578,5.38
236,2.56
2136,5.97
2193,3.47
1033,0.98
1302,5.11
360,9.69
263,0.5
310,1.5
1180,3.24
1105,3.89
349,8.44
2329,4.94
2026,4.98
2777,9.39
982,5.6
424,4.58
1642,5.14
915,8.31
1382,3.65
1169,7.59
2859,5.77
636,8.36
1113,2.65
653,3.21
998,8.43
1631,3.61
1824,5.62
922,1.25
349,7.5
787,3.61
1742,5.15
1633,5.33
365,0.68
2925,1.48
2459,2.04
283,4.61
2084,4.28
2310,0.97
2164,8.39
1423,8.34
1406,2.63
478,6.09
1134,0.16
1646,2.55
963,0.68
753,0.33
1976,6.97
2721,0.18
784,2.81
1731,7.9
1999,9.83
369,9.66
311,3.54
1735,2.36
1646,6.99
2107,6.1
1369,2.36
2111,6.36
2643,8.98
2552,2.71
2481,2.95
868,4.52
1697,6.38
1996,7.16
309,2.35
2229,2.02
2476,9.34
1553,1.8
2730,5.21
2115,8.72
1177,8.17
2344,9.95
1646,2.38
353,0.26
1031,9.72
1304,9.47
957,2.85
1452,3.27
1081,0.45
1916,5.28
873,8.85
2078,8.98
878,0.2
2631,6.08
2854,8.07
2245,2.75
1365,2.49
1126,5.53
657,7.93
2577,5.22
981,2.32
2461,8.34
882,3.83
151,2.95
452,5.78
564,4.48
471,1.01
837,8.98
365,7.63
1249,0.44
2500,1.25
236,9.16
1456,1.42
1650,8.41
1929,4.29
1799,9.79
2402,4.28
853,8.8
1147,4.31
1894,5.5
2670,6.28
781,7.06
2667,6.21
1435,9.14
1222,1.4
1912,2.07
1088,5.82
731,3.75
2798,0.39
1471,0.73
2298,4.33
1675,8.09
1293,5.81
2472,5.83
618,9.81
1135,4.97
2883,8.95
1194,2.57
732,1.4
1640,3.48
494,0.53
1800,3.52
2146,9.72
553,9.92
673,4.73
2697,0.24
460,8.56
1521,3.4
458,0.45
1597,8.64
645,4.1
2858,7.85
1096,7.31
2710,4.62
2566,9.53
2612,0.47
2016,7.8
2444,3.73
368,8.4
678,5.24
2614,9.4
1391,4.44
1525,7.03
918,1.42
262,1.5
2944,0.99
1078,8.41
994,4.8
1814,8.31
372,3.54
1945,9.92
550,4.37
412,2.19
1311,8.95
2536,7.31
2567,1.67
1308,4.02
1836,6.67
2540,8.8
1972,5.89
2413,3.75
958,9.08
2756,8.93
351,6.82
2403,6.21
2993,9.46
391,7.35
2359,4.29
2569,2.5
2427,9.47
2148,0.6
2607,7.19
2871,8.11
650,3.3
1057,2.52
2094,1.33
2852,4.3
1702,1.85
2979,9.66
284,2.31
1099,7.95
2636,4.85
2451,5.66
2039,1.27
769,7.93
2160,4.36
1894,1.77
1080,7.46
702,8.96
2947,7.25
2653,5.84
914,0.97
231,4.78
777,9.0
1877,8.16
807,9.08
2073,7.03
1168,8.62
2625,8.27
2832,9.72
2376,6.29
2159,6.68
1046,7.24
2984,4.1
870,7.22
2047,0.67
2473,1.62
1924,6.74
1061,2.67
270,0.43
2519,3.34
1304,6.41
801,8.92
1959,2.53
602,5.14
2127,5.07
2278,5.45
2171,8.49
1921,2.17
469,6.71
795,1.35
986,5.22
1937,2.72
839,5.06
2549,3.2
2004,4.6
838,8.79
253,0.7
2825,3.69
1579,0.75
326,7.34
316,8.16
1419,8.67
897,7.46
1115,8.41
247,6.27
1901,4.79
909,0.98
712,4.33
1585,0.59
1152,9.23
1514,5.5
2642,0.93
126,3.29
991,2.09
2279,4.94
1058,6.56
1619,8.7
1057,0.55
1201,2.62
1021,7.83
2242,1.57
2771,5.56
2564,9.96
469,6.47
1167,0.5
205,1.32
921,8.95
2793,0.6
2873,1.1
1909,8.49
1111,7.87
495,0.34
1019,8.31
1631,3.57
2770,8.95
814,3.19
326,6.24
2703,0.27
1738,8.2
2846,2.26
2178,2.26
2607,0.59
1860,0.74
1042,4.51
1438,1.72
2428,7.76
1169,2.73
1207,2.72
2770,0.47
1552,4.63
1706,9.16
1402,3.37
667,4.04
2344,4.06
2018,5.56
2221,1.39
1696,8.86
638,3.94
2661,1.6
493,0.2
286,6.25
1766,0.74
1636,8.41
1532,9.55
1689,6.69
1225,7.3
782,6.0
1833,2.94
1548,0.88
2577,8.5
394,5.11
2238,5.09
1952,1.28
430,6.75
1013,10.0
1467,7.54
2280,8.73
1321,2.95
1450,0.92
2689,9.01
2105,4.27
1358,8.26
354,5.23
2095,9.4
1703,8.13
2728,1.55
452,6.53
1198,5.47
1714,3.11
1206,0.99
1212,3.6
2951,3.94
223,2.67
1334,1.03
574,2.62
1238,3.11
2131,4.35
1690,1.57
1083,5.77
1683,2.06
1166,4.97
2906,7.06
1080,6.77
437,1.38
1921,4.8
1803,4.91
673,5.19
1793,8.11
602,5.76
2702,9.79
2515,0.1
1736,8.04
906,2.1
2588,5.35
701,6.79
316,6.92
1059,3.17
283,3.35
2853,6.98
2983,4.26
2555,9.64
1828,9.64
2177,8.16
2797,7.63
1202,1.23
2336,2.18
2205,3.41
263,2.07
1246,2.92
2254,7.45
2931,5.87
420,3.18
1225,5.14
672,8.93
714,2.69
1176,9.06
2246,0.42
528,7.32
1573,5.59
640,4.97
2476,1.29
2454,3.34
2177,6.99
968,8.41
1123,6.58
493,8.51
775,7.03
2567,3.24
1985,6.91
1270,1.15
653,4.2
2466,9.13
2479,0.45
2038,7.79
977,6.66
2730,6.64
2939,1.64
1300,2.63
1470,2.58
186,4.24
291,6.78
2500,4.48
168,9.19
1110,8.4
171,5.18
806,6.63
561,6.22
2503,1.9
1239,9.37
2876,2.59
2505,6.67
2672,1.76
1942,1.16
2581,5.68
250,3.42
2045,9.21
1857,1.09
1673,7.31
2587,3.35
957,8.16
281,5.32
266,3.0
314,8.26
1057,7.32
1994,2.78
2586,7.6
140,1.26
327,5.64
1584,8.53
1084,5.75
881,2.66
1514,4.33
2570,3.93
2968,0.43
2195,8.75
2002,3.58
826,2.29
414,7.13
763,2.93
1066,2.94
139,2.9
2408,5.47
2071,4.87
500,6.65
983,1.8
2213,8.03
606,2.55
956,4.71
686,3.77
2299,6.18
151,5.26
1801,1.92
1376,3.06
2538,0.76
1631,7.72
1108,2.36
977,6.35
976,2.81
2430,0.56
459,0.49
1469,8.12
1627,9.48
2917,6.74
1213,4.09
138,1.67
2788,7.72
1194,5.07
497,8.51
2958,9.22
1908,9.31
802,9.54
909,6.32
2423,3.77
2998,3.83
1135,1.08
2130,9.59
152,9.44
1466,3.29
1950,8.82
1719,9.93
1433,1.65
2973,2.53
233,4.3
1371,8.38
981,2.53
1197,5.26
2267,6.38
1181,1.39
198,2.43
1616,6.57
2804,7.07
307,0.91
1985,4.06
487,2.78
2701,4.44
1272,1.43
1965,8.29
736,1.23
2007,2.1
430,5.25
2277,7.97
2899,0.71
715,5.7
2320,2.77
2933,6.68
2286,8.51
2855,5.9
984,8.9
1649,8.77
1068,4.99
1225,4.92
992,6.64
2830,0.19
1420,7.23
2916,2.34
1991,8.25
1759,3.08
2655,5.42
2813,1.78
2247,3.83
2623,6.21
867,3.28
2567,3.52
2000,2.2
1563,6.2
1736,5.5
1949,2.21
2738,1.78
1606,3.83
2732,3.57
1609,7.01
1743,9.17
2766,9.13
157,0.72
934,7.39
407,9.6
1694,7.81
1999,7.88
534,5.17
2484,7.87
120,2.7
1198,4.62
543,0.77
1578,4.64
2379,1.84
2940,8.61
1660,6.48
870,4.21
1990,6.53
2123,6.61
245,4.86
2435,9.09
2432,9.91
2782,2.43
2053,0.37
1145,0.15
727,9.12
2697,4.42
1674,3.22
243,8.12
1246,2.48
2018,3.92
1595,5.29
1661,4.71
270,7.45
899,2.58
2893,0.32
235,1.19
2159,7.96
2124,4.47
1786,7.46
177,7.78
139,2.87
1608,6.55
1764,3.69
303,9.28
126,8.54
1417,3.03
2373,5.85
954,6.81
191,8.15
2164,1.11
2701,1.35
114,9.7
1479,1.79
1411,0.85
1896,6.31
1911,1.75
904,1.22
2628,9.89
782,4.59
2039,3.91
903,1.8
1069,5.1
453,9.92
1003,1.26
2824,6.36
1870,9.84
1475,8.1
2408,3.06
2867,9.72
1299,5.03
2077,8.56
460,5.15
258,4.61
1224,3.4
1643,7.72
2440,8.06
463,0.39
802,8.48
2985,9.51
1528,8.31
1164,8.0
1300,0.99
435,2.73
484,5.56
1524,5.21
2354,1.42
1717,3.76
435,7.53
1248,5.38
1183,9.05
507,6.97
882,3.14
1471,5.65
1052,0.65
1056,3.67
456,1.14
739,7.25
1495,8.31
1688,4.03
1244,5.5
2503,8.45
2318,8.83
362,1.1
1928,0.89
2580,1.75
1032,7.08
1457,5.8
840,5.52
2455,5.6
226,2.88
2265,5.82
2791,1.86
661,7.29
1089,6.64
322,3.01
1688,4.04
844,4.23
1548,6.52
1102,7.67
1545,2.73
1585,0.53
2425,1.51
316,8.05
2791,2.71
1803,3.61
138,4.37
193,0.63
431,4.79
2204,2.52
1012,7.67
1493,7.67
2118,2.5
2878,1.31
2395,9.35
730,8.63
1610,6.37
1063,9.46
2896,9.02
2435,6.27
2373,0.13
2253,3.73
2635,2.42
2370,5.51
530,9.84
439,3.0
1600,7.6
2768,5.06
596,5.63
2428,3.79
333,7.01
2622,0.2
1528,5.81
2821,3.22
937,4.59
794,2.26
1141,3.75
1226,6.99
2442,3.59
125,6.04
243,2.37
2081,5.55
839,1.69
2147,8.46
151,3.87
2099,8.55
1827,6.89
1688,4.93
1923,7.04
2846,2.78
653,9.97
2401,2.27
1384,4.1
1088,3.52
2471,8.74
1600,1.5
326,2.15
1889,1.46
196,3.99
2407,0.2
1936,7.52
2125,8.58
918,3.6
1170,2.08
2908,6.4
2228,6.78
1630,3.65
857,8.9
1109,1.45
389,0.97
2730,4.53
2501,2.55
2416,2.91
770,3.21
215,1.69
2846,2.04
2863,4.69
1941,0.72
1502,6.3
2091,0.79
1063,5.5
1193,3.87
2717,8.35
2921,0.82
160,9.84
2119,8.85
2174,4.7
266,3.49
1898,1.35
2486,2.24
202,9.97
1432,0.93
408,4.03
2633,6.36
1329,6.74
720,7.84
1799,1.67
1773,3.63
1394,9.91
1951,2.63
2122,6.18
1961,8.99
271,9.48
913,8.48
2354,0.8
2824,1.18
2723,2.23
2113,1.29
1857,5.14
917,9.66
482,3.05
1363,9.77
2334,1.8
1617,8.85
2620,3.51
2294,5.18
2560,9.3
1152,6.18
2918,8.98
1618,7.61
2647,5.42
1395,2.95
683,2.57
940,7.76
1681,5.47
2443,3.61
1980,6.26
1965,6.06
2050,0.47
282,2.75
1537,2.58
1611,0.88
2075,6.8
958,9.1
1103,6.31
1220,0.54
1098,6.51
515,9.9
1657,2.51
2677,7.64
130,4.53
1900,1.81
2268,7.7
2729,2.75
2206,6.82
1376,7.33
621,4.43
2219,7.53
186,5.04
2422,2.61
145,3.56
2021,2.27
2357,5.24
1180,4.67
1659,5.46
1985,1.27
1160,8.15
453,5.39
2098,4.73
215,4.36
1590,7.2
1779,2.35
269,5.76
1965,4.68
2988,0.28
2309,7.79
668,1.03
2251,2.84
1636,2.87
2888,4.28
1547,6.35
1493,5.97
631,3.94
1101,2.76
966,6.98
1577,7.31
248,3.18
662,5.52
1017,3.82
674,1.67
1309,3.15
1182,4.05
1002,8.61
2139,0.92
2161,1.55
2830,0.18
2840,6.61
221,1.88
2012,0.3
1436,2.46
2579,0.44
2649,3.46
2599,6.72
855,8.92
964,3.15
2307,1.52
2933,4.96
944,9.38
2396,5.77
2129,6.74
2069,0.14
1425,1.52
2056,4.47
2198,2.64
2037,3.87
1500,6.49
1838,9.08
1441,4.38
1289,7.99
2322,0.56
2200,3.24
1858,6.76
192,8.13
2070,1.76
1686,0.23
108,8.0
1598,1.53
2685,0.85
2445,8.47
819,7.99
2375,6.95
2132,5.62
2482,7.09
2505,0.92
2049,9.07
1508,0.3
2235,7.79
2239,3.32
1405,2.82
2991,8.92
669,9.98
2297,6.46
2343,6.78
2583,0.46
593,2.81
1203,7.27
952,6.32
1830,0.53
340,3.21
1608,3.36
216,6.52
607,2.16
1961,9.68
1891,7.03
1093,7.59
1569,1.08
2190,9.22
2358,4.03
1729,1.82
1272,6.9
1994,1.82
2017,0.6
1016,4.02
1922,0.31
451,6.47
1420,9.72
455,3.12
365,9.87
776,3.75
1993,6.71
1091,8.88
2021,0.41
2633,4.25
2177,0.7
547,4.69
173,3.43
2396,1.7
522,6.96
2575,8.32
1693,7.86
1848,4.44
2108,9.9
1398,3.41
2939,9.58
2482,4.21
526,6.2
178,5.58
1761,6.19
2160,5.08
925,6.88
2643,9.45
2166,4.93
346,8.99
683,7.76
2038,8.5
1878,8.36
899,6.96
330,2.99
2005,7.25
1887,3.93
2569,3.58
929,9.08
486,1.96
2376,5.4
103,6.01
2159,7.28
1698,6.69
1969,2.66
2386,9.91
1843,7.33
1371,3.38
2514,3.45
481,3.59
1767,5.07
1887,4.22
1145,2.34
1517,2.39
2439,7.09
1119,5.94
364,4.79
1185,8.17
857,5.8
938,1.93
2037,7.15
255,4.18
120,4.75
1166,9.84
1565,1.59
667,3.11
2213,1.51
2286,2.67
901,9.86
2650,5.82
2510,5.44
1148,1.93
2371,9.6
1698,1.12
2510,5.55
148,3.65
2896,3.28
867,7.19
1150,7.47
2548,1.93
1444,3.06
1683,7.15
1894,2.95
1621,3.17
2318,1.75
495,5.35
2480,8.3
2932,8.87
2058,9.28
1697,9.83
2985,5.26
109,8.16
1470,5.6
2894,3.66
1717,1.72
1006,4.52
1335,7.47
1411,2.01
2792,1.91
608,3.66
1560,1.13
1786,5.97
1186,8.29
431,5.66
2852,4.8
571,2.14
903,7.06
1608,7.86
278,3.24
2086,6.75
1835,2.34
1594,3.68
1847,2.13
1090,6.65
1574,7.57
1793,9.94
718,5.7
1309,4.45
623,4.0
2778,9.25
2348,1.41
816,6.42
1755,2.85
1766,0.35
342,2.76
183,1.88
1146,8.41
576,8.46
1547,5.87
1541,8.11
2133,5.24
1907,9.13
1040,7.28
1647,8.02
2614,9.63
1362,5.56
2143,4.2
583,6.64
954,4.37
2964,3.52
1990,6.13
200,9.84
2627,2.07
590,6.81
1426,3.32
2021,5.56
1643,2.15
1286,3.57
1211,4.57
458,1.18
2698,2.76
2650,5.07
893,5.91
1994,1.02
2683,5.44
2661,7.15
1340,6.4
2266,7.09
2602,9.56
917,5.52
588,0.72
1072,4.23
262,2.97
1585,9.18
1941,6.75
2610,1.71
2214,6.45
1372,0.2
1716,7.92
832,2.59
1741,0.15
2235,8.09
2746,2.14
2900,2.96
2995,7.01
739,7.82
1724,7.89
1461,6.1
310,7.01
1719,6.6
1608,7.35
519,9.55
2973,0.26
1084,8.6
1846,4.51
407,2.4
2806,7.53
2175,2.62
991,1.44
1135,0.42
205,5.43
1518,5.59
1656,9.99
1883,4.74
111,2.27
1142,3.27
678,7.82
1160,0.39
1811,7.67
2583,2.49
1797,6.97
690,9.95
2409,4.34
1315,8.72
2948,0.23
1447,0.3
1481,2.75
2441,4.14
450,9.57
2985,1.93
1851,2.82
930,9.44
408,2.92
1554,9.41
293,1.87
1615,5.45
385,2.96
349,9.67
2184,9.04
2759,4.54
1366,5.2
1247,6.91
1927,8.93
2046,5.46
1962,7.13
2921,1.31
2963,2.51
1737,8.94
133,3.46
1238,4.74
1884,7.57
2374,3.03
1008,7.5
2002,6.69
2922,7.37
1708,0.8
1220,9.56
2833,9.06
2785,8.3
1053,6.43
1950,6.45
1758,0.28
319,1.77
2027,2.12
881,7.2
2353,5.77
2649,0.51
2212,6.58
2572,1.85
452,5.64
551,7.08
2065,8.89
1373,9.96
2296,8.73
667,6.28
1635,1.79
1587,4.13
535,8.74
1388,0.43
867,0.66
2492,1.21
2016,4.66
228,0.63
780,4.53
1000,3.84
2151,1.0
1712,5.82
1990,2.89
2433,7.83
2573,6.17
1995,4.75
1278,9.68
1629,8.14
720,0.93
1856,6.85
1910,4.86
552,3.6
2978,6.13
2870,4.62
1332,1.61
286,1.34
348,6.26
1715,1.99
1308,8.65
1989,5.77
655,6.66
2302,5.32
1187,9.28
2075,7.83
1229,5.88
2678,3.03
2082,5.9
806,3.12
853,1.31
901,0.81
1364,6.7
2049,6.96
808,0.13
2195,1.69
112,1.82
1896,4.37
655,7.3
2926,7.58
2109,7.1
262,6.6
787,5.27
312,3.05
2142,3.73
831,1.22
2873,8.96
2132,3.39
888,9.05
275,3.76
292,9.94
1639,7.72
2779,6.72
2287,2.28
1422,7.46
2483,8.19
1147,3.44
2875,0.87
935,4.49
2787,3.39
2633,1.92
1887,8.95
2135,5.16
1162,4.22
2381,3.9
2019,8.01
