prefix,rate
828,9.68
2089,0.74
2656,5.49
371,8.34
2427,4.48
2308,4.96
2304,5.3
663,4.24
2619,1.01
1992,4.02
2032,4.25
2367,2.06
2730,7.47
276,0.86
970,2.54
182,8.05
1086,0.96
1021,1.7
1559,1.64
313,1.09
2351,3.72
2410,4.65
1663,7.15
203,9.34
100,1.14
774,8.21
2575,5.01
299,8.47
425,9.77
1408,6.39
2704,4.38
561,6.07
1804,8.49
2145,6.08
1275,6.77
2328,5.21
715,8.97
1698,6.5
1838,2.94
2467,4.03
399,7.67
249,3.3
2996,4.81
1240,9.16
1026,9.14
1421,7.2
713,4.96
1571,6.11
260,3.34
1699,0.29
812,5.25
1716,9.32
2818,0.36
903,5.75
2662,2.48
1744,1.87
2730,5.39
2331,5.14
1558,2.18
2984,3.15
792,9.62
1807,6.27
251,6.28
2070,9.83
534,4.35
2186,9.9
952,8.99
710,7.6
2919,1.26
2046,6.8
1351,4.23
827,2.44
1545,0.37
2579,6.59
2751,9.96
201,3.97
1361,9.23
193,2.14
2684,1.24
219,6.64
1102,8.37
2714,3.37
1491,0.47
1614,8.59
707,9.49
968,6.23
2064,5.06
1624,1.35
151,9.4
1129,1.11
361,0.82
2784,7.9
2838,6.05
1474,9.91
2852,3.26
969,1.32
544,6.23
2876,7.63
2357,7.86
2823,0.34
1447,8.22
1188,7.11
1106,3.05
1544,9.32
646,2.67
2538,0.57
857,6.33
2462,8.52
1661,4.48
1256,6.87
2666,2.04
500,5.07
2085,3.35
2316,9.29
1847,7.9
966,6.46
1196,1.2
616,0.62
1233,6.02
2829,9.44
1311,7.49
1389,4.35
826,8.39
1788,8.97
2913,5.4
1202,3.84
1967,1.06
2283,5.96
2462,0.12
861,7.51
1498,8.3
1128,7.62
2630,2.85
1300,7.41
489,3.13
2404,9.11
184,2.64
1054,0.33
1537,2.09
2376,0.9
792,5.72
2662,6.7
1113,7.76
2255,7.66
1389,5.82
2455,6.77
1156,8.9
1817,1.59
920,6.2
1039,6.06
416,7.93
1174,9.33
2632,7.41
2780,4.19
2893,4.55
2364,6.0
1245,5.61
676,3.57
2228,3.04
2196,9.02
756,6.47
404,3.43
1761,4.84
2050,4.1
2212,4.93
941,7.48
286,1.41
2914,9.8
506,4.1
2491,2.07
1312,9.85
933,4.22
2781,0.35
2418,2.2
458,9.32
1002,8.59
480,5.48
523,3.63
777,5.99
2100,0.19
1924,5.93
1792,3.09
2181,2.88
2503,9.79
1778,3.02
2780,8.2
611,4.99
2575,8.09
1267,8.88
2704,8.36
400,5.54
1524,0.82
201,3.67
674,6.68
630,3.16
2770,7.74
798,8.79
2439,6.4
779,5.8
660,2.5
518,4.4
1185,0.81
385,2.8
936,7.88
804,9.72
630,8.7
2858,9.68
833,2.91
1397,9.8
2882,9.35
264,5.03
2126,7.62
879,4.97
2363,8.17
1316,5.75
1781,6.31
459,3.98
1953,0.54
957,1.92
970,7.66
1351,1.72
812,6.66
1152,8.33
1378,1.54
2044,3.05
1665,3.27
2505,7.9
404,7.42
1149,1.36
644,8.97
230,3.27
723,3.89
1157,4.05
971,6.65
2130,9.74
812,2.1
2128,1.1
2798,6.13
1890,9.62
486,0.34
794,2.95
890,5.84
1622,8.2
2798,8.97
1797,0.21
2228,1.14
1837,6.4
640,0.88
577,1.03
1762,7.94
301,9.42
1042,9.64
2146,0.49
1297,4.61
259,0.15
2565,5.15
2877,8.62
2256,5.26
2406,3.49
467,1.65
283,6.09
2148,3.45
1696,8.28
632,3.29
2484,5.95
2034,4.09
1851,7.05
870,6.15
1538,8.96
1569,4.38
2635,3.09
1817,1.64
2813,9.24
1518,2.31
1375,3.76
1761,2.72
800,0.73
1147,6.71
961,9.87
463,4.9
2126,9.12
881,8.36
763,8.23
1958,8.3
1991,8.72
2205,9.67
843,1.68
2128,5.23
2001,3.16
649,7.3
2555,7.82
2353,6.33
2831,9.78
1788,8.56
2652,3.86
1155,6.35
2017,1.35
873,3.06
1094,9.03
2831,3.35
2646,8.33
803,7.39
208,6.95
2453,7.42
2703,0.54
385,6.26
1375,9.15
1183,5.18
2474,8.6
276,9.53
1850,8.47
2267,1.69
1606,6.4
1364,9.45
1774,6.95
539,1.36
2412,6.75
1591,8.18
1202,3.64
100,7.73
1435,7.03
2772,1.88
1588,9.64
1927,3.5
2333,4.46
1615,1.79
882,6.32
1199,8.45
1626,9.22
2910,7.85
1866,1.18
2224,9.0
1834,0.57
2127,8.54
2962,6.02
1064,5.57
2194,9.11
850,7.83
2393,3.07
1447,9.27
1640,6.21
2045,3.51
670,4.73
1686,1.95
581,6.07
1745,8.26
1716,3.3
2379,0.52
1668,2.77
2677,6.76
397,9.22
1386,8.41
1519,9.21
1791,2.1
2054,8.99
1838,9.98
1757,8.17
626,8.53
2812,0.43
2140,3.75
2561,2.41
2451,3.2
1510,5.92
1462,4.4
1130,6.71
154,2.08
886,1.32
656,4.46
2981,4.0
1856,5.19
1928,3.85
927,8.61
1647,1.51
358,1.42
697,1.46
1309,3.83
394,2.35
2536,2.75
1214,8.4
1976,1.43
2878,8.39
442,7.78
185,6.38
594,7.04
2206,1.65
1343,0.43
1243,7.67
2828,4.96
1431,3.0
758,1.95
1567,3.01
474,2.42
592,3.98
2707,3.15
1524,6.22
1719,9.23
645,3.17
439,6.4
2713,4.8
2496,1.75
898,5.41
1940,0.72
183,4.04
1124,2.26
1995,5.57
568,1.39
214,9.74
1672,8.52
267,8.07
2385,2.45
2712,8.82
1592,5.49
2720,4.85
1340,9.1
2370,0.9
1988,6.98
2288,3.18
238,3.84
1413,1.02
1473,0.61
462,3.07
1189,4.92
1565,1.57
281,4.13
2807,4.88
466,3.16
1829,7.71
660,8.22
2768,5.14
2659,0.33
1723,5.07
2240,9.48
1400,8.75
1275,6.45
1541,9.11
1554,7.55
1418,3.76
2454,4.16
1127,6.83
557,1.27
2846,9.25
1920,2.63
2883,3.56
335,1.6
193,7.0
566,2.61
2415,2.02
241,7.59
420,8.57
305,4.1
492,9.49
2566,2.68
738,0.43
568,9.32
1063,0.74
1294,1.61
105,7.57
1050,6.84
1765,0.42
786,3.2
313,8.45
727,6.05
470,8.2
498,9.39
271,6.48
680,8.19
1580,9.24
2599,8.42
2459,9.58
2096,9.26
1146,6.03
2970,3.02
1734,1.66
2758,3.96
2853,6.91
393,3.7
754,9.14
2053,6.91
1980,7.59
620,5.72
1802,4.19
214,4.71
2513,1.28
663,4.84
1062,6.81
1457,9.13
2749,9.9
1119,8.91
2874,2.82
908,6.27
1506,0.53
667,0.81
2284,0.68
2918,2.58
358,6.8
2841,6.42
2406,3.88
2132,6.25
1953,2.77
1323,3.69
2515,0.43
1494,5.15
2616,1.74
306,9.6
786,9.55
2826,3.36
2411,2.69
1665,0.9
1182,0.48
718,1.28
2712,1.18
2039,9.63
1706,4.06
269,4.83
617,1.3
688,7.3
1925,0.35
918,9.45
2930,1.21
2059,5.51
2202,6.52
2052,2.24
756,5.8
2205,2.04
2364,3.36
658,4.01
644,7.01
2513,8.65
1937,1.16
2770,8.62
2217,3.97
1221,1.4
1210,0.81
2439,6.96
112,0.25
1856,1.63
2909,0.4
2717,3.06
943,1.69
698,9.05
1779,4.03
1391,1.78
2395,8.67
2474,9.77
2385,3.75
355,6.4
929,9.34
751,3.45
1042,6.39
1984,4.69
2533,1.1
2954,9.45
1413,5.37
1640,0.48
381,8.31
225,6.06
769,2.2
883,6.54
1541,2.44
2129,6.03
2437,3.62
354,3.11
2968,5.34
2689,5.32
2015,1.98
605,8.38
1128,7.21
1721,6.09
1992,1.23
1168,5.14
868,8.92
2802,7.74
2768,6.49
2967,9.3
2735,6.0
1157,2.88
1654,2.8
2671,2.31
2470,9.22
1473,0.82
183,7.2
449,1.44
1598,9.3
2852,5.95
366,4.87
1784,9.11
2127,8.69
240,4.99
751,2.92
937,7.82
303,3.77
2323,5.2
830,1.05
1365,8.63
346,8.11
1210,2.47
2204,2.35
1152,0.64
1021,1.01
671,7.4
2045,4.7
1709,9.27
392,3.14
1697,2.25
482,4.87
109,2.44
332,6.34
2562,4.59
897,7.62
1629,2.48
130,3.49
1478,9.15
1805,7.27
2431,9.94
287,9.79
2305,9.31
2668,5.39
2877,0.33
634,7.08
317,1.51
434,0.51
2270,2.54
2541,9.46
1904,2.73
114,1.17
796,2.79
1945,4.47
441,6.31
370,4.29
769,7.05
329,2.49
1207,8.88
1891,6.3
882,3.09
192,2.37
2524,7.76
2653,5.68
2258,4.74
641,9.92
1451,6.29
436,4.49
2514,9.97
2629,5.21
2634,3.32
310,6.17
2851,0.93
1961,9.79
962,0.21
1620,4.25
277,7.19
1036,3.58
435,3.74
328,3.84
150,2.17
529,7.8
621,9.17
2215,3.96
2962,4.61
211,6.89
296,4.16
2400,7.81
1260,1.79
1933,4.99
1515,4.04
1665,4.61
374,5.55
1754,0.79
1131,8.91
2927,3.99
2813,2.82
351,8.41
2851,8.65
948,1.19
1322,2.5
383,7.21
267,1.85
1002,6.42
1263,6.98
1802,6.57
358,9.01
1229,3.7
2522,0.54
2463,5.54
2102,2.61
1683,1.85
2575,6.43
253,2.48
2376,4.71
401,8.85
1560,0.77
550,6.88
1727,3.71
439,3.38
800,6.75
1444,2.01
1827,1.92
1742,0.53
1714,9.93
1403,3.72
954,1.54
1488,4.78
626,1.7
2654,5.55
1869,0.48
1410,6.54
2224,1.62
1540,9.7
1327,9.38
2906,8.32
1080,0.84
818,0.9
2993,5.86
171,4.89
278,6.67
798,9.2
1726,8.16
337,1.78
532,6.14
1374,5.41
2020,7.77
2908,2.19
1994,4.69
1068,4.08
646,8.75
1993,5.02
1899,6.44
1853,5.78
2197,6.73
1506,4.24
2819,3.21
640,7.04
2045,4.38
1088,0.86
2383,3.11
2631,9.68
1968,6.12
2870,1.37
923,7.88
2414,5.36
855,3.47
1356,0.79
2243,9.83
1798,2.39
2560,2.31
212,4.67
1000,0.97
2834,6.89
1940,5.68
868,3.02
701,6.93
383,8.66
2293,0.51
2669,9.95
2937,9.22
2940,5.78
103,4.72
2788,5.27
1489,6.22
320,7.89
1870,2.22
647,9.39
690,0.45
546,6.13
278,1.23
741,3.55
1269,9.07
1469,3.74
476,3.61
947,6.11
1541,9.26
801,4.36
514,3.66
1344,4.81
619,7.78
1801,9.21
549,0.46
981,3.91
2076,5.94
1564,4.48
418,3.41
2667,7.66
640,1.11
605,0.36
2208,3.4
1153,1.46
1127,9.97
1575,4.39
982,9.32
205,6.81
2161,3.74
2956,8.51
1863,9.9
540,4.54
1330,0.48
1830,9.21
591,7.42
1247,2.26
2511,4.78
870,4.33
2606,4.59
2460,5.95
197,4.31
2469,5.02
1329,2.88
211,5.22
429,7.88
1640,8.66
1470,8.39
1169,4.88
1186,8.27
1974,9.8
1437,1.89
240,4.68
211,4.72
431,4.0
1257,0.26
1972,6.28
755,3.55
1940,3.24
869,3.76
1613,6.85
1324,5.09
2397,6.92
1144,0.29
696,0.17
610,5.26
1179,0.64
2821,6.64
832,0.23
825,7.26
2830,6.52
2615,5.64
862,6.4
2478,5.08
231,9.99
2137,1.29
505,0.5
1714,3.77
1455,4.01
1279,0.52
2438,1.8
893,2.47
2816,7.67
2065,8.42
2796,0.45
2645,0.17
556,4.06
1233,1.42
1170,8.78
1558,8.69
195,0.88
2617,4.02
1448,3.72
1880,6.21
1139,7.6
625,7.0
290,2.64
2846,5.65
694,3.63
720,0.84
1189,1.25
1768,4.49
1266,6.8
2133,6.37
1252,4.56
708,1.27
119,8.25
2994,6.37
2535,8.73
234,6.3
2708,5.85
1258,8.11
1527,0.52
655,1.86
326,8.9
1657,6.75
630,3.34
1945,6.59
783,6.04
2123,8.63
392,7.31
2772,0.25
519,2.11
1236,3.38
2520,3.54
2164,4.25
1480,3.15
907,0.2
892,3.24
1922,9.1
917,3.6
1440,2.48
2105,3.72
727,2.32
1732,2.0
738,6.0
155,3.95
2656,4.74
2793,9.22
2796,6.28
1851,4.6
2065,6.71
808,6.96
1534,0.28
1035,8.84
1099,9.93
1315,0.33
1164,9.1
2123,7.45
1175,1.11
2008,6.13
2945,6.17
1397,0.83
667,6.82
1887,2.38
1873,0.43
2637,0.92
574,9.25
2562,1.21
240,5.52
375,4.59
781,9.35
224,8.56
166,1.67
1669,7.94
202,3.23
2818,4.23
678,2.42
2322,0.51
2909,6.91
1191,6.26
1836,9.72
2217,9.27
2157,6.46
1191,7.11
244,3.12
2935,2.07
472,6.99
2684,4.34
254,5.82
2981,5.61
2445,0.4
2162,1.86
2514,8.33
2917,4.54
563,9.83
1144,1.81
2010,7.53
621,9.89
2511,9.57
1713,7.72
875,3.12
2265,9.06
1380,6.26
2994,9.89
1874,0.27
600,9.71
1820,3.61
621,5.83
2023,4.32
317,6.58
2530,3.48
1380,1.27
1720,1.03
367,0.54
777,5.96
2719,7.58
1489,0.71
807,0.66
1790,3.73
1881,2.91
2984,3.65
523,9.16
1870,5.73
1529,6.44
1271,0.13
2793,8.53
2668,9.54
1657,4.65
1904,3.23
2175,6.66
1234,3.01
2407,6.61
328,2.28
2408,5.81
798,9.08
2418,4.24
874,2.56
266,4.75
1930,5.56
2947,2.74
2686,2.79
1332,7.18
616,8.58
818,1.16
1655,9.52
2094,2.99
2755,9.35
848,1.13
2369,0.24
2723,8.0
2516,3.77
2754,2.79
1201,2.69
1080,7.69
2702,6.64
2172,7.54
2644,9.06
2037,6.19
2976,1.7
2515,2.06
253,1.98
902,6.71
2378,7.81
1015,7.57
2157,1.87
2065,9.01
2905,7.64
792,1.66
182,4.75
1894,7.13
1662,4.83
1460,0.25
2813,6.55
2869,7.53
718,6.38
1828,5.07
504,3.08
2106,8.26
302,6.35
2439,4.53
2097,2.4
1675,3.88
609,1.66
439,7.21
877,9.85
2592,6.98
1015,9.33
1341,4.4
1844,0.67
1677,7.9
1279,5.66
1458,4.1
747,4.0
114,7.14
1036,6.07
1429,6.13
1763,4.25
788,7.15
2375,6.1
1662,0.28
489,6.46
1127,0.56
101,2.48
2932,2.02
1331,8.03
2574,2.83
2488,9.5
1502,5.45
2958,1.62
377,5.11
1601,8.46
584,1.48
431,5.76
645,4.59
296,0.58
1731,2.76
1150,8.3
2220,8.76
141,9.58
2819,2.37
785,0.67
2601,9.75
2256,7.49
2154,4.77
1163,9.36
2546,9.64
1565,2.13
1663,9.85
1936,7.95
1684,9.29
2925,5.8
862,3.07
1998,6.44
732,3.76
1170,9.58
290,3.67
361,4.77
1449,6.53
298,9.57
743,3.27
2836,7.27
173,6.04
1234,8.13
2123,6.09
608,4.49
974,6.24
276,2.9
1410,5.44
1094,2.04
1608,8.56
1461,8.48
2001,9.64
1335,5.04
597,0.76
1743,5.0
1018,6.25
1991,9.28
2635,3.38
1162,8.83
1586,1.03
869,1.13
2709,5.69
1375,2.11
2635,9.36
1394,8.42
2903,0.63
1235,0.47
2498,5.83
2886,2.57
1970,7.87
1314,7.56
1104,9.38
2567,1.28
1558,7.99
2710,5.57
1496,8.55
368,6.27
1776,3.24
1256,9.62
2348,7.03
1723,3.53
1786,3.64
2168,3.07
1486,7.47
1748,0.3
601,0.53
1469,8.96
2766,2.61
1400,1.64
238,5.45
1765,5.35
232,4.58
786,8.57
961,2.49
1071,3.76
1567,4.12
1876,2.47
922,0.68
196,1.95
1640,7.8
397,2.59
846,7.29
346,5.17
348,9.77
625,1.74
1196,9.78
2056,9.75
164,8.78
2817,0.55
1572,3.51
1552,2.73
680,3.67
2499,5.08
1426,8.58
584,9.69
583,7.44
855,0.71
934,6.14
955,8.76
2381,3.7
2019,5.86
2213,9.13
932,6.87
2520,2.04
682,1.12
2198,0.34
1578,0.23
888,1.74
964,3.97
121,8.53
2512,9.39
931,6.98
2230,1.18
2166,8.76
334,3.26
2106,5.74
2780,0.84
2760,0.73
2438,8.25
1141,4.26
2750,7.32
582,4.01
1743,2.99
1453,1.66
728,3.77
1220,5.26
2867,2.95
1605,3.84
2755,5.09
1197,5.27
2286,1.78
465,9.07
1478,2.0
1326,1.59
1063,9.57
654,4.93
1796,5.76
1479,4.95
141,5.63
2907,0.8
780,7.29
2410,1.56
310,6.76
1312,2.64
965,2.07
1471,0.72
510,3.29
2583,1.55
643,2.89
348,3.61
2147,5.16
1854,9.9
1148,3.44
1653,1.6
1248,5.11
1231,3.58
1347,2.99
510,9.92
1627,2.68
810,8.71
2182,2.9
2453,9.15
350,4.62
2812,9.09
2756,8.56
2797,3.54
303,7.45
2302,8.22
1969,4.02
819,6.38
770,1.37
2010,2.76
988,3.19
2449,4.84
1675,4.23
1436,6.45
825,7.52
363,7.03
1675,9.3
2308,9.86
2607,9.21
2052,1.73
2196,6.2
1724,5.56
2993,5.6
2022,8.87
2485,7.85
1466,3.09
1395,1.47
1238,2.61
1123,2.81
2370,6.6
531,3.21
1861,1.16
526,8.02
1385,3.67
1164,8.17
764,3.34
2688,3.07
1218,5.4
1190,6.77
2258,3.74
1118,7.6
2985,9.66
2680,5.72
1760,3.85
811,8.32
1061,8.37
327,1.66
2469,0.91
1232,8.9
1649,9.52
1225,7.83
2401,1.56
615,6.65
2609,2.16
1051,2.19
931,6.67
781,8.97
2883,2.43
2477,2.33
467,0.47
2062,4.57
2522,2.8
1972,4.57
844,9.67
1479,3.37
2240,9.24
114,6.4
2519,3.09
551,3.77
2735,5.42
454,2.32
1042,2.83
200,4.92
365,4.83
743,5.21
942,9.94
2051,3.14
290,3.81
996,2.68
1973,5.03
1496,9.66
1213,1.73
732,9.36
234,3.56
558,9.79
1959,3.43
2138,2.69
2158,8.03
1063,7.84
223,1.67
1913,6.55
2163,9.57
1730,8.39
2104,4.66
2689,2.03
1225,9.94
2671,9.3
1171,1.72
1556,1.21
744,8.02
1788,7.01
1457,3.83
813,4.53
1910,6.25
1533,0.72
605,6.91
988,9.46
2257,6.09
2551,5.17
796,1.92
1292,4.95
2849,7.59
2135,0.7
2375,0.13
581,4.93
1520,4.68
1961,4.12
1524,5.92
2860,0.59
2182,2.22
1687,7.33
1102,3.77
428,7.63
2905,1.66
2106,2.17
766,7.17
1034,3.11
2582,9.45
2641,5.75
2681,5.84
402,4.57
1015,7.42
1224,1.37
2178,8.16
1824,3.59
760,8.73
2157,9.44
445,6.7
1384,4.04
1723,8.0
2203,2.13
293,0.58
1149,3.25
2761,9.65
2478,7.06
2000,1.54
949,4.79
2445,2.98
1330,6.83
2169,0.2
575,1.31
1668,3.67
1913,9.27
779,9.2
1581,4.26
2630,2.15
2883,8.3
920,2.13
506,7.19
1046,7.37
2278,1.64
1272,9.65
168,8.29
503,1.09
1141,7.19
905,0.7
1947,8.98
2400,7.66
450,1.75
1380,0.61
559,5.84
2469,6.11
537,4.41
2444,9.22
312,6.41
2140,8.42
1611,2.58
2897,8.56
2132,6.36
1943,8.45
1448,3.12
876,7.66
123,5.26
1563,5.1
1224,9.63
2033,4.41
1770,9.8
1198,0.59
258,0.77
1503,1.29
628,7.39
1240,8.71
870,7.84
1176,8.35
2599,8.27
2423,1.47
1008,9.54
1068,2.39
2798,9.58
2548,5.0
570,4.69
1866,6.58
338,3.26
1726,8.89
871,2.33
1478,1.6
1863,9.26
2052,4.05
2817,6.73
1764,4.88
1515,2.98
197,4.98
1407,8.36
1692,8.49
1835,7.27
1215,7.87
1300,3.79
1457,1.45
532,2.52
817,4.34
479,1.19
1901,7.53
126,6.99
662,1.87
193,0.84
993,3.38
2091,7.47
2992,2.95
560,8.51
2379,8.64
2192,8.43
284,4.07
2401,2.5
1686,6.1
1737,2.98
2695,3.29
1068,6.43
1542,0.7
1549,6.25
2838,3.5
2909,7.29
943,6.58
1783,5.19
2024,0.63
1941,7.77
2272,8.16
1297,7.85
2849,6.03
1316,0.21
1989,2.85
1473,1.35
242,7.42
2873,1.92
2009,0.75
970,1.37
1673,6.15
1582,9.71
2407,1.06
1502,8.33
1314,3.74
249,8.34
1577,7.72
470,8.74
1292,7.03
2815,3.27
1787,9.5
1258,8.46
298,1.05
206,7.46
694,5.86
622,2.63
1844,4.34
990,4.42
822,4.73
311,7.55
2261,4.6
1958,6.1
1747,9.41
2249,6.56
1799,4.26
2235,4.53
241,0.86
300,4.84
986,7.56
871,9.71
2583,5.12
729,7.11
542,7.29
2039,0.27
1989,5.82
2882,2.54
1737,7.45
2477,1.0
573,0.4
2208,1.07
1343,7.34
2649,8.97
385,1.56
461,2.7
1824,8.77
2014,1.51
483,9.57
913,8.43
1070,5.87
189,9.76
1817,4.83
880,0.61
2967,8.41
323,7.5
2050,3.51
2163,3.99
322,8.55
2348,3.02
2380,6.91
1460,5.88
1226,6.82
1409,9.77
809,1.54
826,2.43
311,6.73
1624,0.87
2388,3.06
2931,3.11
2052,1.08
1174,3.84
901,6.46
1347,9.48
258,0.68
2637,7.56
1752,9.17
2327,9.29
1949,5.99
1093,9.79
872,0.24
184,4.97
517,3.81
1258,3.52
2376,6.52
2815,8.88
618,4.81
1410,8.77
1100,2.48
381,4.57
1853,8.86
717,2.07
546,2.14
893,6.8
2176,5.77
978,7.86
1099,8.9
358,7.86
775,7.77
2651,1.91
2124,6.09
2028,1.35
2540,7.88
2707,8.77
1844,8.41
2175,9.48
1613,7.54
2556,9.22
1686,6.69
2858,6.02
283,5.33
2362,2.11
826,2.47
1664,0.17
1042,6.03
222,6.77
2374,8.36
1374,8.76
992,8.2
863,2.68
1805,8.48
2772,7.01
1216,0.31
2649,3.03
1086,7.69
1931,4.23
2386,6.57
2725,6.23
2481,1.7
2518,1.95
2582,4.81
958,8.79
2154,1.03
2337,3.72
1848,0.65
2085,2.33
1245,8.7
407,9.72
1849,6.21
1745,8.56
1063,2.87
2920,7.79
2893,8.66
1059,3.13
2964,5.95
1054,0.95
2420,1.49
508,4.8
2059,5.23
1163,7.95
565,5.98
1780,9.41
607,0.45
429,9.58
1709,3.59
410,7.02
965,5.51
2479,6.69
511,0.16
551,0.38
136,9.64
1216,8.16
1647,1.89
427,3.17
829,9.71
1127,8.27
643,5.53
328,1.79
232,6.07
2884,0.29
2774,1.15
319,3.56
2223,3.96
795,5.87
342,1.74
2160,3.92
2799,9.8
1058,2.49
965,3.86
2470,8.46
1170,6.5
1205,5.32
2354,3.36
2822,1.47
2510,5.96
447,5.29
892,8.32
250,6.54
1318,6.33
2124,3.52
712,9.12
2327,0.64
2602,8.93
1049,1.74
1468,5.66
105,4.44
2802,8.96
2051,3.55
922,9.8
2759,0.34
2193,0.3
1715,7.61
791,1.48
876,7.52
868,1.39
1564,8.11
1519,6.53
2006,0.16
870,8.73
1817,8.19
1645,5.16
1873,2.19
1630,3.75
2482,8.17
957,4.2
2648,8.91
895,9.41
560,1.52
2038,6.81
2314,7.9
2173,3.86
679,2.61
2622,2.31
1107,0.3
197,0.4
2961,6.31
956,7.44
1463,5.05
2144,1.19
1824,0.54
1200,5.21
804,7.73
1330,9.96
1971,7.6
2138,7.42
365,7.23
652,1.99
1609,3.83
2055,7.52
1475,3.32
2264,1.17
1277,6.31
2552,1.52
2463,8.35
735,1.15
1669,0.24
2960,2.25
2669,3.52
230,7.9
1230,1.02
1250,2.68
2952,4.17
2394,4.49
142,1.89
2663,7.55
1051,5.36
2665,3.89
966,3.76
2862,9.77
1712,3.57
246,8.27
948,7.47
2363,3.15
2025,5.34
1017,8.51
1999,9.18
2783,1.71
926,0.29
1116,5.99
1656,8.18
1777,5.17
2990,1.08
639,5.49
764,2.99
145,4.04
2140,0.41
238,1.21
2373,1.14
1647,9.95
1143,2.41
2484,3.32
1766,5.24
2249,8.58
1420,0.31
964,7.27
2485,9.97
366,8.13
1845,2.93
1588,7.39
795,8.34
852,5.88
1652,3.2
2471,8.93
1208,8.65
2148,7.84
2776,0.98
1104,5.45
2389,6.48
1239,0.14
1623,7.69
1103,0.58
334,1.16
751,6.47
1953,5.81
2272,4.12
2234,3.39
1711,2.78
2847,6.73
770,1.51
937,4.58
2719,4.63
1057,0.94
809,4.38
1798,7.79
2058,4.74
1619,3.99
2626,5.14
986,5.39
2306,5.46
971,1.7
1412,3.67
1761,6.46
2306,1.78
1715,8.32
1576,9.23
1280,2.96
679,2.9
1492,0.71
2434,4.68
2928,0.89
2245,9.72
906,4.92
2829,7.34
2992,0.88
2793,6.09
992,1.76
2264,7.68
2709,3.6
880,8.73
2965,1.53
1463,4.83
2690,4.65
1533,3.31
1558,1.15
2701,4.85
1702,9.31
552,3.69
573,5.27
276,5.41
1026,5.43
2209,0.22
2565,7.43
1908,9.83
147,7.22
2553,5.98
2203,4.66
2436,8.45
2670,8.42
1692,5.27
1431,4.43
508,7.25
713,8.81
1791,5.98
780,8.46
2426,9.0
2172,1.15
2886,6.0
946,8.15
2826,9.52
719,2.75
2216,8.96
611,5.3
268,9.33
167,4.94
2387,3.03
1230,1.92
551,1.98
2194,4.48
1341,0.63
1294,4.69
1004,1.71
1610,1.7
1710,5.3
1447,3.15
1973,4.16
2272,4.38
508,9.84
101,9.61
289,5.19
2117,7.73
2572,9.49
1957,1.47
2011,1.64
372,1.04
2387,6.55
2682,2.33
2895,6.23
309,5.04
1187,1.33
2204,8.87
871,3.89
1772,9.82
615,4.98
1424,8.08
2703,5.81
1760,7.25
2472,8.32
2745,8.4
2111,2.86
2520,7.94
101,1.4
2364,2.73
115,5.19
1976,4.75
2179,2.13
1400,3.84
2857,0.36
904,8.23
2361,7.57
1111,8.14
1739,4.0
2151,3.63
2061,8.82
1414,7.7
2231,2.01
2536,7.97
1256,7.32
1541,1.81
1988,4.37
2606,2.49
366,6.68
1668,2.55
751,6.94
1269,8.55
1693,8.81
2311,7.28
459,7.04
2593,7.1
662,4.63
2339,3.88
620,7.4
2721,2.09
1328,3.32
1659,0.64
2055,8.88
498,2.92
2641,6.52
488,6.71
2777,4.53
2360,3.18
1605,7.2
2593,8.94
120,1.34
1681,5.82
2327,6.85
1549,7.73
2183,0.86
2154,6.51
635,4.39
1025,9.21
816,3.47
1095,5.02
1625,4.28
652,3.86
547,2.83
2243,3.98
508,0.37
488,1.2
771,6.43
1381,7.52
1056,4.95
2009,3.87
1476,5.43
842,5.22
1808,3.38
2530,9.92
976,5.78
2632,3.63
1288,2.7
313,3.28
922,1.17
2080,1.79
2591,4.78
299,9.5
465,6.12
293,1.41
274,9.67
1098,7.79
1584,6.85
846,4.2
2946,2.63
2649,2.71
2485,2.67
1854,7.16
2595,0.73
1366,5.2
2859,8.72
2840,4.2
1159,3.8
1933,6.48
1103,3.21
1410,6.27
257,3.58
1504,8.49
1908,3.11
1238,8.25
2518,0.23
1790,1.67
1612,4.73
2912,2.65
1286,5.58
1265,6.87
2380,7.59
1849,3.97
2055,2.31
1603,9.6
725,2.12
2833,5.88
2061,3.81
1267,0.55
727,6.43
1879,7.51
2970,3.75
724,9.93
1143,1.58
1527,5.75
1484,4.89
850,8.58
1133,9.37
645,3.67
2116,3.82
959,0.46
1557,1.54
1118,1.56
321,7.0
176,8.73
1767,2.14
475,9.75
1277,8.93
1672,5.91
2090,4.64
142,6.6
2734,4.41
2021,7.32
396,5.97
1542,6.32
463,7.14
306,9.43
2354,7.66
1042,5.8
692,7.49
261,3.31
498,8.02
1165,2.21
556,8.86
113,6.15
947,6.22
1250,5.74
217,9.75
973,1.86
1289,4.76
1676,4.18
2449,5.11
1873,9.14
2996,6.92
2587,1.88
2069,7.45
315,8.42
2071,7.88
1267,5.93
422,5.74
829,8.93
2477,3.78
2026,3.42
1236,6.25
2688,9.97
1543,4.07
1651,9.41
2009,4.67
1992,7.97
424,6.37
1423,1.23
2717,9.01
820,6.84
691,2.14
343,3.39
999,3.24
1329,7.7
1414,9.33
606,2.98
1228,3.03
2217,9.96
2202,7.34
2840,8.45
149,3.45
640,2.96
141,8.42
2593,6.64
2198,3.14
2975,9.42
132,0.34
646,8.31
2026,2.87
2554,2.23
660,9.84
1076,2.08
2252,3.61
1948,3.81
2239,4.66
2183,4.89
2960,6.23
